site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
3,2012/01/17,601,1659,295,724,1699,1105,564,1073741824,4323,3221,-4337,136,22,2012/01/22
3,2012/01/25,675,1550,349,774,1515,981,446,1073741824,4125,2021,-4252,200,29,2012/01/29
3,2012/02/02,675,2070,351,765,2065,1499,824,1073741824,4048,3240,-3881,136,38,2012/02/07
3,2012/02/10,764,1905,398,837,1811,1315,733,1073741824,3631,884,13643,200,43,2012/02/12
3,2012/02/26,533,2030,272,616,1996,1529,829,1073741824,3039,3463,14028,200,57,2012/02/26
3,2012/03/05,788,2739,386,889,2856,2001,1066,1073741824,3028,552,-3083,138,68,2012/03/08
3,2012/03/13,494,2921,241,660,2681,1843,883,1073741824,2195,4402,14998,136,80,2012/03/20
3,2012/03/21,593,2633,295,718,2609,1775,882,1073741824,2374,2257,15515,200,82,2012/03/22
3,2012/04/06,781,3640,399,957,3778,2533,1278,1073741824,2463,3250,-303,138,102,2012/04/11
3,2012/04/14,981,3539,506,1123,3754,2607,1459,1073741824,2215,2012,237,73,109,2012/04/18
3,2012/04/22,889,2711,446,936,2892,2123,1219,1073741824,1998,588,622,136,116,2012/04/25
3,2012/04/30,842,2617,425,888,2848,1986,1058,1073741824,1818,884,-16748,72,123,2012/05/02
3,2012/05/08,912,2546,456,916,2806,1982,1105,1073741824,1969,588,2089,72,132,2012/05/11
3,2012/05/16,967,2528,486,989,2690,1850,1045,1073741824,2153,2003,2622,74,141,2012/05/20
3,2012/05/24,824,2196,421,849,2280,1686,883,1073741824,1776,2229,-14622,141,146,2012/05/25
3,2012/06/01,823,2245,438,835,2207,1680,923,1073741824,1707,3388,-14082,137,153,2012/06/01
3,2012/06/09,921,2575,686,1072,2187,1756,915,1073741824,2182,644,4026,1034,164,2012/06/12
3,2012/06/17,825,2892,421,939,2605,1962,1003,1073741824,2363,2021,3465,74,173,2012/06/21
