1,39.3459722,-0.3188056,17,5,1170,78
2,41.7052493,12.3761058,18,4,1108,995
3,42.40812,11.93001,18,4,1057,911
4,43.7278611,10.284444,18,4,891,752
5,44.71711,-0.7693,17,4,1134,633
6,45.6430556,2.7358333,18,4,229,522
7,42.5838694,10.0784,18,4,890,889
8,43.734139,3.595833,18,4,311,751
9,48.67416,7.06556,18,4,559,159
10,50.3055241,5.9968274,18,3,459,1163
11,50.9636111,13.5669444,18,3,1025,1084
12,51.0791667,10.453,18,3,788,1070
13,55.4858694,11.6446444,18,3,791,541
14,61.8475,24.295,19,2,175,978

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
4,2010/04/23,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/05/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/05/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/05/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/05/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/06/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/06/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/06/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/06/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/07/04,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/07/12,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/07/20,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/07/28,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/08/05,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/08/13,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/08/21,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/08/29,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/09/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/09/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/09/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/09/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/10/08,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/10/16,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/10/24,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/11/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/11/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/11/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/11/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/12/03,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/12/11,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/12/19,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2010/12/27,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/01/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/01/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/01/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/01/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/02/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/02/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/02/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/02/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/03/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/03/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/03/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/03/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/04/07,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/04/15,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/04/23,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/05/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/05/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/05/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/05/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/06/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/06/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/06/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/06/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/07/04,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/07/12,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/07/20,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/07/28,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/08/05,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/08/13,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/08/21,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/08/29,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/09/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/09/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/09/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/09/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/10/08,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/10/16,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/10/24,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/11/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/11/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/11/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/11/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/12/03,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/12/11,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/12/19,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2011/12/27,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/01/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/01/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/01/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/01/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/02/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/02/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/02/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/02/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/03/05,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/03/13,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/03/21,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/03/29,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/04/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/04/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/04/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/04/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/05/08,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/05/16,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/05/24,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/06/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/06/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/06/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/06/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/07/03,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/07/11,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/07/19,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/07/27,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/08/04,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/08/12,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/08/20,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/08/28,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/09/05,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/09/13,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/09/21,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/09/29,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/10/07,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/10/15,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/10/23,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/10/31,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/11/08,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/11/16,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/11/24,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/12/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/12/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/12/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2012/12/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/01/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/01/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/01/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/01/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/02/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/02/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/02/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/02/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/03/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/03/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/03/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/03/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/04/07,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/04/15,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/04/23,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/05/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/05/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/05/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/05/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/06/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/06/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/06/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/06/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/07/04,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/07/12,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/07/20,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/07/28,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/08/05,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/08/13,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/08/21,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/08/29,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/09/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/09/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/09/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/09/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/10/08,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/10/16,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/10/24,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/11/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/11/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/11/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/11/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/12/03,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/12/11,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/12/19,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2013/12/27,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/01/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/01/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/01/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/01/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/02/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/02/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/02/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/02/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/03/06,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/03/14,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/03/22,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/03/30,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/04/07,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/04/15,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/04/23,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/05/01,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/05/09,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/05/17,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/05/25,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/06/02,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/06/10,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/06/18,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/06/26,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/07/04,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/07/12,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/07/20,0,3,255,255,0,3,255,255,0,0,0,0,N\A
4,2014/07/28,0,3,255,255,0,3,255,255,0,0,0,0,N\A
No data
No data
5,2002/07/04,14779,65,138,120,14239,0,19,55,247,248,4,5,N\A
5,2002/07/12,15082,0,121,3,14216,0,24,86,247,249,160,205,N\A
5,2002/07/20,15410,0,129,58,14345,0,16,19,248,249,143,133,N\A
5,2002/07/28,0,2,255,255,14382,0,24,94,248,249,0,1,N\A
5,2002/08/05,14790,65,130,65,14103,0,19,44,248,249,4,4,N\A
5,2002/08/13,15199,0,132,78,14235,0,22,72,247,249,115,31,N\A
5,2002/08/21,14925,0,131,69,14219,65,19,44,248,249,3,131,N\A
5,2002/08/29,15038,0,128,48,14156,0,24,84,248,249,60,48,N\A
5,2002/09/06,14813,0,128,51,14074,0,22,73,248,249,104,113,N\A
5,2002/09/14,15025,0,128,50,14118,0,19,44,248,249,11,6,N\A
5,2002/09/22,14745,0,127,38,13873,0,19,48,248,249,253,254,N\A
5,2002/09/30,14830,0,127,50,14060,0,20,51,247,249,241,210,N\A
5,2002/10/08,0,2,255,255,13906,0,19,44,248,249,0,32,N\A
5,2002/10/16,14361,65,124,15,14066,65,22,75,248,249,8,4,N\A
5,2002/10/24,14460,65,132,81,14055,0,20,58,247,248,184,88,N\A
5,2002/11/01,14288,65,131,76,14044,65,18,35,248,249,16,64,N\A
5,2002/11/09,14331,65,130,69,13956,65,21,64,248,249,14,8,N\A
5,2002/11/17,14246,0,124,17,13792,0,24,94,248,249,34,1,N\A
5,2002/11/25,14322,0,126,29,13739,0,21,65,248,249,5,34,N\A
5,2002/12/03,13972,65,131,75,13838,0,23,85,248,249,68,5,N\A
5,2002/12/11,14264,0,129,53,13819,65,19,47,248,249,7,6,N\A
5,2002/12/19,14315,65,127,40,13866,65,23,85,248,249,26,5,N\A
5,2002/12/27,14291,0,125,24,0,2,255,255,248,249,17,0,N\A
5,2003/01/01,13991,0,131,69,13467,0,14,10,248,249,60,80,N\A
5,2003/01/09,13786,0,130,66,13343,0,22,71,248,249,62,222,N\A
5,2003/01/17,14204,0,129,62,13797,0,20,54,248,249,224,212,N\A
5,2003/01/25,14122,0,125,22,13647,65,21,65,247,248,9,169,N\A
5,2003/02/02,14168,0,125,22,13568,0,18,38,248,249,80,241,N\A
5,2003/02/10,14083,0,128,51,13434,0,20,60,247,248,205,193,N\A
5,2003/02/18,14243,0,133,88,13657,0,17,33,248,249,9,117,N\A
5,2003/02/26,14702,0,123,11,13662,65,28,119,247,248,128,128,N\A
5,2003/03/06,14660,0,131,70,13709,0,20,54,248,249,189,152,N\A
5,2003/03/14,14760,0,128,50,13657,0,18,45,248,249,126,254,N\A
5,2003/03/22,14842,0,128,50,13819,0,22,68,248,249,31,15,N\A
5,2003/03/30,14782,0,126,36,13792,0,19,50,248,249,227,246,N\A
5,2003/04/07,14494,65,129,60,13711,0,22,76,248,249,11,35,N\A
5,2003/04/15,14996,65,127,41,13958,0,19,51,247,249,158,222,N\A
5,2003/04/23,14913,65,130,68,14013,0,19,44,248,249,25,1,N\A
5,2003/05/01,14949,0,129,54,13927,0,21,61,248,249,15,12,N\A
5,2003/05/09,14784,0,129,56,13934,65,24,94,248,249,96,8,N\A
5,2003/05/17,15257,0,129,55,14018,0,17,31,248,249,96,104,N\A
5,2003/05/25,15290,0,131,70,14068,0,21,61,248,249,60,30,N\A
5,2003/06/02,15097,0,129,60,14338,65,14,9,248,249,50,32,N\A
5,2003/06/10,15087,65,129,56,14383,65,31,129,247,249,111,16,N\A
5,2003/06/18,15370,0,126,40,14371,0,19,49,247,249,31,158,N\A
5,2003/06/26,15053,65,129,56,14230,65,22,72,248,249,52,174,N\A
5,2003/07/04,15181,0,127,45,14245,0,19,49,248,249,254,158,N\A
5,2003/07/12,15339,0,128,50,14332,0,20,57,248,249,231,227,N\A
5,2003/07/20,14795,65,123,9,14212,0,20,56,247,249,129,36,N\A
5,2003/07/28,15368,0,130,65,14313,0,19,47,248,249,249,247,N\A
5,2003/08/05,15518,0,127,39,14605,0,19,49,248,249,255,246,N\A
5,2003/08/13,15352,65,129,58,14488,0,16,24,248,249,97,65,N\A
5,2003/08/21,15234,0,129,63,14328,65,20,60,248,249,83,211,N\A
5,2003/08/29,14960,0,130,63,14181,0,18,38,248,249,49,101,N\A
5,2003/09/06,0,2,255,255,14163,0,12,1,247,248,0,128,N\A
5,2003/09/14,15155,0,129,55,14222,0,20,58,248,249,255,239,N\A
5,2003/09/22,14802,0,123,14,13936,0,21,69,247,248,141,28,N\A
5,2003/09/30,14297,65,129,56,13891,65,26,99,246,248,96,96,N\A
5,2003/10/08,14750,0,132,76,13987,0,20,53,248,249,12,24,N\A
5,2003/10/16,14702,0,128,45,13870,0,20,53,248,249,4,195,N\A
5,2003/10/24,14225,0,125,27,13507,0,20,52,248,249,139,14,N\A
5,2003/11/01,14442,0,131,74,13896,0,20,55,247,249,57,218,N\A
5,2003/11/09,14419,65,122,10,13869,0,24,94,247,248,37,20,N\A
5,2003/11/17,14244,0,126,35,13740,0,23,74,247,249,3,29,N\A
5,2003/11/25,13703,65,136,116,13709,65,15,19,248,249,4,130,N\A
5,2003/12/03,14205,0,130,66,13657,0,20,50,248,249,248,129,N\A
5,2003/12/11,14019,65,130,63,13729,0,19,50,248,249,120,180,N\A
5,2003/12/19,14118,65,124,16,0,2,255,255,251,250,64,0,N\A
5,2003/12/27,13958,0,134,103,0,2,255,255,248,249,16,0,N\A
5,2004/01/01,13828,0,130,67,13571,0,16,23,248,249,90,12,N\A
5,2004/01/09,14183,0,127,36,13786,65,16,20,248,249,64,64,N\A
5,2004/01/17,13989,65,139,128,13628,0,15,14,248,248,4,36,N\A
5,2004/01/25,14225,0,132,79,13750,65,29,123,248,249,144,2,N\A
5,2004/02/02,14447,0,129,54,13728,0,21,66,248,249,191,79,N\A
5,2004/02/10,14278,0,128,53,13580,0,20,54,248,249,25,79,N\A
5,2004/02/18,14163,0,131,70,13453,0,20,58,248,249,192,194,N\A
5,2004/02/26,14105,0,127,51,13466,0,21,64,248,249,49,52,N\A
5,2004/03/05,14242,65,127,42,13446,0,22,76,248,249,62,112,N\A
5,2004/03/13,14730,0,127,39,13732,0,19,48,248,249,30,78,N\A
5,2004/03/21,14386,65,132,78,13591,65,24,82,247,249,96,157,N\A
5,2004/03/29,14498,65,133,95,13893,65,20,56,248,249,1,178,N\A
5,2004/04/06,14376,65,127,38,13668,0,21,67,248,249,12,86,N\A
5,2004/04/14,0,2,255,255,13878,0,20,61,248,249,0,166,N\A
5,2004/04/22,14948,0,127,42,13885,0,18,39,248,249,62,188,N\A
5,2004/04/30,14285,65,128,52,13856,65,22,73,247,248,194,200,N\A
5,2004/05/08,14883,0,132,74,13856,0,21,62,248,249,144,242,N\A
5,2004/05/16,15174,0,131,74,14167,0,20,55,248,249,231,223,N\A
5,2004/05/24,14966,65,127,40,14004,0,20,59,247,249,7,17,N\A
5,2004/06/01,15182,0,131,72,14172,0,23,84,248,249,116,56,N\A
5,2004/06/09,15035,65,127,42,14204,0,24,85,247,248,187,251,N\A
5,2004/06/17,14956,65,132,79,14227,0,18,41,247,249,11,3,N\A
5,2004/06/25,15034,0,126,37,14145,65,20,57,248,249,245,183,N\A
5,2004/07/03,14962,65,132,79,14144,0,20,55,248,249,11,135,N\A
5,2004/07/11,15067,65,132,84,14145,65,20,52,248,249,50,37,N\A
5,2004/07/19,14930,65,126,40,14315,0,20,53,248,249,238,192,N\A
5,2004/07/27,15213,0,127,42,14339,0,21,61,248,249,30,58,N\A
5,2004/08/04,15296,0,127,42,14172,65,22,66,247,249,12,70,N\A
5,2004/08/12,14987,0,127,42,14334,0,24,82,248,249,143,12,N\A
5,2004/08/20,14745,65,129,58,14209,0,25,100,248,249,29,136,N\A
5,2004/08/28,14990,0,129,56,14063,0,20,54,248,249,120,25,N\A
5,2004/09/05,15097,0,126,31,14444,65,23,81,248,249,24,13,N\A
5,2004/09/13,14887,0,126,38,13983,0,19,45,248,249,56,60,N\A
5,2004/09/21,14656,0,127,45,14044,0,17,37,248,249,154,194,N\A
5,2004/09/29,14900,0,129,58,14089,0,23,79,248,249,97,66,N\A
5,2004/10/07,14683,0,131,74,14053,0,22,67,248,249,21,72,N\A
5,2004/10/15,14570,0,126,26,13887,65,21,64,248,249,165,5,N\A
5,2004/10/23,14573,0,128,50,14099,65,21,66,248,249,227,97,N\A
5,2004/10/31,14384,65,126,28,13827,0,23,76,247,248,164,141,N\A
5,2004/11/08,14186,0,133,87,13664,0,20,53,248,249,180,192,N\A
5,2004/11/16,14235,0,128,46,13687,0,16,21,249,249,240,160,N\A
5,2004/11/24,14236,0,129,60,13704,0,21,70,247,249,201,139,N\A
5,2004/12/02,14042,0,132,78,13622,65,14,9,248,249,96,1,N\A
5,2004/12/10,14189,0,127,46,13724,0,23,75,248,249,28,24,N\A
5,2004/12/18,0,2,255,255,13464,0,23,76,249,249,0,24,N\A
5,2004/12/26,13988,65,128,51,13655,0,22,74,248,249,9,42,N\A
5,2005/01/01,14219,0,129,55,13672,0,17,34,248,249,93,140,N\A
5,2005/01/09,14313,0,131,78,13690,0,19,45,248,249,7,6,N\A
5,2005/01/17,0,2,255,255,13781,0,22,68,247,249,0,192,N\A
5,2005/01/25,13904,0,129,59,13498,65,22,74,248,249,52,39,N\A
5,2005/02/02,14308,65,127,41,13607,0,22,69,248,249,176,209,N\A
5,2005/02/10,13793,65,122,7,13630,0,22,68,248,249,32,112,N\A
5,2005/02/18,13936,65,130,66,13351,0,19,49,247,249,32,248,N\A
5,2005/02/26,13943,0,129,55,13403,0,19,50,247,249,76,158,N\A
5,2005/03/06,14202,65,128,47,13452,0,22,69,247,249,213,214,N\A
5,2005/03/14,15053,0,128,46,13801,0,21,60,248,249,126,102,N\A
5,2005/03/22,14931,0,134,103,13991,0,26,104,248,249,2,82,N\A
5,2005/03/30,0,2,255,255,13855,65,15,14,247,248,0,2,N\A
5,2005/04/07,14393,65,129,57,13742,65,19,51,249,249,18,46,N\A
5,2005/04/15,14246,65,129,52,13787,0,20,61,249,249,18,7,N\A
5,2005/04/23,15189,0,127,45,14166,0,17,27,248,249,200,128,N\A
5,2005/05/01,15177,0,134,103,14031,0,20,58,248,249,5,130,N\A
5,2005/05/09,14757,65,131,69,13922,65,19,46,247,249,100,69,N\A
5,2005/05/17,15076,0,131,78,13986,0,16,20,247,249,205,72,N\A
5,2005/05/25,15238,0,129,60,14134,0,20,52,248,249,175,207,N\A
5,2005/06/02,15092,0,132,84,14085,0,20,54,248,249,233,223,N\A
5,2005/06/10,15107,0,128,49,14051,0,18,35,248,249,147,45,N\A
5,2005/06/18,15407,0,133,92,14486,0,20,54,247,249,113,19,N\A
5,2005/06/26,15348,0,128,51,14279,0,22,68,247,249,227,192,N\A
5,2005/07/04,14999,65,124,21,14137,0,21,66,247,248,224,226,N\A
5,2005/07/12,15321,0,128,51,14432,0,19,45,248,249,159,15,N\A
5,2005/07/20,15410,65,132,81,14221,0,20,59,248,249,199,23,N\A
5,2005/07/28,15064,0,128,45,14079,0,21,61,248,249,128,232,N\A
5,2005/08/05,15306,0,129,59,14259,0,22,74,248,249,221,185,N\A
5,2005/08/13,15305,0,127,44,14203,0,19,45,248,249,61,47,N\A
5,2005/08/21,14837,0,125,26,14060,0,21,67,247,249,104,57,N\A
5,2005/08/29,15451,0,129,60,14354,0,20,55,248,249,50,55,N\A
5,2005/09/06,15020,65,125,22,14125,65,28,112,248,249,10,3,N\A
5,2005/09/14,14895,0,128,50,13944,0,20,55,248,249,251,250,N\A
5,2005/09/22,14829,65,130,72,13918,0,20,54,247,248,53,19,N\A
5,2005/09/30,14694,0,126,36,13942,0,15,14,248,249,217,149,N\A
5,2005/10/08,14671,65,134,103,14061,0,24,94,248,249,5,1,N\A
5,2005/10/16,14544,65,129,56,14088,0,17,24,248,249,137,129,N\A
5,2005/10/24,14730,0,126,37,14163,0,19,52,248,249,46,77,N\A
5,2005/11/01,14348,0,126,31,13893,0,20,50,248,249,240,180,N\A
5,2005/11/09,14266,0,129,59,13724,0,18,41,248,249,103,70,N\A
5,2005/11/17,14091,0,128,48,13594,0,19,46,248,249,126,246,N\A
5,2005/11/25,14014,65,127,48,13623,65,13,5,247,249,132,8,N\A
5,2005/12/03,14047,0,132,79,13639,0,15,14,248,249,232,144,N\A
