1,-2.8567,-54.9589,12,9,1226,685
2,-3.018,-54.9714,12,9,1225,724
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2001/12/27,823,3993,977,1076,3913,2135,989,1073741824,3156,2011,-3442,1033,364,2001/12/30
1,2002/01/01,1944,4298,1842,2019,4300,2936,1693,1073741824,3399,4287,-3068,1033,1,2002/01/01
1,2002/01/09,3742,4884,3770,3804,4652,3564,2350,1073741824,3184,2047,-2883,1033,15,2002/01/15
1,2002/01/17,792,3056,881,949,3036,1822,998,1073741824,2588,4503,14364,8204,18,2002/01/18
1,2002/01/25,324,4022,196,537,3961,2065,765,1073741824,3094,1983,-2238,8204,31,2002/01/31
1,2002/02/02,787,1694,1132,944,1667,928,438,1073741824,2418,4532,15229,1034,34,2002/02/03
1,2002/02/10,384,2045,695,541,1796,761,240,1073741824,2199,5259,15540,8204,41,2002/02/10
1,2002/02/18,1645,3765,1688,1787,3734,2510,1748,1073741824,2717,560,-1073,1033,54,2002/02/23
1,2002/02/26,93,2664,29,186,2735,1160,279,1075576832,2215,3560,17344,8204,59,2002/02/28
1,2002/03/06,766,2225,848,866,2172,1351,844,1073741824,2276,2341,-17645,1032,68,2002/03/09
1,2002/03/14,901,3214,939,1038,3240,1861,900,1073741824,2375,940,-17012,1801,77,2002/03/18
1,2002/03/22,5303,6770,5084,5395,6111,5019,3400,1073741824,2812,3258,2065,1033,88,2002/03/29
1,2002/03/30,1181,3066,1109,1225,2917,1874,1129,1073741824,2092,3550,-15120,8204,91,2002/04/01
1,2002/04/07,406,2404,684,629,2541,1292,462,1073741824,2025,4493,-14158,8204,98,2002/04/08
1,2002/04/15,421,3656,224,581,3425,1726,545,1073741824,3192,5114,3286,200,106,2002/04/16
1,2002/04/23,820,3118,857,969,3005,1744,829,1073741824,2811,552,5068,1545,118,2002/04/28
1,2002/05/01,360,2535,591,531,2580,1265,361,1073741824,2319,5290,-12110,1034,121,2002/05/01
1,2002/05/09,251,3465,164,408,3400,1821,612,1073741824,3336,4297,4695,8204,129,2002/05/09
1,2002/05/17,368,1538,372,419,1927,1158,618,1073741824,3075,1013,-12473,1034,141,2002/05/21
1,2002/05/25,2248,4005,2210,2274,4045,3079,2070,1073741824,3302,488,5312,1034,150,2002/05/30
1,2002/06/02,1424,3593,1392,1532,3447,2185,1193,1073741824,3085,3597,-11607,8204,155,2002/06/04
1,2002/06/10,194,3167,90,341,3285,1691,536,1073741824,3677,3257,5532,72,168,2002/06/17
1,2002/06/18,201,3475,110,357,3526,1841,595,1073741824,3903,5114,5203,76,170,2002/06/19
1,2002/06/26,129,2342,62,229,2493,1206,342,1073741824,3310,2387,-11811,72,180,2002/06/29
1,2002/07/04,144,2620,74,264,2694,1347,400,1073741824,3373,1012,-12091,72,189,2002/07/08
1,2002/07/12,1072,3416,1099,1238,3410,2262,1271,1073741824,3992,5736,4780,1032,195,2002/07/14
1,2002/07/20,281,2712,283,424,2755,1431,607,1073741824,3039,3597,-12114,8204,203,2002/07/22
1,2002/07/28,1031,3328,997,1096,3315,2068,1115,1073741824,2999,2387,-12597,8204,212,2002/07/31
1,2002/08/05,132,2381,61,234,2429,1116,326,1073741824,2758,3559,-12681,72,219,2002/08/07
1,2002/08/13,395,3027,467,565,3011,1460,477,1073741824,2671,2396,-13289,8204,228,2002/08/16
1,2002/08/21,767,2510,826,872,2358,1364,753,1073741824,1893,5925,-13078,8204,240,2002/08/28
1,2002/08/29,712,4205,697,934,4129,2270,961,1073741824,3042,4268,3204,1032,241,2002/08/29
1,2002/09/06,128,2520,65,251,2416,1100,328,1073741824,1989,3569,-14702,72,251,2002/09/08
1,2002/09/14,415,3813,272,629,3630,2055,789,1073741824,2475,3230,1559,136,264,2002/09/21
1,2002/09/22,150,3030,63,309,2865,1336,397,1073741824,1955,976,-16707,72,269,2002/09/26
1,2002/09/30,248,3776,121,447,3572,1828,620,1073741824,2043,596,366,136,278,2002/10/05
1,2002/10/08,1809,3441,1762,1869,3185,2176,1386,1073741824,1889,894,17344,1545,285,2002/10/12
1,2002/10/16,267,4260,133,493,3940,1986,626,1073741824,2488,4297,-690,8204,289,2002/10/16
1,2002/10/24,146,2794,69,279,2526,1115,290,1073741824,1742,3559,15351,200,299,2002/10/26
1,2002/11/01,1686,4006,1829,1959,3735,2448,1420,1073741824,1756,4522,14405,8206,306,2002/11/02
1,2002/11/09,265,3986,124,471,3796,1967,634,1073741824,2587,2075,-3028,136,319,2002/11/15
1,2002/11/17,332,3965,212,511,3801,1939,602,1073741824,2861,4316,-2741,200,321,2002/11/17
1,2002/11/25,223,3778,120,419,3560,1815,570,1073741824,2857,1956,-3566,136,335,2002/12/01
1,2002/12/03,395,4515,324,661,3981,2139,814,1073741824,3116,4248,-3233,8206,337,2002/12/03
1,2002/12/11,703,3361,771,894,3288,1758,702,1073741824,3078,1938,-3608,1290,351,2002/12/17
1,2002/12/19,1436,2958,1612,1575,2886,1720,866,1073741824,3277,3239,-3229,1034,360,2002/12/26
1,2002/12/27,1917,3312,2134,2056,3203,2396,1575,1073741824,2973,931,14243,1033,365,2002/12/31
1,2003/01/01,2708,4266,2758,2811,4186,3076,1961,1073741824,3205,2038,-3318,1033,2,2003/01/02
1,2003/01/09,884,4033,975,1079,3918,2146,852,1073741824,3105,633,-2824,8204,9,2003/01/09
1,2003/01/17,491,2633,581,648,2672,1493,692,1073741824,3204,2029,-2765,8204,18,2003/01/18
1,2003/01/25,432,1267,545,505,1142,709,393,1073741824,2400,5301,14690,1034,28,2003/01/28
1,2003/02/02,1404,4474,1430,1613,4302,2795,1537,1073741824,3614,5748,-1400,1033,38,2003/02/07
1,2003/02/10,502,2560,635,638,2466,1314,587,1073741824,2410,3550,16311,8204,46,2003/02/15
1,2003/02/18,2630,4298,2669,2789,-28672,2619,1368,1075576835,3480,5770,-410,1801,54,2003/02/23
1,2003/02/26,718,4231,970,1025,4170,2411,1007,1073741824,3270,5134,-37,1034,61,2003/03/02
1,2003/03/06,1908,2971,2107,2039,2789,1947,1207,1073741824,1988,4473,-17596,1289,69,2003/03/10
1,2003/03/14,1226,3719,1300,1391,3637,2316,1236,1073741824,2568,614,638,1033,73,2003/03/14
1,2003/03/22,4159,5468,3789,4078,5087,4253,2620,1073741824,2682,2020,1747,1033,82,2003/03/23
1,2003/03/30,1389,4233,1461,1590,4076,2639,1475,1073741824,2535,561,2758,1033,89,2003/03/30
1,2003/04/07,1162,3095,1420,1342,2955,1711,789,1073741824,2076,4512,-13923,1289,101,2003/04/11
1,2003/04/15,445,2579,672,617,2548,1291,480,1073741824,2071,5279,-13060,8206,108,2003/04/18
1,2003/04/23,2688,4204,2834,2893,3959,3041,1753,1073741824,3182,4326,4042,1033,116,2003/04/26
1,2003/05/01,1907,3313,2041,2047,3254,2185,1326,1073741824,2634,3513,-12349,1289,126,2003/05/06
1,2003/05/09,432,3274,460,605,3210,1751,623,1073741824,3398,4297,4786,8204,132,2003/05/12
1,2003/05/17,692,2918,600,802,3030,1962,1108,1073741824,3382,3248,5156,8204,139,2003/05/19
1,2003/05/25,1881,2682,2141,2025,2665,1681,872,1073741824,3142,2397,-11957,1033,151,2003/05/31
1,2003/06/02,1921,3476,2057,2055,3587,2756,1826,1073741824,3589,3229,5429,1033,155,2003/06/04
1,2003/06/10,2357,4030,2537,2560,4022,1989,864,1073741824,3777,4258,5316,1801,164,2003/06/13
1,2003/06/18,3834,5559,3610,3902,5298,4402,3095,1073741824,3714,3239,5502,1032,171,2003/06/20
1,2003/06/26,138,2019,72,214,2091,1003,341,1073741824,3158,4522,-11553,72,181,2003/06/30
1,2003/07/04,556,3059,447,661,3035,1858,865,1073741824,3524,578,5888,72,185,2003/07/04
1,2003/07/12,170,2674,86,299,2878,1451,469,1073741824,3587,2066,5432,140,194,2003/07/13
1,2003/07/20,186,2833,99,323,2923,1520,509,1073741824,3420,686,5340,72,201,2003/07/20
1,2003/07/28,660,3014,666,785,3131,1659,790,1073741824,2819,4463,-12296,1032,213,2003/08/01
1,2003/08/05,2697,3627,2727,2744,3286,2379,1323,1073741824,2571,5249,-12404,1033,220,2003/08/08
1,2003/08/13,178,3261,41,360,3108,1654,580,1073741824,3136,2084,4308,8204,226,2003/08/14
1,2003/08/21,193,3194,95,370,3230,1586,507,1073741824,2861,659,3777,72,233,2003/08/21
1,2003/08/29,431,2796,612,658,2413,1168,408,1073741824,2274,2250,-14619,8204,247,2003/09/04
1,2003/09/06,2624,5147,2535,2784,4746,3275,1932,1073741824,2509,686,2993,1034,249,2003/09/06
1,2003/09/14,507,1819,781,673,1727,790,278,1073741824,1678,4463,-15599,8204,261,2003/09/18
1,2003/09/22,582,4409,369,730,4300,2629,1144,1073741824,2482,3314,1370,8200,267,2003/09/24
