site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,20.642243,93.073223,26,6,3406,4491
2,16.619846,94.999704,27,7,494,1622
3,18.330653,95.645518,27,7,380,801
4,20.357012,94.704249,26,6,4218,4628
5,22.399105,95.660529,26,6,4052,3648
id,Date,250m 16 days NDVI,250m 16 days EVI,250m 16 days VI Quality,250m 16 days red reflectance,250m 16 days NIR reflectance,250m 16 days blue reflectance,250m 16 days MIR reflectance,250m 16 days view zenith angle,250m 16 days sun zenith angle,250m 16 days relative azimuth angle,250m 16 days composite day of the year,250m 16 days pixel reliability,actual_date
3,2004/07/11,4153,3288,35878,1140,2760,971,793,5301,2731,-171,199,3,N\A
3,2004/07/27,5851,5798,35878,1014,3874,1017,1124,5301,2752,-99,215,3,N\A
3,2004/08/12,6307,2954,34837,451,1992,221,484,179,2082,1837,234,1,N\A
3,2004/08/28,6613,7556,2066,931,4567,1083,1247,6388,3164,119,249,3,N\A
3,2004/09/13,7935,4374,2116,303,2632,152,546,3937,2380,2262,271,0,N\A
3,2004/09/29,6427,3826,2116,595,2736,309,817,2508,3171,431,284,0,N\A
3,2004/10/15,5842,3626,2116,743,2831,386,1296,2526,3611,494,300,0,N\A
3,2004/10/31,5616,3197,2116,684,2437,378,1260,1617,3546,2361,305,0,N\A
3,2004/11/16,4136,2450,2116,1019,2457,520,1479,1303,4149,570,323,0,N\A
3,2004/12/02,3165,1820,2116,1221,2352,553,2234,1303,4467,562,339,0,N\A
3,2004/12/18,2785,1475,2116,1115,1976,543,1979,176,4605,2506,362,0,N\A
4,2004/01/01,3655,1998,2116,986,2122,510,1751,3013,4523,2365,15,0,N\A
4,2004/01/17,3903,2006,2120,895,2041,418,1494,4797,4161,2351,29,1,N\A
4,2004/02/02,3256,1925,2116,1235,2428,580,1939,371,4336,2364,33,0,N\A
4,2004/02/18,3549,2364,2116,1440,3025,654,2171,2379,4032,408,51,0,N\A
4,2004/03/05,4432,2618,2185,974,2525,475,1405,1690,3065,2186,72,1,N\A
4,2004/03/21,3741,2353,2185,1181,2593,624,1913,278,2861,2098,81,1,N\A
4,2004/04/06,2993,1845,2185,1266,2348,705,2034,1608,2051,2021,104,1,N\A
4,2004/04/22,2580,1624,2185,1489,2525,735,2301,254,1974,1899,113,1,N\A
4,2004/05/08,2882,1713,3298,1241,2246,671,1682,6316,2721,-110,144,3,N\A
4,2004/05/24,3590,1623,34838,782,1658,381,1216,3946,1308,1615,150,3,N\A
4,2004/06/09,6519,5068,35038,869,4125,437,1242,6328,2852,-169,176,3,N\A
4,2004/06/25,4490,3765,2066,1133,2980,1002,959,4771,1354,1570,189,3,N\A
4,2004/07/11,6114,4977,2066,700,2903,805,811,6457,941,1561,194,3,N\A
4,2004/07/27,3725,2456,2066,970,2122,829,661,5999,1162,1850,219,3,N\A
4,2004/08/12,4122,2129,3222,809,1944,463,749,3551,2527,97,236,3,N\A
4,2004/08/28,6207,3606,34842,563,2406,401,797,6003,1721,2233,251,3,N\A
4,2004/09/13,7582,4505,2116,386,2807,225,681,3513,3001,346,268,0,N\A
4,2004/09/29,7729,4675,2185,374,2921,206,639,2370,3064,397,275,1,N\A
4,2004/10/15,7891,4739,2116,339,2877,203,558,2379,3502,484,291,0,N\A
4,2004/10/31,6856,3739,2116,466,2499,227,551,333,3772,2414,305,0,N\A
4,2004/11/16,4883,2424,2116,700,2036,328,892,260,4209,2432,321,0,N\A
4,2004/12/02,3955,2083,2116,958,2212,388,1317,242,4545,2374,337,0,N\A
4,2004/12/18,3191,1433,2116,816,1581,418,1452,279,4736,2326,353,0,N\A
5,2004/01/01,5161,2694,2116,650,2037,409,1454,538,4912,485,10,0,N\A
5,2004/01/17,3977,1909,2120,760,1764,424,1419,4978,4320,2365,29,1,N\A
5,2004/02/02,3743,1862,2116,828,1819,465,1512,783,4473,2323,33,0,N\A
5,2004/02/18,2667,1259,2116,925,1598,505,1782,783,4034,2257,49,0,N\A
5,2004/03/05,546,529,2120,1668,1861,1700,1615,4948,2741,2261,77,1,N\A
5,2004/03/21,2246,1273,2185,1282,2025,684,2507,2040,3088,327,83,1,N\A
5,2004/04/06,2496,1269,2061,1034,1722,583,1858,1981,2101,2070,104,1,N\A
5,2004/04/22,2699,1684,2262,1452,2526,707,2789,5608,2678,71,119,3,N\A
5,2004/05/08,2372,1394,2186,1299,2107,722,2613,729,1723,1870,129,3,N\A
5,2004/05/24,3895,2343,35038,962,2190,648,1388,4948,1100,1654,157,3,N\A
5,2004/06/09,3833,3858,2066,1542,3459,1372,1256,6141,2742,-132,176,3,N\A
5,2004/06/25,3563,6704,2062,1662,3502,2215,2576,702,1762,1635,177,3,N\A
5,2004/07/11,2926,2239,2062,1141,2085,1119,1238,2073,1721,1715,200,3,N\A
5,2004/07/27,4017,2464,34842,691,1619,847,1128,5592,1229,1846,212,3,N\A
5,2004/08/12,5214,3025,34842,749,2381,452,1014,6101,1441,2138,235,3,N\A
5,2004/08/28,2924,1973,2062,1315,2402,870,1915,3157,2750,261,252,3,N\A
5,2004/09/13,4002,2513,34966,1201,2804,542,1259,6107,3595,340,272,3,N\A
5,2004/09/29,2187,1432,2185,1988,3101,748,1184,1958,3173,436,275,1,N\A
5,2004/10/15,4321,1996,2120,680,1715,378,1473,4206,3435,2415,294,0,N\A
5,2004/10/31,2866,1403,2116,891,1607,560,1925,672,4240,539,314,0,N\A
5,2004/11/16,3230,1617,2116,877,1714,539,1829,761,4628,602,330,0,N\A
5,2004/12/02,3456,1450,2116,672,1382,423,1526,677,4707,2452,337,0,N\A
5,2004/12/18,4301,2122,2116,718,1802,446,1584,712,4895,2422,353,0,N\A
