site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
4,2007/05/17,726,2700,326,781,2675,1979,1206,1073741824,1613,2045,15799,200,140,2007/05/20
4,2007/05/25,1531,3361,1757,1806,2933,2048,1060,1073741824,1429,3143,16081,1034,147,2007/05/27
4,2007/06/02,1137,2856,1242,1340,2565,1726,933,1073741824,922,5965,15346,8204,159,2007/06/08
4,2007/06/10,3956,4426,4253,4160,3922,2141,1078,1073741824,1027,5454,16221,1033,168,2007/06/17
4,2007/06/18,1812,4033,1935,2092,3601,2667,1368,1073741824,2064,2897,-336,1545,176,2007/06/25
4,2007/06/26,1554,3613,1806,1945,3246,2095,986,1073741824,2340,4683,-225,8206,178,2007/06/27
4,2007/07/04,711,3199,345,827,3180,2144,1175,1073741824,1625,2118,17149,136,188,2007/07/07
4,2007/07/12,1241,3172,479,1010,3551,3352,2205,1073741824,2101,1704,-716,201,199,2007/07/18
4,2007/07/20,757,2311,369,815,1760,1249,632,1073741824,2047,409,-1242,200,206,2007/07/25
4,2007/07/28,473,2431,162,676,1941,1258,571,1073741824,2593,4643,-1104,208,210,2007/07/29
4,2007/08/05,706,1944,338,734,1910,1311,748,1073741824,2260,393,-1654,72,222,2007/08/10
4,2007/08/13,416,2975,201,580,2729,1738,836,1073741824,2274,927,15034,72,229,2007/08/17
4,2007/08/21,391,2834,172,607,2433,1668,747,1073741824,3046,5303,-2389,200,235,2007/08/23
4,2007/08/29,301,4820,160,656,4085,2655,1034,1073741824,3058,4633,-2920,200,242,2007/08/30
4,2007/09/06,298,4320,155,554,3768,2006,777,1073741824,2543,4158,13062,200,250,2007/09/07
4,2007/09/14,527,2943,258,731,2529,1553,832,1073741824,3079,946,12991,200,261,2007/09/18
4,2007/09/22,566,3721,281,770,3318,2034,959,1073741824,3426,375,-4443,200,270,2007/09/27
4,2007/09/30,553,1667,298,610,1737,1143,575,1073741824,3591,946,12249,136,277,2007/10/04
4,2007/10/08,646,3246,357,736,3251,1926,933,1073741824,3777,2163,12100,136,284,2007/10/11
4,2007/10/16,783,2450,424,775,2368,1667,859,1073741824,3976,3226,11764,200,291,2007/10/18
4,2007/10/24,966,2520,525,908,2749,2040,1242,1073741824,4314,2099,11751,200,300,2007/10/27
4,2007/11/01,1136,2433,614,973,2925,2476,1661,1073741824,4633,810,11874,136,309,2007/11/05
4,2007/11/09,970,1851,513,859,2313,1776,1154,1075576832,4795,2045,11408,200,316,2007/11/12
