1,2005/12/03,0,0,65,N\A
1,2005/12/11,0,0,65,N\A
1,2005/12/27,0,0,73,N\A
1,2006/01/01,0,0,65,N\A
1,2006/01/09,0,0,65,N\A
1,2006/01/17,0,0,73,N\A
1,2006/01/25,0,0,73,N\A
1,2006/02/02,0,0,97,N\A
1,2006/02/10,0,0,97,N\A
1,2006/02/18,0,0,97,N\A
1,2006/02/26,0,0,105,N\A
1,2006/03/06,0,0,105,N\A
1,2006/03/14,0,0,105,N\A
1,2006/03/22,0,0,105,N\A
1,2006/03/30,81,73,0,N\A
1,2006/04/15,155,141,113,N\A
1,2006/05/01,397,333,40,N\A
1,2006/05/09,380,342,16,N\A
1,2006/05/17,283,261,97,N\A
1,2006/06/02,271,244,105,N\A
1,2006/06/10,398,351,0,N\A
1,2006/06/26,618,554,97,N\A
1,2006/07/04,633,545,0,N\A
1,2006/07/20,600,519,97,N\A
1,2006/08/05,7,7,105,N\A
1,2006/08/21,226,215,0,N\A
1,2006/08/29,434,367,0,N\A
1,2006/09/14,294,221,32,N\A
1,2006/09/22,275,234,0,N\A
1,2006/09/30,149,137,0,N\A
1,2006/10/16,156,127,0,N\A
1,2006/11/09,41,32,0,N\A
1,2006/11/17,36,30,0,N\A
1,2006/11/25,42,35,0,N\A
1,2006/12/27,1,1,65,N\A
1,2007/01/01,3,0,65,N\A
1,2007/01/09,20,14,16,N\A
1,2007/01/17,4,2,81,N\A
1,2007/01/25,0,0,0,N\A
1,2007/02/02,0,0,105,N\A
1,2007/02/10,10,4,0,N\A
1,2007/02/18,16,10,0,N\A
1,2007/03/14,60,55,0,N\A
1,2007/03/22,18,11,16,N\A
1,2007/03/30,87,76,16,N\A
1,2007/04/07,237,217,0,N\A
1,2007/04/15,302,257,0,N\A
1,2007/04/23,378,336,0,N\A
1,2007/05/09,300,267,0,N\A
1,2007/05/17,339,274,32,N\A
1,2007/05/25,230,210,0,N\A
1,2007/06/02,232,214,97,N\A
1,2007/06/10,414,378,97,N\A
1,2007/06/18,688,576,32,N\A
1,2007/06/26,246,229,113,N\A
1,2007/07/04,85,79,113,N\A
1,2007/07/12,737,581,32,N\A
1,2007/07/20,695,590,32,N\A
1,2007/07/28,473,426,0,N\A
1,2007/08/13,296,266,105,N\A
1,2007/08/21,460,408,0,N\A
1,2007/08/29,281,248,97,N\A
1,2007/09/06,301,246,32,N\A
1,2007/09/22,253,201,32,N\A
1,2007/09/30,250,224,0,N\A
1,2007/10/08,167,149,0,N\A
1,2007/10/16,76,65,0,N\A
1,2007/10/24,49,36,113,N\A
1,2007/11/01,45,37,0,N\A
1,2007/11/09,0,0,97,N\A
1,2007/11/17,0,0,0,N\A
1,2007/11/25,1,1,0,N\A
1,2007/12/03,0,0,65,N\A
1,2007/12/11,0,0,65,N\A
1,2007/12/19,0,0,73,N\A
1,2007/12/27,0,0,65,N\A
No data
2,2001/01/01,353,192,0,N\A
2,2001/01/09,220,140,16,N\A
2,2001/01/17,481,294,0,N\A
2,2001/01/25,445,283,0,N\A
2,2001/02/02,183,123,8,N\A
2,2001/02/10,42,29,8,N\A
2,2001/02/18,230,166,8,N\A
2,2001/02/26,414,217,16,N\A
2,2001/03/06,396,231,0,N\A
2,2001/03/14,265,165,8,N\A
2,2001/03/22,395,218,0,N\A
2,2001/03/30,328,180,0,N\A
2,2001/04/07,365,200,0,N\A
2,2001/04/15,326,191,0,N\A
2,2001/04/23,305,168,0,N\A
2,2001/05/01,164,27,0,N\A
2,2001/05/09,177,72,0,N\A
2,2001/05/17,190,103,0,N\A
2,2001/05/25,177,92,0,N\A
2,2001/06/02,218,114,0,N\A
2,2001/06/10,225,132,0,N\A
2,2001/06/18,151,57,0,N\A
2,2001/07/04,173,93,0,N\A
2,2001/07/12,171,88,0,N\A
2,2001/07/20,135,70,0,N\A
2,2001/07/28,169,117,0,N\A
2,2001/08/05,98,42,0,N\A
2,2001/08/13,123,59,0,N\A
2,2001/08/21,116,53,0,N\A
2,2001/08/29,115,59,0,N\A
2,2001/09/06,36,12,0,N\A
2,2001/09/14,32,3,8,N\A
2,2001/09/22,64,1,0,N\A
2,2001/09/30,112,61,0,N\A
2,2001/10/08,218,145,0,N\A
2,2001/10/16,320,213,0,N\A
2,2001/10/24,265,154,0,N\A
2,2001/11/01,322,211,0,N\A
2,2001/11/09,355,215,0,N\A
2,2001/11/17,346,228,0,N\A
2,2001/11/25,402,270,0,N\A
2,2001/12/03,141,89,0,N\A
2,2001/12/11,258,166,8,N\A
2,2001/12/27,162,87,0,N\A
No data
No data
No data
2,2005/01/01,155,94,0,N\A
2,2005/01/17,250,179,8,N\A
2,2005/01/25,362,245,0,N\A
2,2005/02/02,138,101,8,N\A
2,2005/02/10,313,183,0,N\A
2,2005/02/18,339,197,0,N\A
2,2005/02/26,300,158,0,N\A
2,2005/03/06,283,160,0,N\A
2,2005/03/14,294,165,0,N\A
2,2005/03/22,283,144,16,N\A
2,2005/03/30,131,-52,0,N\A
2,2005/04/07,222,25,0,N\A
2,2005/04/15,148,-24,0,N\A
2,2005/04/23,148,-41,0,N\A
2,2005/05/01,133,-15,0,N\A
2,2005/05/09,108,-14,0,N\A
2,2005/05/17,186,91,0,N\A
2,2005/05/25,157,70,0,N\A
2,2005/06/02,113,30,0,N\A
2,2005/06/10,169,79,0,N\A
2,2005/06/18,123,47,0,N\A
2,2005/06/26,118,53,0,N\A
2,2005/07/04,119,42,0,N\A
2,2005/07/12,103,29,0,N\A
2,2005/07/28,112,49,0,N\A
2,2005/08/05,100,42,0,N\A
2,2005/08/13,117,59,0,N\A
2,2005/08/21,116,65,0,N\A
2,2005/08/29,125,57,0,N\A
2,2005/09/06,122,66,0,N\A
2,2005/09/14,87,27,0,N\A
2,2005/09/22,53,13,0,N\A
2,2005/09/30,26,10,0,N\A
2,2005/10/08,24,8,8,N\A
