id,,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m,MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
2,2004/06/25,19,-4,314,106,3,17,12,1073742657,2131,1368,-2606,112,178,2004/06/26,0.0019,-0.0004,0.0314,0.0106,0.0003,0.0017,0.0012,-1.53333333333,-0.00741457124436,-1.61538461538,-2.0,0.723577235772,7.0,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.53333333333,-0.00741457124436,-1.61538461538,-2.0,0.723577235772,7.0
2,2004/07/03,26,0,310,109,-28,40,19,1077150529,2302,2446,-2502,112,187,2004/07/05,0.0026,0.0,0.031,0.0109,-0.0028,0.004,0.0019,-1.0,-0.00830034478355,-1.0,-1.0,0.463087248322,-1.0,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.0,-0.00830034478355,-1.0,-1.0,0.463087248322,-1.0
2,2004/07/11,27,-4,352,122,-28672,-3,-28672,2071462723,2739,4895,-2280,112,198,2004/07/16,0.0027,-0.0004,0.0352,0.0122,-2.8672,-0.0003,-2.8672,-1.34782608696,-0.0103085927108,0.142857142857,-0.999721021063,1.05042016807,-0.999721021063,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.34782608696,-0.0103085927108,0.142857142857,-0.999721021063,1.05042016807,-0.999721021063
2,2004/07/19,-18,3,156,18,-32,58,19,1077149749,2499,2427,-2750,176,203,2004/07/21,-0.0018,0.0003,0.0156,0.0018,-0.0032,0.0058,0.0019,-1.4,0.00601719197708,-0.901639344262,-0.727272727273,-0.526315789474,-1.20689655172,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.4,0.00601719197708,-0.901639344262,-0.727272727273,-0.526315789474,-1.20689655172
2,2004/07/27,215,223,429,279,188,360,295,1073741824,2366,2164,13884,176,215,2004/08/02,0.0215,0.0223,0.0429,0.0279,0.0188,0.036,0.0295,0.0182648401826,0.00241094569345,-0.234991423671,-0.138996138996,-0.12676056338,0.0851581508516,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,0.0182648401826,0.00241094569345,-0.234991423671,-0.138996138996,-0.12676056338,0.0851581508516
2,2004/08/04,31,2,307,116,69,198,146,1073741824,2567,143,-2196,176,217,2004/08/04,0.0031,0.0002,0.0307,0.0116,0.0069,0.0198,0.0146,-0.878787878788,-0.00919409041912,-0.98,-0.972972972973,-0.261146496815,-0.943661971831,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-0.878787878788,-0.00919409041912,-0.98,-0.972972972973,-0.261146496815,-0.943661971831
2,2004/08/12,5,0,218,68,31,184,130,1073741824,2848,1334,-3572,176,226,2004/08/13,0.0005,0.0,0.0218,0.0068,0.0031,0.0184,0.013,-1.0,-0.00148898153663,-1.0,-1.0,-0.460317460317,-1.0,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.0,-0.00148898153663,-1.0,-1.0,-0.460317460317,-1.0
2,2004/08/20,403,395,598,450,325,394,351,1073741824,3071,1026,13320,112,240,2004/08/27,0.0403,0.0395,0.0598,0.045,0.0325,0.0394,0.0351,-0.0100250626566,-0.00240153698367,0.00126742712294,0.058981233244,0.0663507109005,0.0972222222222,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-0.0100250626566,-0.00240153698367,0.00126742712294,0.058981233244,0.0663507109005,0.0972222222222
2,2004/08/28,4,-3,248,68,-28672,39,53,1077412675,3464,3402,-4352,176,244,2004/08/31,0.0004,-0.0003,0.0248,0.0068,-2.8672,0.0039,0.0053,-7.0,-0.00214434505575,-1.16666666667,-1.12,0.271028037383,-0.9997907585,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-7.0,-0.00214434505575,-1.16666666667,-1.12,0.271028037383,-0.9997907585
2,2004/09/05,0,-9,227,52,-18,20,-2,1949565813,3408,3162,12223,112,254,2004/09/10,0.0,-0.0009,0.0227,0.0052,-0.0018,0.002,-0.0002,1.0,-0.0027146045726,-2.63636363636,0.636363636364,0.444444444444,-0.333333333333,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,1.0,-0.0027146045726,-2.63636363636,0.636363636364,0.444444444444,-0.333333333333
