site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
3,2011/09/14,1211,2584,1127,1323,2366,1683,931,1073741824,1975,3331,15028,1033,262,2011/09/19
3,2011/09/22,1758,3193,1518,1862,3215,2705,2446,1073741824,2524,2122,-2495,1033,266,2011/09/23
3,2011/09/30,789,2119,596,854,2241,1658,1133,1073741824,2349,3369,13572,1034,278,2011/10/05
3,2011/10/08,480,1933,239,560,1921,1279,691,1073741824,2682,2192,13314,78,287,2011/10/14
3,2011/10/16,428,2063,235,478,1936,1297,691,1073741824,2625,5132,12305,202,292,2011/10/19
3,2011/10/24,495,2135,255,584,1902,1323,730,1073741824,3142,2202,12629,72,303,2011/10/30
3,2011/11/01,606,2352,300,683,2244,1522,855,1073741824,3342,642,-5054,72,305,2011/11/01
3,2011/11/09,678,2324,341,702,2480,1732,1008,1073741824,3579,2155,12222,136,319,2011/11/15
3,2011/11/17,769,2432,394,796,2723,1963,1217,1073741824,3756,706,-5176,136,321,2011/11/17
3,2011/11/25,836,2389,438,823,2843,2129,1457,1073741824,4026,2113,-5266,136,330,2011/11/26
3,2011/12/03,792,2566,401,836,2835,1948,1146,1073741824,4084,670,-5254,136,337,2011/12/03
3,2011/12/11,734,2695,351,780,2864,2066,1279,1075576832,4283,2031,-5173,136,346,2011/12/12
3,2011/12/19,792,2391,409,800,2641,1851,1205,1073741824,4248,867,12229,136,360,2011/12/26
3,2011/12/27,899,2341,474,898,2649,2128,1367,1073741824,4397,2003,-5131,136,362,2011/12/28
4,2011/01/01,611,1968,314,650,2089,1562,920,1073741824,4329,472,-4853,72,1,2011/01/01
4,2011/01/09,710,2338,356,763,2685,1770,1007,1073741824,4374,1903,-4772,136,10,2011/01/10
4,2011/01/17,586,2055,301,649,2077,1646,922,1073741824,4051,947,13351,136,24,2011/01/24
4,2011/01/25,692,2435,349,736,3114,1938,1147,1075576832,4191,1913,-4293,72,26,2011/01/26
4,2011/02/02,650,2374,340,776,2640,1750,958,1073741824,4120,3138,-4056,136,35,2011/02/04
4,2011/02/10,720,2575,355,782,6483,2120,1230,1075576832,3865,1885,-3772,136,42,2011/02/11
4,2011/02/18,860,2622,559,982,2508,1770,1085,1073741824,3281,1011,14130,200,56,2011/02/25
4,2011/02/26,616,2832,299,764,2970,2036,1141,1073741824,3439,1866,-3193,200,58,2011/02/27
4,2011/03/06,620,2081,335,719,2187,1613,901,1073741824,3122,456,-2417,200,65,2011/03/06
4,2011/03/14,554,2283,306,630,2411,1706,984,1073741824,2463,2358,15248,136,79,2011/03/20
4,2011/03/22,644,2169,333,736,2400,1649,916,1073741824,2653,462,-2310,136,81,2011/03/22
4,2011/03/30,671,3107,347,825,3317,2194,1127,1073741824,2785,4161,-1122,200,92,2011/04/02
4,2011/04/07,649,3095,311,824,3298,2378,1228,1073741824,2501,3137,-713,202,99,2011/04/09
4,2011/04/15,717,3012,372,823,3226,2308,1204,1073741824,2503,4142,156,136,108,2011/04/18
4,2011/04/23,2648,3862,2285,2643,-28672,3573,2595,1075576835,2004,446,1019,1033,113,2011/04/23
4,2011/05/01,1125,2107,1074,1201,2254,1913,1216,1073741824,1351,4480,-16242,8205,125,2011/05/05
4,2011/05/09,853,2655,467,886,2866,2129,1183,1073741824,2231,3100,1944,137,131,2011/05/11
4,2011/05/17,677,2490,366,778,2194,1623,809,1073741824,2403,4142,2395,138,140,2011/05/20
4,2011/05/25,1592,2747,1121,1594,6721,2511,1732,1075576832,1927,993,-14874,141,152,2011/06/01
4,2011/06/02,2390,3481,2335,2558,3245,2370,1363,1073741824,1853,2330,-14237,1801,159,2011/06/08
4,2011/06/10,642,2718,314,786,2637,1703,802,1073741824,2698,5002,2945,74,165,2011/06/14
4,2011/06/18,720,2899,355,869,2748,1888,892,1073741824,2598,4171,3154,138,172,2011/06/21
4,2011/06/26,627,2523,321,783,2470,1631,783,1073741824,2491,3137,3194,138,179,2011/06/28
4,2011/07/04,596,2482,317,720,-20,1761,974,1075576833,2371,1885,3300,74,186,2011/07/05
4,2011/07/12,1336,3195,1110,1491,3157,2244,1316,1073741824,2236,456,3769,1033,193,2011/07/12
