site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,29.46741944,116.6451222,28,6,373,127
2,29.01164167,116.6422833,28,6,481,237
3,29.12755833,116.5612694,28,6,436,209
4,28.61323056,116.4501361,28,6,534,332
5,28.68159722,116.4612167,28,6,521,316
6,28.61115278,116.4471611,28,6,534,333
7,28.82416111,116.4363528,28,6,482,282
8,28.88801389,116.514125,28,6,483,266
9,29.05591667,116.550125,28,6,451,226
10,29.13203611,116.585375,28,6,440,208
id,Date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,sur_refl_qc_500m,sur_refl_szen,sur_refl_vzen,sur_refl_raz,sur_refl_state_500m,sur_refl_day_of_year,actual_date
3,2009/08/05,2319,152,1377,220,1073741824,-1993,901,1721,2589,781,260,2667,698,2009/08/08
3,2009/08/13,2839,216,4455,231,1073741824,-2362,743,1545,1992,745,358,2352,510,2009/08/19
3,2009/08/21,2360,208,1244,234,1073741824,14678,754,1460,1933,597,206,2025,434,2009/08/22
3,2009/08/29,2436,216,2448,241,1073741824,13984,719,1498,2201,541,210,2218,358,2009/08/29
3,2009/09/06,2756,152,1254,250,1073741824,13477,812,1653,2623,602,227,2761,456,2009/09/07
3,2009/09/14,3304,213,2555,261,1073741824,-4427,1293,2418,3392,777,285,3162,679,2009/09/18
3,2009/09/22,3643,216,3590,270,1073741824,-4648,1113,2206,2984,870,448,3043,715,2009/09/27
3,2009/09/30,3781,88,2555,277,1073741824,-5092,1313,2217,2893,889,454,2486,873,2009/10/04
3,2009/10/08,4328,208,5148,288,1073741824,-5090,1593,2635,3504,742,302,2968,694,2009/10/15
3,2009/10/16,4286,80,2555,293,1073741824,-5675,1658,2571,3118,944,508,2523,1055,2009/10/20
3,2009/10/24,4297,88,1253,298,1073741824,11751,1432,2363,2651,816,457,2267,927,2009/10/25
3,2009/11/01,4619,88,65,307,1075576832,-877,1756,2537,7087,959,538,2243,1117,2009/11/03
3,2009/11/09,5067,152,3572,318,1073741824,-5870,1528,2430,2897,983,593,2316,1088,2009/11/14
3,2009/11/17,5062,152,3499,328,1073741824,11314,1434,2306,2379,873,588,1891,1060,2009/11/24
3,2009/11/25,5167,152,1271,330,1073741824,11567,1676,2411,2654,963,601,1937,1162,2009/11/26
3,2009/12/03,5259,216,2466,337,1073741824,11496,1567,2223,2609,1012,642,1945,1181,2009/12/03
3,2009/12/11,5767,144,5147,352,1073741824,-5724,1423,2302,3181,886,473,2267,995,2009/12/18
3,2009/12/19,5519,144,59,355,1073741824,-4568,1156,1930,2085,871,503,1640,964,2009/12/21
3,2009/12/27,5302,218,5624,365,1073741824,11452,1321,2142,2186,562,438,1750,784,2009/12/31
3,2010/01/01,5585,208,2574,8,1073741824,-5541,1358,1973,2341,918,554,1709,1031,2010/01/08
3,2010/01/09,5372,208,1226,13,1073741824,11971,1024,1709,1873,976,585,1543,1073,2010/01/13
3,2010/01/17,5547,218,3618,17,1073741824,-5342,1267,2231,2443,1152,721,2009,1258,2010/01/17
3,2010/01/25,5464,210,4466,26,1073741824,-5081,1338,2076,2535,1068,716,2040,1134,2010/01/26
3,2010/02/02,4988,208,2565,40,1073741824,-4919,793,1368,1765,850,531,1550,842,2010/02/09
3,2010/02/10,5189,8213,5729,44,1073741824,-4597,1415,2076,2500,2230,2158,2292,2072,2010/02/13
3,2010/02/18,4413,144,59,54,1073741824,-1446,1154,1673,2002,820,448,1639,867,2010/02/23
3,2010/02/26,4011,210,5050,57,1073741824,12392,728,1274,1660,323,172,1375,344,2010/02/26
3,2010/03/06,3835,80,71,70,1073741824,96,753,1111,1458,830,466,1365,841,2010/03/11
3,2010/03/14,3496,8220,1253,77,1073741824,13260,821,1177,1509,1171,893,1415,1124,2010/03/18
3,2010/03/22,3156,144,2448,84,1073741824,13392,695,1217,1646,839,457,1491,801,2010/03/25
3,2010/03/30,3000,1041,1367,95,1073741824,-3880,2879,3766,3827,3059,2627,3783,3140,2010/04/05
3,2010/04/07,2672,216,82,102,1073741824,-1278,526,1060,1423,802,313,1583,736,2010/04/12
3,2010/04/15,2494,1809,1395,111,1073741824,-3156,973,1922,3905,4166,3959,3947,3965,2010/04/21
3,2010/04/23,2204,80,119,118,1073741824,96,867,1318,1715,1396,980,1867,1389,2010/04/28
3,2010/05/01,2115,144,1395,127,1073741824,-2284,778,1394,1604,876,434,1900,863,2010/05/07
3,2010/05/09,2529,8212,5158,131,1073741824,-1465,807,1480,1885,1007,716,2147,864,2010/05/11
3,2010/05/17,1899,152,1368,143,1073741824,-1336,714,1275,1662,954,482,1816,907,2010/05/23
3,2010/05/25,1730,216,58,150,1073741824,-2300,535,1020,1357,711,247,1413,655,2010/05/30
3,2010/06/02,1586,153,1253,157,1073741824,16851,3020,3702,4126,1578,978,3280,1657,2010/06/06
3,2010/06/10,1721,208,64,166,1073741824,3581,806,1555,2196,406,3,2463,207,2010/06/15
3,2010/06/18,1110,212,5050,169,1073741824,16386,395,857,1050,370,142,1294,269,2010/06/18
3,2010/06/26,2075,152,2555,184,1073741824,-368,1161,2085,2874,953,454,3109,865,2010/07/03
3,2010/07/04,1202,8206,5050,185,1073741824,16454,295,596,840,897,892,1002,737,2010/07/04
3,2010/07/12,2208,80,2564,200,1073741824,-814,1093,1822,2445,958,461,2664,873,2010/07/19
3,2010/07/20,2155,1297,1377,207,1073741824,-1218,801,1256,1574,1020,670,1699,972,2010/07/26
3,2010/07/28,2121,80,85,214,1073741824,-2601,1350,2355,2861,908,393,2843,917,2010/08/02
3,2010/08/05,2115,154,1208,221,1073741824,15497,1396,2102,2597,891,466,2387,905,2010/08/09
3,2010/08/13,2383,152,93,230,1073741824,-2442,1375,2238,2889,814,372,2596,808,2010/08/18
3,2010/08/21,2895,144,4466,234,1073741824,-2438,1437,2513,2978,1298,928,3352,1140,2010/08/22
3,2010/08/29,2514,154,2439,244,1073741824,13770,822,1721,2451,618,244,2689,502,2010/09/01
3,2010/09/06,2839,88,1254,253,1073741824,13214,942,1750,2500,737,290,2619,688,2010/09/10
3,2010/09/14,3176,152,50,262,1073741824,-2933,940,1843,2729,780,412,2626,633,2010/09/19
3,2010/09/22,2990,1041,5060,265,1073741824,11998,1107,1434,1842,1607,1592,2136,1476,2010/09/22
3,2010/09/30,3681,88,39,278,1073741824,-5773,1192,1981,2919,774,330,2607,763,2010/10/05
3,2010/10/08,4072,208,4436,282,1073741824,-4993,1289,2425,3242,809,345,3260,723,2010/10/09
3,2010/10/16,3916,144,4352,290,1073741824,11483,778,1503,1836,601,298,1970,625,2010/10/17
3,2010/10/24,4389,152,1253,301,1073741824,11844,1147,1989,2689,849,430,2371,896,2010/10/28
3,2010/11/01,4703,144,78,310,1073741824,-1029,1352,2354,2813,917,531,2358,1026,2010/11/06
3,2010/11/09,5015,144,4436,314,1073741824,-5833,1317,2248,3109,1023,514,2617,1038,2010/11/10
3,2010/11/17,5118,216,42,326,1073741824,-4070,1225,1965,2598,1015,508,2107,1131,2010/11/22
3,2010/11/25,5120,208,3499,331,1073741824,11385,1258,2025,2579,759,421,2045,872,2010/11/27
3,2010/12/03,5406,152,48,342,1073741824,-5420,1554,2299,2797,960,540,2084,1091,2010/12/08
3,2010/12/11,5544,144,1360,351,1073741824,-5799,545,1082,1483,777,402,1570,876,2010/12/17
3,2010/12/19,5442,216,2439,356,1073741824,11642,848,1493,1732,787,469,1594,895,2010/12/22
3,2010/12/27,5482,80,1226,365,1073741824,11891,999,1593,1746,807,474,1527,933,2010/12/31
3,2011/01/01,5397,216,2411,7,1073741824,11996,994,1493,1939,794,421,1512,915,2011/01/07
3,2011/01/09,5339,144,1181,16,1073741824,12159,1448,2119,2191,947,542,1808,1120,2011/01/16
3,2011/01/17,5116,36944,4303,21,1073741824,12002,351,679,2388,4237,4166,4305,4236,2011/01/21
3,2011/01/25,5236,216,120,25,1073741824,-5621,922,1414,1983,906,493,1641,1018,2011/01/25
3,2011/02/02,5092,216,1404,34,1073741824,-5219,1123,1688,2270,862,469,1751,1010,2011/02/03
3,2011/02/10,4916,216,2583,43,1073741824,-4953,1209,1988,2276,944,450,1950,1046,2011/02/12
3,2011/02/18,4714,210,3600,52,1073741824,-4603,1373,2063,2646,920,525,2114,1020,2011/02/21
3,2011/02/26,4497,218,4456,61,1073741824,-4365,1518,2464,2772,1108,607,2515,1122,2011/03/02
3,2011/03/06,4074,210,1377,66,1073741824,-4556,794,1617,2068,1319,705,2173,1219,2011/03/07
3,2011/03/14,3737,216,82,73,1073741824,-2122,1085,1842,2048,862,387,2021,883,2011/03/14
3,2011/03/22,3482,152,1387,82,1075576832,-3971,844,1465,2403,847,477,1823,880,2011/03/23
3,2011/03/30,3140,88,94,89,1073741824,-4836,1382,2091,2752,1027,562,2196,1098,2011/03/30
3,2011/04/07,2913,216,1404,98,1073741824,-3579,1236,1945,2470,958,463,2268,937,2011/04/08
3,2011/04/15,2724,152,2582,107,1073741824,-3181,839,1539,2047,866,374,2123,831,2011/04/17
3,2011/04/23,2587,216,3599,116,1073741824,-2518,1270,2133,2598,1060,558,2511,1011,2011/04/26
3,2011/05/01,2138,208,57,121,1073741824,-2151,1260,2066,2881,1077,398,2625,1069,2011/05/01
3,2011/05/09,1649,208,2449,135,1073741824,15362,1184,2017,2584,922,475,2341,834,2011/05/15
3,2011/05/17,2066,152,2564,139,1073741824,-1425,1992,2815,3347,1306,729,2873,1342,2011/05/19
3,2011/05/25,1885,144,1385,146,1073741824,-1259,1523,2493,2762,1025,473,2505,1042,2011/05/26
3,2011/06/02,1348,8220,3452,158,1073741824,16583,959,1626,2150,807,298,2279,706,2011/06/07
3,2011/06/10,2118,1049,3637,164,1073741824,-351,1783,2940,4543,4668,4575,4670,4526,2011/06/13
3,2011/06/18,2281,144,4476,173,1075576832,-158,446,916,1295,956,467,1553,894,2011/06/22
3,2011/06/26,1559,153,2421,183,1073741824,17065,1146,1866,2415,1057,561,2445,1035,2011/07/02
3,2011/07/04,1828,8216,94,185,1073741824,-1285,968,1534,1757,1149,689,1926,1067,2011/07/04
3,2011/07/12,2303,1041,3599,196,1073741824,-665,2298,3024,3528,2967,2745,3485,2771,2011/07/15
3,2011/07/20,2515,208,4455,205,1073741824,-934,1057,2104,2779,712,220,3035,481,2011/07/24
3,2011/07/28,2189,88,1368,210,1075576832,-1244,1158,2223,6225,915,438,3362,767,2011/07/29
3,2011/08/05,2161,208,84,217,1073741824,2688,1152,1973,2689,758,203,2702,688,2011/08/05
3,2011/08/13,2416,152,1369,226,1073741824,-2203,1190,2425,3316,861,387,3654,681,2011/08/14
3,2011/08/21,2437,144,68,233,1073741824,-1683,1258,2102,2874,845,311,2683,807,2011/08/21
3,2011/08/29,2590,216,2430,247,1075576832,13525,834,1808,3342,633,188,3091,465,2011/09/04
3,2011/09/06,2808,216,104,249,1073741824,-452,1017,1980,2919,798,277,2865,649,2011/09/06
3,2011/09/14,3136,80,1414,258,1073741824,-4167,1035,2123,3217,791,340,3432,638,2011/09/15
3,2011/09/22,3473,152,2620,267,1073741824,-4653,1289,2369,3234,923,392,3355,857,2011/09/24
3,2011/09/30,3813,1817,3609,276,1073741824,-4913,919,1979,4319,3809,3606,4385,3611,2011/10/03
3,2011/10/08,3774,152,90,281,1073741824,-1278,1159,2021,3071,803,389,2868,737,2011/10/08
3,2011/10/16,4123,80,1351,290,1073741824,-5434,1575,2516,3234,983,509,2785,1049,2011/10/17
3,2011/10/24,4462,144,2547,299,1073741824,-5643,1404,2375,3167,915,484,2541,934,2011/10/26
3,2011/11/01,4624,88,1359,306,1073741824,-5849,1911,2821,3303,975,570,2498,1098,2011/11/02
3,2011/11/09,4930,152,2583,315,1073741824,-5929,1606,2781,3059,983,515,2558,1060,2011/11/11
3,2011/11/17,5065,144,2375,327,1073741824,11493,1444,2491,2640,804,431,2190,912,2011/11/23
3,2011/11/25,5181,144,130,329,1073741824,-7181,1423,2409,2795,910,495,2205,996,2011/11/25
3,2011/12/03,5388,144,1378,338,1073741824,-5910,1708,2841,3193,1047,607,2467,1208,2011/12/04
3,2011/12/11,5440,144,42,345,1073741824,-3996,1474,2475,2773,948,510,2064,1102,2011/12/11
3,2011/12/19,5446,144,2485,359,1073741824,11720,1475,2193,2571,812,467,1848,973,2011/12/25
3,2011/12/27,5396,8210,3508,1,1073741824,11768,1477,2456,2475,751,524,1899,921,2011/01/01
4,2000/02/18,4525,1033,5201,56,1073741824,-4766,2956,4382,6027,6681,6755,6519,6567,2000/02/25
4,2000/02/26,4019,200,2394,57,1073741824,12213,604,1088,1380,1048,642,1543,1281,2000/02/26
4,2000/03/05,3791,202,1404,68,1073741824,-4962,628,1144,1307,1085,644,1612,1285,2000/03/08
4,2000/03/13,3612,1033,4456,79,1075576832,-4278,2734,3308,3499,2954,2781,2996,2952,2000/03/19
4,2000/03/21,3176,201,1313,84,1073741824,-4743,435,712,864,1056,583,1049,1139,2000/03/24
4,2000/03/29,2773,136,2540,89,1073741824,12862,750,1122,1270,1138,652,1361,1273,2000/03/29
4,2000/04/06,2132,1801,4390,103,1073741824,12577,748,1333,2002,1790,1696,2085,1729,2000/04/12
4,2000/04/14,2266,136,17,107,1073741824,11679,593,967,1158,1176,655,1579,1382,2000/04/16
4,2000/04/22,1958,1033,1389,114,1077411843,13872,4090,5830,-28672,8542,8433,8688,8650,2000/04/23
4,2000/04/30,2151,200,4404,127,1073741824,-2367,385,733,900,930,483,932,890,2000/05/06
4,2000/05/08,1726,136,1313,132,1073741824,-2491,619,1116,1287,1011,575,1375,1081,2000/05/11
4,2000/05/16,1134,72,3518,144,1073741824,14798,872,1569,2063,944,500,1826,980,2000/05/23
4,2000/05/24,1545,205,1322,148,1073741824,-1432,1318,2480,3409,1469,827,3262,1447,2000/05/27
4,2000/06/01,1638,1033,2499,157,1073741824,-956,2510,3456,4077,3310,3103,3894,3327,2000/06/05
4,2000/06/09,1780,136,3544,166,1107296256,-541,127,389,358,1091,528,546,1054,2000/06/14
4,2000/06/17,1151,1545,2523,169,1073741824,16568,798,1296,1643,1424,1162,1807,1317,2000/06/17
4,2000/06/25,1317,1033,1336,178,1073741824,17016,2222,3013,3424,3129,2478,3840,3260,2000/06/26
4,2000/07/03,1504,202,81,187,1073741824,13866,912,1292,1737,972,444,1481,921,2000/07/05
4,2000/07/11,1709,72,1241,196,1073741824,-1000,855,1740,2286,959,440,2703,716,2000/07/14
4,2000/07/19,1931,136,2500,205,1073741824,-1287,778,1562,2205,895,416,2356,716,2000/07/23
4,2000/07/27,2172,200,3627,214,1073741824,-1721,470,1062,1354,730,337,1613,640,2000/08/01
4,2000/08/04,1653,1033,2430,217,1073741824,15007,1381,2498,4179,3901,3954,4258,3739,2000/08/04
4,2000/08/12,2661,1033,5104,232,1073741824,-2574,797,1775,2418,1687,1462,3065,1435,2000/08/19
4,2000/08/20,2200,136,97,235,1073741824,14915,630,1282,1665,770,348,1926,625,2000/08/22
4,2000/08/28,2733,136,3456,246,1073741824,-3902,298,669,1057,545,217,1348,371,2000/09/02
4,2000/09/05,2593,200,3650,256,1073741824,12180,368,777,1123,482,72,1229,381,2000/09/12
4,2000/09/13,2763,72,1463,258,1107296256,12406,631,1319,1878,734,324,2127,616,2000/09/14
4,2000/09/21,3117,136,115,267,1073741824,12108,619,1075,1265,602,271,1653,533,2000/09/23
4,2000/09/29,3475,1801,1277,276,1073741824,-5796,780,1670,2538,2404,2385,2772,2200,2000/10/02
4,2000/10/07,3665,136,47,283,1073741824,7374,493,1046,1254,532,264,1193,501,2000/10/09
4,2000/10/15,4202,8206,5708,289,1073741824,-5445,747,1386,1790,1389,1311,1769,1226,2000/10/15
4,2000/10/23,4287,1801,3519,304,1073741824,11062,1417,1814,1985,1557,1485,1815,1428,2000/10/30
4,2000/10/31,4401,136,1271,306,1073741824,11255,443,660,739,822,509,707,835,2000/11/01
4,2000/11/08,4674,1033,5091,318,1073741824,10722,3428,4919,5330,5385,5400,5378,5293,2000/11/13
4,2000/11/16,5092,136,3553,326,1077411841,-6272,455,866,1033,960,500,1040,1069,2000/11/21
4,2000/11/24,4987,1033,2513,329,1073741824,10995,3369,3944,4033,3484,3418,3772,3426,2000/11/24
4,2000/12/02,5393,200,3637,342,1073741824,-6255,598,1040,1244,914,465,1180,962,2000/12/07
4,2000/12/10,5426,1033,2555,349,1073741824,-6270,3719,5313,6019,5710,5682,5940,5715,2000/12/14
4,2000/12/18,5662,8201,5728,353,1073741824,-5888,1164,1947,2245,1935,1915,2184,1790,2000/12/18
4,2000/12/26,5324,136,2531,361,1077411841,11343,805,1356,1428,912,509,1501,1075,2000/12/26
4,2001/01/01,5578,200,4417,1,1077411841,-5832,951,1579,1719,1135,679,1735,1273,2001/01/01
4,2001/01/09,5219,136,2485,11,1073741824,11649,670,1230,1501,1039,579,1667,1257,2001/01/11
4,2001/01/17,5443,202,4475,17,1073741824,-5625,1353,2246,2506,1001,567,2105,1140,2001/01/17
4,2001/01/25,4982,137,21,29,1073741824,7724,558,800,918,1271,670,1321,1656,2001/01/29
4,2001/02/02,4455,1033,5690,39,1073741824,11674,2951,3390,3439,3270,3229,3441,3227,2001/02/08
4,2001/02/10,4602,136,2472,47,1073741824,-5250,1200,1800,1898,986,542,1664,1137,2001/02/16
4,2001/02/18,4684,202,4397,49,1073741824,-4970,1207,1920,2102,910,366,1898,1055,2001/02/18
4,2001/02/26,4063,136,2518,63,1073741824,-4818,1226,1875,2123,1146,631,2095,1276,2001/03/04
4,2001/03/06,3818,136,3609,72,1073741824,-4502,738,1231,1462,1020,576,1637,1198,2001/03/13
4,2001/03/14,2982,200,5080,80,1073741824,12247,664,1166,1441,988,527,1544,1078,2001/03/21
4,2001/03/22,3234,8206,3571,88,1073741824,-4042,1172,1642,1795,1805,1286,2096,1985,2001/03/29
4,2001/03/30,2723,200,2495,91,1073741824,12969,345,608,760,1087,607,1018,1231,2001/04/01
4,2001/04/07,2572,138,1323,102,1073741824,-3746,341,534,618,1011,537,727,1010,2001/04/12
4,2001/04/15,2152,1544,2531,107,1073741824,13631,659,1104,1403,1601,1334,1450,1457,2001/04/17
4,2001/04/23,1962,201,1353,116,1073741824,14147,454,712,838,1100,640,830,1019,2001/04/26
4,2001/05/01,1689,200,2540,123,1073741824,14297,379,643,783,890,510,857,808,2001/05/03
4,2001/05/09,1792,136,1277,134,1073741824,-2147,271,515,674,528,283,686,429,2001/05/14
4,2001/05/17,1815,200,2472,143,1073741824,-1384,281,708,928,651,301,926,553,2001/05/23
4,2001/05/25,862,200,5690,151,1073741824,14410,594,1242,1623,706,324,1684,631,2001/05/31
4,2001/06/02,1513,200,86,157,1073741824,12450,436,818,1020,800,391,1173,756,2001/06/06
4,2001/06/10,1660,200,1295,166,1073741824,-495,273,631,871,805,371,1061,744,2001/06/15
4,2001/06/26,2032,1033,3589,184,1073741824,-386,258,338,717,646,450,660,534,2001/07/03
4,2001/07/04,1676,136,43,189,1073741824,9073,455,892,1074,780,383,1164,713,2001/07/08
4,2001/07/12,2158,1033,3514,200,1075576832,-808,3249,4062,6518,3491,3351,4189,3396,2001/07/19
4,2001/07/20,1832,136,98,205,1073741824,15572,772,1290,1510,881,472,1432,832,2001/07/24
4,2001/07/28,2066,138,1195,214,1073741824,-1724,1238,2266,2750,843,388,2558,758,2001/08/02
4,2001/08/05,1572,202,4470,217,1073741824,14638,789,1789,2408,607,194,2458,385,2001/08/05
4,2001/08/13,2329,200,1178,230,1073741824,-2673,566,1307,1829,764,268,2079,552,2001/08/18
4,2001/08/21,1939,204,4469,233,1073741824,13606,646,1653,2442,683,296,2809,429,2001/08/21
4,2001/08/29,2690,136,1232,246,1073741824,-3750,500,1163,1812,655,265,2270,527,2001/09/03
4,2001/09/06,2798,200,37,253,1073741824,10995,484,1082,1665,709,302,1848,557,2001/09/10
4,2001/09/14,2939,200,1326,260,1073741824,12812,481,1077,1560,725,333,1639,581,2001/09/17
4,2001/09/22,3110,72,2541,267,1073741824,12347,596,1261,1837,706,327,1950,686,2001/09/24
4,2001/09/30,3645,200,1295,278,1073741824,-5605,682,1281,1661,823,430,1645,850,2001/10/05
4,2001/10/08,3995,136,2445,287,1073741824,-5558,791,1458,1762,840,481,1699,899,2001/10/14
4,2001/10/16,4014,136,1390,292,1073741824,11821,709,1338,1696,785,433,1502,814,2001/10/19
4,2001/10/24,4509,200,2537,303,1073741824,-5916,1004,1992,2422,749,389,2136,747,2001/10/30
4,2001/11/01,4823,201,3561,312,1073741824,-5996,861,1629,1962,759,437,1674,717,2001/11/08
4,2001/11/09,4963,136,2536,319,1073741824,-6085,479,743,890,833,515,793,875,2001/11/15
4,2001/11/17,5087,138,1277,326,1073741824,-6198,303,629,695,809,454,632,852,2001/11/22
4,2001/11/25,5083,202,2568,331,1073741824,11276,876,1554,1789,927,569,1597,1029,2001/11/27
4,2001/12/03,5448,1033,4387,337,1073741824,-5963,2111,3037,3190,3081,3097,3255,3020,2001/12/03
4,2001/12/11,5413,1545,64,349,1073741824,856,2933,3843,4246,3843,3788,4057,3803,2001/12/15
4,2001/12/19,5507,136,1322,358,1073741824,-5973,587,1023,1085,987,567,1059,1148,2001/12/24
4,2001/12/27,5551,202,2509,2,1073741824,-5695,1088,1670,1714,1023,623,1545,1168,2001/01/02
4,2002/01/01,5371,202,1298,7,1073741824,11944,970,1630,1704,926,570,1527,1104,2002/01/07
4,2002/01/09,5455,138,1349,9,1073741824,-5864,936,1557,1650,905,573,1599,1136,2002/01/09
4,2002/01/17,5613,138,5707,22,1073741824,-5051,1108,1661,1741,1085,698,1651,1248,2002/01/22
4,2002/01/25,4942,201,2549,30,1073741824,12338,1043,1542,1687,860,518,1401,982,2002/01/30
4,2002/02/02,5290,206,5728,38,1073741824,-4730,1112,1982,2136,699,390,1764,707,2002/02/07
4,2002/02/10,4923,138,3618,43,1073741824,-4837,1242,1790,1934,1031,605,1748,1189,2002/02/12
4,2002/02/18,4727,206,4426,52,1073741824,-4570,1261,2206,2486,1146,734,2298,1087,2002/02/21
4,2002/02/26,3896,1033,4401,60,1073741824,12596,3748,5709,6878,6886,6826,7174,6898,2002/03/01
4,2002/03/06,4087,136,2527,66,1073741824,-4432,830,1474,1740,968,565,1839,1078,2002/03/07
4,2002/03/14,3850,200,3590,75,1073741824,-4032,649,1477,2242,917,387,2382,852,2002/03/16
4,2002/03/22,2615,1033,6531,88,1073741824,12105,1170,2131,3666,4054,4111,4105,3833,2002/03/29
4,2002/03/30,3278,202,3571,91,1075576832,-3519,347,642,800,841,417,1032,841,2002/04/01
4,2002/04/07,2498,136,1263,103,1073741824,13944,582,1022,1262,904,469,1458,965,2002/04/13
4,2002/04/15,2312,1033,25,112,1073741824,5127,2154,3633,5615,6860,6811,6878,6803,2002/04/22
4,2002/04/23,2024,137,1309,119,1073741824,14677,1221,1477,1395,1578,1035,1528,1630,2002/04/29
4,2002/05/01,2582,1033,5147,125,1075576835,-1722,3505,4966,-28672,5134,4999,5260,5100,2002/05/05
4,2002/05/09,2349,205,4436,132,1073741824,-1557,128,343,528,709,370,702,585,2002/05/12
4,2002/05/17,1911,200,1287,137,1073741824,-1427,204,490,527,555,228,570,426,2002/05/17
4,2002/05/25,1957,202,2481,146,1073741824,-1033,206,483,617,598,298,849,492,2002/05/26
4,2002/06/02,1669,202,34,160,1073741824,17754,594,1010,1206,675,300,1377,568,2002/06/09
4,2002/06/10,1933,8200,2499,162,1073741824,-369,1017,1659,1838,1158,792,1896,1053,2002/06/11
4,2002/06/18,1196,1033,4391,172,1073741824,16916,973,1479,1839,1283,1078,2031,1124,2002/06/21
4,2002/06/26,1636,1033,1345,183,1073741824,17275,1804,2920,3829,3476,3385,4035,3353,2002/07/02
4,2002/07/04,1910,138,1276,185,1073741824,-505,369,744,1061,827,366,1296,698,2002/07/04
4,2002/07/12,2109,200,2482,194,1946157057,-449,-65,361,480,353,120,640,160,2002/07/13
4,2002/07/20,2598,200,5116,205,1075576832,-714,364,924,3042,560,204,1560,324,2002/07/24
4,2002/07/28,2820,138,5717,214,1073741824,-1140,529,1295,1810,684,239,2210,421,2002/08/02
4,2002/08/05,2230,72,1304,217,1073741824,-1787,164,336,503,339,177,514,254,2002/08/05
4,2002/08/13,2478,1033,2500,226,1073741824,-2201,4060,5159,5370,4885,4714,5368,4793,2002/08/14
4,2002/08/21,2742,136,3542,235,1073741824,-2673,186,497,750,365,96,839,208,2002/08/23
4,2002/08/29,2615,200,1308,247,1073741824,13780,749,1362,1768,730,325,1957,597,2002/09/04
4,2002/09/06,2733,136,2533,254,1073741824,13270,531,1329,1918,671,239,2298,447,2002/09/11
4,2002/09/14,3630,8206,5707,262,1073741824,-3822,490,1100,1520,416,4,1446,228,2002/09/19
4,2002/09/22,2931,200,5679,266,1073741824,11733,414,860,1203,555,278,1123,460,2002/09/23
4,2002/09/30,3834,136,4436,276,1073741824,-4742,676,1425,1890,768,376,1948,711,2002/10/03
4,2002/10/08,3780,136,1367,281,1073741824,-5520,602,1185,1689,700,332,1705,683,2002/10/08
4,2002/10/16,4316,1033,4436,292,1073741824,-5343,1280,2421,4980,5518,5475,5767,5482,2002/10/19
4,2002/10/24,4466,200,3571,299,1073741824,-5657,499,976,1354,854,421,1310,776,2002/10/26
4,2002/11/01,4634,136,1280,311,1073741824,11693,304,562,711,742,446,691,693,2002/11/07
4,2002/11/09,4929,200,3609,315,1073741824,-5945,511,1010,1229,764,460,1267,743,2002/11/11
4,2002/11/17,4843,201,5070,323,1073741824,11118,223,511,545,969,585,815,933,2002/11/19
4,2002/11/25,4978,202,5668,330,1073741824,11017,677,1270,1517,1167,709,1570,1221,2002/11/26
4,2002/12/03,5320,136,1371,343,1073741824,11669,394,627,783,1037,568,1099,1259,2002/12/09
4,2002/12/11,5352,201,2559,350,1073741824,11645,420,885,987,983,532,1127,1109,2002/12/16
4,2002/12/19,5350,1033,3565,357,1073741824,11658,3274,5532,6881,7674,7685,7697,7632,2002/12/23
4,2002/12/27,5755,202,5147,365,1075576832,-5496,714,1551,2024,771,409,1835,832,2002/12/31
4,2003/01/01,5291,202,3481,8,1073741824,11821,705,1456,1893,1063,666,2116,1189,2003/01/08
4,2003/01/09,5359,202,1245,10,1073741824,11873,871,1473,1687,873,494,1655,993,2003/01/10
4,2003/01/17,5472,136,4436,23,1073741824,-5195,732,1226,1319,1195,694,1459,1429,2003/01/23
4,2003/01/25,5175,136,1314,28,1073741824,-5231,236,442,534,1146,649,1024,1415,2003/01/28
4,2003/02/02,4947,202,34,35,1073741824,4736,456,790,988,1119,615,1188,1306,2003/02/04
4,2003/02/10,4950,1033,5147,48,1073741824,-4602,5305,6747,7226,6915,6619,7348,7063,2003/02/17
4,2003/02/18,4474,138,24,51,1073741824,-11111,694,1120,1160,1055,613,1155,1154,2003/02/20
4,2003/02/26,4241,1033,1368,60,1073741824,-4759,4283,5851,6175,6105,5947,6518,6185,2003/03/01
4,2003/03/06,3914,200,91,67,1073741824,-1221,244,396,528,1211,659,1152,1475,2003/03/08
4,2003/03/14,3879,202,5147,80,1073741824,-3684,807,1568,1831,956,405,1936,813,2003/03/21
4,2003/03/22,3314,200,13,83,1073741824,-1344,722,1276,1473,948,505,1496,985,2003/03/24
4,2003/03/30,2564,200,4391,95,1073741824,13182,579,1216,1517,988,506,1876,1008,2003/04/05
4,2003/04/07,2316,1033,3528,104,1073741824,13777,2751,3445,3839,3879,3817,4058,3875,2003/04/14
4,2003/04/15,2420,202,1290,106,1073741824,14338,898,1113,1105,1342,815,1311,1559,2003/04/16
4,2003/04/23,2421,136,2573,117,1073741824,-2565,293,579,676,1018,524,770,1096,2003/04/27
4,2003/05/01,2810,200,5750,121,1073741824,-1857,593,1183,1490,937,459,1549,926,2003/05/01
