site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
205,28.9812,116.2725,28,6,204,121
206,28.9795,116.274,28,6,204,121
207,28.9805,116.2725,28,6,204,121
208,28.981,116.2723,28,6,204,121
209,28.9785,116.2807,28,6,205,122
210,28.977,116.2813,28,6,205,122
211,28.9782,116.281,28,6,205,122
212,28.9775,116.2818,28,6,205,122
213,28.9788,116.2815,28,6,205,122
214,28.9795,116.2818,28,6,205,121
215,28.9775,116.2825,28,6,205,122
216,28.9778,116.2807,28,6,205,122
217,28.98,116.2813,28,6,205,121
218,28.977,116.2825,28,6,205,122
219,28.9775,116.283,28,6,205,122
220,28.9772,116.2832,28,6,205,122
221,28.976,116.2825,28,6,205,122
222,28.9762,116.2825,28,6,205,122
223,28.9762,116.2823,28,6,205,122
224,28.9775,116.283,28,6,205,122
225,28.9775,116.283,28,6,205,122
226,28.9777,116.2828,28,6,205,122
227,28.98,116.2822,28,6,205,121
228,28.9798,116.2823,28,6,205,121
229,28.9762,116.2825,28,6,205,122
230,28.976,116.2825,28,6,205,122
231,28.9762,116.2825,28,6,205,122
232,28.9758,116.2825,28,6,205,122
233,28.976,116.2825,28,6,205,122
234,28.9795,116.282,28,6,205,121
235,28.9797,116.2818,28,6,205,121
236,28.9808,116.2808,28,6,204,121
237,28.9803,116.281,28,6,205,121
238,28.9778,116.276,28,6,204,122
239,28.9775,116.2762,28,6,204,122
240,28.9798,116.2765,28,6,204,121
241,28.9808,116.2782,28,6,204,121
242,28.9808,116.2803,28,6,204,121
243,28.9745,116.2585,28,6,203,122
244,28.9703,116.2437,28,6,202,123
245,28.9718,116.229,28,6,200,122
246,28.976,116.2615,28,6,203,122
247,28.976,116.2615,28,6,203,122
248,28.9757,116.2615,28,6,203,122
249,28.97,116.2353,28,6,201,123
250,28.9755,116.2535,28,6,202,122
251,28.9755,116.2535,28,6,202,122
252,28.9755,116.2535,28,6,202,122
253,28.9807,116.2763,28,6,204,121
254,28.9807,116.2763,28,6,204,121
255,28.9807,116.2762,28,6,204,121
256,28.974,116.259,28,6,203,122
257,28.9742,116.2592,28,6,203,122
258,28.9745,116.2592,28,6,203,122
