1,38.062,-102.61841,9,5,2208,465
2,37.062,-102.61841,9,5,1946,705
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2002/08/29,1801,3068,925,1487,3780,3821,2945,1073741824,3545,3667,-4438,138,244,2002/09/01
1,2002/09/06,1538,2895,777,1264,3536,3572,2797,1073741824,3495,565,-4670,136,249,2002/09/06
1,2002/09/14,1442,3315,773,1301,3859,3102,2192,1075576832,3839,1689,-5138,136,258,2002/09/15
1,2002/09/22,1335,2660,695,1127,3263,3310,2575,1073741824,4022,549,-5030,72,265,2002/09/22
1,2002/09/30,1186,2651,588,997,2950,2685,1918,1073741824,4442,1717,11486,72,279,2002/10/06
1,2002/10/08,1341,2539,645,1054,3123,3000,2220,1073741824,4793,594,11199,72,288,2002/10/15
1,2002/10/16,1420,2585,751,1149,3406,3493,2747,1073741824,4933,1741,-6265,72,290,2002/10/17
1,2002/10/24,656,1272,326,529,1721,1325,768,1075576832,5032,5549,10857,76,298,2002/10/25
1,2002/11/01,1201,1982,626,941,2664,2912,2192,1073741824,5418,3650,11127,72,309,2002/11/05
1,2002/11/09,1202,1921,620,940,2771,3035,2424,1073741824,5787,547,11360,72,320,2002/11/16
1,2002/11/17,1447,2290,759,1137,3044,3432,2711,1073741824,5895,1760,-6298,72,322,2002/11/18
1,2002/11/25,1403,2165,731,1085,2870,3267,2547,1073741824,6118,656,11250,72,336,2002/12/02
1,2002/12/03,1115,1767,594,869,2439,2630,1794,1073741824,6187,1807,11257,76,343,2002/12/09
1,2002/12/11,1456,2235,770,1125,3064,3309,2623,1073741824,6356,2722,-6249,74,347,2002/12/13
1,2002/12/19,1443,2213,747,1105,2973,3324,2546,1073741824,6364,1678,-6151,72,354,2002/12/20
1,2002/12/27,1329,2077,702,1032,2700,2798,2084,1073741824,6187,4400,11482,72,364,2002/12/30
2,2001/01/01,971,1470,498,759,2294,2658,1887,1073741824,6119,347,-6555,72,6,2001/01/06
2,2001/01/09,1115,1764,562,859,2710,3160,2211,1073741824,5971,2983,11525,72,11,2001/01/11
2,2001/01/17,5116,4957,5085,5120,2188,899,522,1073741824,5918,2611,-5969,36936,24,2001/01/24
2,2001/01/25,6769,6572,6784,6814,3666,1093,493,1073741824,5452,5203,11519,45064,32,2001/02/01
2,2001/02/02,1040,1596,505,792,2438,2894,2071,1073741824,5468,296,-5068,136,38,2001/02/07
2,2001/02/10,877,1382,448,669,2155,2458,1592,1073741824,5196,3049,11909,136,43,2001/02/12
2,2001/02/18,1062,1620,557,825,2449,3067,2300,1073741824,4926,3898,11766,72,50,2001/02/19
2,2001/02/26,1243,1852,646,958,2812,3521,2775,1073741824,4658,1523,-5498,136,63,2001/03/04
2,2001/03/06,1142,1744,603,894,2636,3233,2456,1073741824,4323,1972,12029,136,68,2001/03/09
2,2001/03/14,1253,1911,659,982,2864,3484,2671,1073741824,4038,1550,-5369,136,79,2001/03/20
2,2001/03/22,1036,1658,551,805,2521,3074,2241,1073741824,3688,3859,11892,140,82,2001/03/23
2,2001/03/30,1206,1897,627,946,2768,3409,2697,1073741824,3385,829,12177,136,93,2001/04/03
2,2001/04/07,1203,1957,632,969,2816,3358,2635,1073741824,3072,1990,12320,136,100,2001/04/10
2,2001/04/15,1405,2333,731,1134,3238,3777,2983,1073741824,2858,1486,-4802,136,111,2001/04/21
2,2001/04/23,1170,2067,601,943,2864,3273,2516,1073741824,2521,2035,12679,136,116,2001/04/26
2,2001/05/01,926,1941,477,789,2661,2866,2040,1073741824,2243,4617,11934,136,121,2001/05/01
2,2001/05/09,1177,2571,616,1058,3327,3471,2545,1073741824,2176,301,-4361,136,134,2001/05/14
2,2001/05/17,906,2499,469,894,3100,2918,1817,1073741824,2440,4309,-3392,136,138,2001/05/18
2,2001/05/25,937,2508,474,904,3045,2871,1884,1073741824,1807,2054,13446,72,148,2001/05/28
2,2001/06/02,982,2694,509,982,3314,3045,1909,1073741824,1966,1477,-3085,72,159,2001/06/08
2,2001/06/10,888,2450,452,865,2967,2695,1745,1073741824,1703,2017,14084,72,164,2001/06/13
2,2001/06/26,1340,2886,756,1207,3638,3607,2381,1073741824,2158,2629,-2701,8201,184,2001/07/03
2,2001/07/04,1150,2383,591,982,3201,3159,2196,1073741824,1929,864,14491,72,189,2001/07/08
2,2001/07/12,896,2029,461,803,2785,2740,1734,1073741824,1938,2035,14204,72,196,2001/07/15
2,2001/07/20,1006,2307,521,902,3053,3034,2017,1073741824,2165,945,14082,72,205,2001/07/24
