8,10.865556,-3.072778,17,7,837,1096
9,13.2829,30.4783,20,7,1159,806

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
9,2005/05/09,16372,17,133,48,14475,81,14,71,243,245,131,171,N\A
9,2005/05/17,15728,81,133,54,14571,17,16,99,242,244,22,87,N\A
9,2005/05/25,16088,17,133,48,14658,0,11,85,243,245,32,160,N\A
9,2005/06/02,15936,0,135,77,14813,0,17,71,244,246,20,86,N\A
9,2005/06/10,15973,17,132,37,14814,0,15,50,243,245,160,142,N\A
9,2005/06/18,16128,0,138,111,14644,17,20,109,243,245,1,70,N\A
9,2005/06/26,15939,81,133,50,14818,0,16,58,243,245,15,3,N\A
9,2005/07/04,15816,81,132,36,14823,17,14,33,242,244,64,64,N\A
9,2005/07/12,15929,0,135,78,14715,0,14,41,245,247,8,44,N\A
9,2005/07/20,16004,65,136,87,0,2,255,255,243,245,17,0,N\A
9,2005/07/28,15541,0,132,43,14762,0,18,87,243,245,44,10,N\A
9,2005/08/05,15562,81,132,35,14812,17,14,33,242,244,64,64,N\A
9,2005/08/13,15449,17,133,48,14750,17,15,46,243,245,32,32,N\A
9,2005/08/21,15585,0,136,87,14791,65,20,109,244,246,17,2,N\A
9,2005/08/29,15824,17,132,33,0,2,255,255,242,244,33,0,N\A
9,2005/09/06,15881,17,137,94,14743,65,14,99,243,245,52,82,N\A
9,2005/09/14,15717,81,136,84,14807,81,18,88,243,245,104,35,N\A
9,2005/09/22,15715,81,135,77,14734,0,20,109,243,245,157,1,N\A
9,2005/09/30,16007,17,133,48,14817,0,15,54,243,245,163,141,N\A
9,2005/10/08,16141,17,134,62,14797,0,15,48,243,245,87,6,N\A
9,2005/10/16,15971,0,135,69,14702,0,15,52,243,245,232,173,N\A
9,2005/10/24,15933,0,135,70,14658,0,16,60,243,245,255,87,N\A
9,2005/11/01,15827,0,133,57,14421,65,13,90,243,245,239,162,N\A
9,2005/11/09,15836,17,135,70,14373,81,14,92,243,245,255,84,N\A
9,2005/11/17,15953,0,133,49,14389,17,12,77,243,245,47,175,N\A
9,2005/11/25,15940,0,136,79,14576,0,11,96,243,245,247,86,N\A
9,2005/12/03,15907,0,133,56,14464,65,19,97,243,245,239,11,N\A
9,2005/12/11,15864,0,136,79,14438,65,15,96,243,245,247,85,N\A
9,2005/12/19,15776,17,132,45,14341,81,14,71,243,245,175,171,N\A
9,2005/12/27,15724,17,134,69,14357,17,10,85,243,245,23,18,N\A
9,2006/01/01,15881,0,135,69,14392,65,16,105,243,245,127,90,N\A
9,2006/01/09,15784,17,134,59,14278,17,19,90,243,245,255,164,N\A
9,2006/01/17,15687,0,135,69,14311,17,10,106,243,245,127,74,N\A
9,2006/01/25,15942,0,134,67,14403,0,14,79,243,245,191,165,N\A
9,2006/02/02,15922,17,135,74,14330,65,18,84,243,245,125,122,N\A
9,2006/02/10,15849,0,134,67,14354,65,9,107,244,245,191,52,N\A
9,2006/02/18,16003,0,134,64,14371,81,12,84,243,245,111,122,N\A
9,2006/02/26,16089,0,133,52,14601,17,13,65,243,245,247,181,N\A
9,2006/03/06,15962,17,135,78,14277,81,12,18,243,245,119,34,N\A
9,2006/03/14,15882,0,134,59,14467,81,13,65,243,245,231,181,N\A
9,2006/03/22,16141,17,136,80,14275,65,15,87,243,245,95,58,N\A
9,2006/03/30,16049,17,133,56,14272,65,17,73,243,245,243,52,N\A
9,2006/04/07,16082,0,134,63,14306,0,10,51,243,245,111,42,N\A
9,2006/04/15,16306,17,134,58,14484,0,14,75,243,245,189,177,N\A
9,2006/04/23,16443,0,135,78,14504,17,12,84,243,245,113,122,N\A
9,2006/05/01,16324,17,132,42,14786,17,14,76,243,245,241,177,N\A
9,2006/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
9,2006/05/17,16196,17,134,63,14644,0,10,107,244,245,233,52,N\A
9,2006/05/25,16389,0,134,61,14657,81,17,64,243,245,123,122,N\A
9,2006/06/02,16304,81,134,61,14710,17,17,66,243,245,13,53,N\A
9,2006/06/10,16000,65,136,90,14561,0,16,52,243,245,80,114,N\A
9,2006/06/18,15981,17,133,51,14651,0,13,85,243,245,225,181,N\A
9,2006/06/26,16026,81,134,67,14796,17,17,63,243,245,100,58,N\A
9,2006/07/04,16075,17,134,56,14767,65,23,123,243,245,129,4,N\A
9,2006/07/12,0,2,255,255,14750,65,8,128,244,246,0,2,N\A
9,2006/07/20,15944,17,134,56,14755,65,21,109,243,245,129,16,N\A
9,2006/07/28,15753,81,137,102,14818,0,20,100,243,245,16,16,N\A
9,2006/08/05,0,2,255,255,14729,81,19,86,243,245,0,176,N\A
9,2006/08/13,15768,81,137,103,14717,81,15,33,243,245,16,2,N\A
9,2006/08/21,0,2,255,255,14727,65,19,89,243,245,0,32,N\A
9,2006/08/29,15523,17,136,84,14735,17,15,33,243,245,86,2,N\A
9,2006/09/06,15657,81,133,50,14783,17,18,74,243,245,205,52,N\A
9,2006/09/14,15748,65,133,55,14818,17,16,53,243,245,114,114,N\A
9,2006/09/22,15735,17,133,52,14844,0,19,85,243,245,247,144,N\A
9,2006/09/30,15871,17,134,60,14806,0,17,57,243,245,126,106,N\A
9,2006/10/08,16064,17,135,68,14766,0,16,96,243,245,191,180,N\A
9,2006/10/16,15861,65,137,91,14783,0,20,100,243,245,71,16,N\A
9,2006/10/24,15810,0,133,47,14592,65,17,56,243,245,124,36,N\A
9,2006/11/01,15877,0,135,69,14695,0,14,65,243,245,127,122,N\A
9,2006/11/09,15796,17,134,59,14399,65,17,65,243,245,255,181,N\A
9,2006/11/17,15793,0,135,69,14178,0,13,84,244,246,127,122,N\A
9,2006/11/25,15711,0,134,59,14142,17,13,85,243,245,255,181,N\A
9,2006/12/03,15663,0,135,69,14210,65,13,84,243,245,127,122,N\A
9,2006/12/11,15709,0,134,59,14185,0,13,85,243,245,255,181,N\A
9,2006/12/19,15739,0,135,69,14133,0,13,84,243,245,127,122,N\A
9,2006/12/27,15434,17,133,48,14096,0,12,59,243,245,29,21,N\A
9,2007/01/01,15492,0,136,79,14136,17,15,80,243,245,253,213,N\A
9,2007/01/09,15476,0,134,57,14060,0,13,58,243,245,251,139,N\A
9,2007/01/17,15657,0,135,70,14111,17,17,99,244,246,255,213,N\A
9,2007/01/25,15894,17,134,57,14249,0,11,71,243,245,251,171,N\A
9,2007/02/02,15838,17,134,61,14095,17,17,109,243,245,247,209,N\A
9,2007/02/10,15867,0,133,46,14139,65,13,51,243,245,235,171,N\A
9,2007/02/18,16140,0,135,65,14294,0,13,99,244,245,127,85,N\A
9,2007/02/26,15921,0,133,49,14299,65,15,93,243,245,224,168,N\A
9,2007/03/06,16197,0,135,70,14434,0,13,101,243,245,255,212,N\A
9,2007/03/14,16038,17,134,54,14415,17,13,51,243,245,249,171,N\A
9,2007/03/22,16199,0,135,70,14545,65,14,99,244,245,255,213,N\A
9,2007/03/30,16130,17,134,59,14651,0,11,71,243,245,243,171,N\A
9,2007/04/07,16378,0,134,60,14628,0,13,98,243,245,79,85,N\A
9,2007/04/15,16344,0,134,62,14439,0,11,71,243,245,219,171,N\A
9,2007/04/23,16321,17,137,87,14763,17,19,80,243,245,61,213,N\A
9,2007/05/01,16325,17,134,54,14778,0,12,88,243,245,249,170,N\A
9,2007/05/09,16202,17,136,73,14664,17,13,98,243,245,241,85,N\A
9,2007/05/17,16252,17,131,27,14724,17,14,81,243,245,168,42,N\A
9,2007/05/25,16225,17,135,70,14710,0,16,111,243,245,255,81,N\A
9,2007/06/02,16113,17,134,61,14654,0,6,116,243,245,104,160,N\A
9,2007/06/10,16041,0,135,73,14749,17,19,85,243,245,149,209,N\A
9,2007/06/18,16092,81,132,43,14821,0,16,56,244,245,11,129,N\A
9,2007/06/26,15624,81,137,102,0,2,255,255,243,245,128,0,N\A
9,2007/07/04,15604,65,134,63,14826,17,16,45,243,245,10,8,N\A
9,2007/07/12,15794,65,137,102,14785,17,20,100,243,245,128,128,N\A
9,2007/07/20,0,2,255,255,14745,81,21,109,243,245,0,128,N\A
9,2007/07/28,15233,65,132,36,0,2,255,255,244,246,16,0,N\A
9,2007/08/05,15846,17,134,64,14537,65,12,8,243,245,10,128,N\A
9,2007/08/13,15633,81,136,77,14785,81,18,74,243,245,5,5,N\A
9,2007/08/21,15452,17,133,52,0,2,255,255,243,245,34,0,N\A
9,2007/08/29,15567,17,136,85,14766,0,18,67,243,245,133,144,N\A
9,2007/09/06,15727,17,133,51,14828,81,17,61,242,244,42,10,N\A
9,2007/09/14,15686,0,133,52,14752,0,19,76,243,245,85,212,N\A
9,2007/09/22,15792,17,134,64,14615,0,20,89,244,245,248,170,N\A
9,2007/09/30,15960,0,136,79,14767,0,17,59,243,245,253,209,N\A
9,2007/10/08,15938,0,134,57,14780,0,18,77,243,245,251,138,N\A
9,2007/10/16,15904,81,136,86,14826,0,16,52,243,245,236,212,N\A
9,2007/10/24,16028,17,134,66,14728,81,14,81,243,245,250,42,N\A
9,2007/11/01,15948,0,136,79,14596,17,17,98,243,245,253,213,N\A
9,2007/11/09,15971,17,132,46,14709,0,11,71,243,245,235,171,N\A
9,2007/11/17,15870,0,136,79,14570,17,19,82,243,245,253,133,N\A
9,2007/11/25,15899,17,134,65,14560,0,18,66,243,245,123,160,N\A
9,2007/12/03,15768,17,135,73,14312,81,22,117,243,245,221,64,N\A
9,2007/12/11,15843,17,132,46,14378,0,11,71,243,245,235,171,N\A
9,2007/12/19,15606,17,136,79,14295,17,15,78,243,245,253,213,N\A
9,2007/12/27,15810,0,134,63,14430,65,15,40,243,245,27,11,N\A
9,2008/01/01,15766,17,134,66,14299,0,13,81,243,245,239,173,N\A
9,2008/01/09,15751,17,136,81,14146,0,13,66,243,245,215,78,N\A
9,2008/01/17,15835,17,132,40,13881,65,23,123,243,245,141,1,N\A
9,2008/01/25,15486,0,133,54,14149,65,18,74,243,245,218,84,N\A
9,2008/02/02,15749,17,134,58,14195,0,18,102,243,245,255,173,N\A
9,2008/02/10,15799,0,135,70,14263,81,14,68,243,245,223,94,N\A
9,2008/02/18,15775,17,134,62,14419,81,16,104,243,244,121,161,N\A
9,2008/02/26,15856,0,135,70,14354,65,14,68,243,245,223,94,N\A
9,2008/03/05,16168,17,134,58,14479,17,11,102,243,245,255,173,N\A
9,2008/03/13,16121,17,135,71,14373,65,15,35,243,245,220,90,N\A
9,2008/03/21,16277,17,134,58,14506,0,13,82,243,245,255,173,N\A
9,2008/03/29,16160,17,135,74,14580,0,18,74,243,245,159,30,N\A
9,2008/04/06,16155,17,136,73,14413,65,21,109,243,245,227,4,N\A
9,2008/04/14,16344,17,132,36,14844,65,16,59,243,245,90,28,N\A
9,2008/04/22,16240,81,133,54,14672,17,13,94,243,245,44,160,N\A
9,2008/04/30,16136,17,134,62,14630,0,14,87,243,245,222,70,N\A
9,2008/05/08,16219,17,134,58,14666,0,11,102,243,245,255,173,N\A
9,2008/05/16,16090,17,136,77,14636,17,16,47,243,245,156,94,N\A
9,2008/05/24,16377,17,137,76,14567,65,14,86,243,245,224,133,N\A
9,2008/06/01,16341,0,134,64,14651,0,13,66,243,245,31,78,N\A
9,2008/06/09,15921,17,136,77,14806,17,19,81,243,245,40,137,N\A
9,2008/06/17,15849,81,136,73,14706,0,17,66,243,245,87,78,N\A
9,2008/06/25,15997,81,138,99,14754,65,17,61,243,245,106,173,N\A
9,2008/07/03,0,2,255,255,14370,65,11,2,244,246,0,8,N\A
9,2008/07/11,15333,81,135,63,14808,0,5,109,244,246,32,4,N\A
9,2008/07/19,15696,17,136,76,0,2,255,255,243,245,84,0,N\A
9,2008/07/27,15654,65,135,63,14819,0,16,47,243,245,168,160,N\A
9,2008/08/04,15350,0,136,76,14418,65,13,14,243,245,68,2,N\A
9,2008/08/12,15352,81,135,63,0,2,255,255,243,245,32,0,N\A
9,2008/08/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
9,2008/08/28,15237,0,135,63,14650,0,12,64,243,245,32,37,N\A
9,2008/09/05,15467,65,136,79,14703,65,15,39,244,246,23,24,N\A
9,2008/09/13,15420,0,135,58,0,2,255,255,243,245,9,0,N\A
9,2008/09/21,15708,17,138,92,14708,0,17,59,243,245,196,86,N\A
9,2008/09/29,15776,65,134,57,14742,65,19,81,243,245,27,137,N\A
9,2008/10/07,15890,81,135,62,14735,65,16,48,243,245,222,30,N\A
9,2008/10/15,15958,17,135,58,14482,0,16,96,244,246,255,172,N\A
9,2008/10/23,15941,17,136,70,14452,0,13,60,243,245,223,90,N\A
9,2008/10/31,15954,0,135,58,14383,17,11,102,243,245,255,173,N\A
9,2008/11/08,15896,17,136,70,14496,17,19,85,243,245,223,90,N\A
9,2008/11/16,15949,17,135,58,14457,17,9,105,243,245,255,165,N\A
9,2008/11/24,15960,17,135,61,14547,0,13,59,243,245,95,90,N\A
9,2008/12/02,15925,17,135,66,14428,0,16,82,243,245,239,173,N\A
9,2008/12/10,15791,0,136,70,14420,17,15,41,243,245,223,88,N\A
9,2008/12/18,15687,17,133,37,14292,17,15,102,243,245,189,173,N\A
9,2008/12/26,15607,17,135,64,14276,0,13,96,243,245,31,18,N\A
9,2009/01/01,15621,17,135,60,14247,0,13,96,243,245,255,180,N\A
9,2009/01/09,15774,17,136,69,14349,0,10,105,244,246,127,106,N\A
9,2009/01/17,15865,17,135,60,14252,0,14,86,243,245,255,181,N\A
9,2009/01/25,15913,0,136,69,14362,65,10,105,243,245,127,106,N\A
9,2009/02/02,15994,17,135,60,14380,0,14,86,243,245,255,181,N\A
9,2009/02/10,16007,17,136,79,14614,0,20,88,243,245,92,96,N\A
9,2009/02/18,15898,0,134,59,14395,0,15,70,243,245,127,180,N\A
9,2009/02/26,16040,17,136,70,14371,0,14,56,243,245,115,106,N\A
9,2009/03/06,16193,0,135,66,14473,81,17,85,243,245,239,181,N\A
9,2009/03/14,16255,17,135,64,14359,17,18,105,243,245,124,106,N\A
9,2009/03/22,16179,17,136,77,14448,65,14,85,243,245,175,181,N\A
9,2009/03/30,16276,17,136,69,14429,0,10,105,243,245,127,106,N\A
9,2009/04/07,16381,17,135,67,14706,0,17,95,243,245,179,180,N\A
9,2009/04/15,16236,0,136,70,14594,0,14,105,243,245,94,106,N\A
9,2009/04/23,16247,17,134,45,14683,17,17,85,242,244,133,181,N\A
9,2009/05/01,16034,0,136,69,14851,17,7,115,243,245,18,42,N\A
9,2009/05/09,15902,17,135,60,14450,0,15,86,243,245,188,176,N\A
9,2009/05/17,16321,17,138,90,14609,17,12,80,243,245,71,106,N\A
9,2009/05/25,16077,0,137,77,14635,17,17,85,243,245,15,181,N\A
9,2009/06/02,16171,0,134,53,14546,65,14,16,244,245,48,42,N\A
9,2009/06/10,16279,0,136,68,14702,0,16,79,243,245,63,165,N\A
9,2009/06/18,15720,81,136,77,14781,17,13,96,243,245,64,72,N\A
9,2009/06/26,16188,17,137,88,0,2,255,255,243,245,35,0,N\A
9,2009/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
9,2009/07/12,15490,17,135,62,14705,65,14,30,243,245,128,148,N\A
9,2009/07/20,15777,81,133,43,0,2,255,255,243,245,74,0,N\A
9,2009/07/28,15592,81,131,17,14756,17,22,106,243,245,20,36,N\A
9,2009/08/05,15994,81,136,77,14773,0,17,57,242,244,64,40,N\A
9,2009/08/13,15755,17,135,65,14771,0,13,16,243,245,57,20,N\A
9,2009/08/21,15861,0,135,56,14700,65,25,128,244,246,66,2,N\A
9,2009/08/29,15548,145,136,76,14709,17,19,88,243,245,44,32,N\A
9,2009/09/06,15951,0,135,58,14825,17,17,63,243,245,90,104,N\A
9,2009/09/14,15801,81,134,54,14806,65,19,76,243,245,249,133,N\A
9,2009/09/22,15794,17,136,78,14800,81,15,33,243,245,64,2,N\A
9,2009/09/30,15949,0,133,43,14782,0,16,92,243,245,221,53,N\A
9,2009/10/08,16170,0,135,59,14640,0,11,88,243,245,126,96,N\A
9,2009/10/16,16018,17,134,55,14758,0,13,85,243,245,222,181,N\A
9,2009/10/24,16171,17,135,59,14763,81,11,88,243,245,126,96,N\A
9,2009/11/01,16126,17,135,67,14700,0,14,65,243,245,191,181,N\A
9,2009/11/09,16133,17,136,69,14518,0,9,105,243,245,127,106,N\A
9,2009/11/17,15814,17,135,67,0,2,255,255,243,245,191,0,N\A
9,2009/11/25,15841,17,132,33,14032,65,5,109,243,245,106,40,N\A
9,2009/12/03,15855,17,134,51,14214,81,13,85,243,245,247,181,N\A
9,2009/12/11,15892,0,136,69,14217,0,9,105,243,245,127,106,N\A
9,2009/12/19,15854,17,135,59,14266,65,13,85,243,245,255,181,N\A
9,2009/12/27,15823,0,137,75,14140,0,11,72,243,245,15,10,N\A
9,2010/01/01,15834,0,134,57,14201,81,13,91,243,245,251,171,N\A
9,2010/01/09,15946,0,136,70,14460,81,17,98,243,245,159,85,N\A
9,2010/01/17,15706,0,135,64,14280,81,11,111,244,246,248,161,N\A
9,2010/01/25,16085,17,136,70,14401,81,16,102,243,245,255,84,N\A
9,2010/02/02,15852,17,130,10,14208,0,18,69,242,244,128,169,N\A
9,2010/02/10,16111,0,136,70,14351,65,17,61,244,246,255,17,N\A
9,2010/02/18,16233,17,135,68,14526,0,15,71,244,245,115,171,N\A
9,2010/02/26,16237,17,137,78,14317,0,15,85,243,245,252,209,N\A
9,2010/03/06,16382,17,135,65,14537,17,10,77,243,245,123,163,N\A
9,2010/03/14,16132,0,137,85,14733,0,15,92,243,245,133,21,N\A
9,2010/03/22,15848,17,135,63,14300,0,12,45,243,245,248,169,N\A
9,2010/03/30,16291,17,138,90,14530,65,17,115,243,245,189,208,N\A
9,2010/04/07,16256,0,132,33,14472,65,14,30,243,245,171,171,N\A
9,2010/04/15,16395,0,135,64,14623,17,14,98,243,245,117,213,N\A
9,2010/04/23,16448,0,135,65,14597,0,15,36,243,245,123,43,N\A
9,2010/05/01,16456,17,136,73,14603,0,19,78,243,245,241,213,N\A
9,2010/05/09,16380,0,134,57,14709,0,14,31,243,245,251,171,N\A
9,2010/05/17,16243,81,134,51,14694,65,13,101,243,245,215,212,N\A
9,2010/05/25,16160,0,134,50,14672,0,14,31,243,245,203,171,N\A
9,2010/06/02,16046,65,136,72,14744,0,17,60,243,245,101,21,N\A
9,2010/06/10,16042,0,136,79,14530,65,9,63,243,245,74,33,N\A
9,2010/06/18,16031,65,134,50,14620,65,21,94,244,246,20,20,N\A
9,2010/06/26,15969,81,134,50,14620,0,17,62,243,245,42,43,N\A
9,2010/07/04,15962,65,133,38,14514,65,22,117,243,245,84,64,N\A
9,2010/07/12,16038,81,134,51,0,2,255,255,243,245,34,0,N\A
9,2010/07/20,15359,65,135,62,0,2,255,255,246,248,4,0,N\A
9,2010/07/28,15966,17,135,63,14754,65,17,60,243,245,10,10,N\A
9,2010/08/05,15566,17,135,62,14543,17,13,14,243,245,4,64,N\A
9,2010/08/13,15491,0,134,50,14551,17,11,2,243,245,42,1,N\A
9,2010/08/21,15169,81,136,77,0,2,255,255,243,245,5,0,N\A
9,2010/08/29,15499,65,131,17,14644,81,11,2,243,245,160,1,N\A
9,2010/09/06,15888,17,134,54,14782,0,12,89,243,245,212,68,N\A
9,2010/09/14,15705,0,130,17,14708,17,14,81,242,244,160,42,N\A
9,2010/09/22,15825,17,135,61,14840,0,11,75,243,245,213,80,N\A
9,2010/09/30,15853,0,135,62,14861,0,12,59,244,246,121,168,N\A
9,2010/10/08,15816,81,135,66,14808,17,13,98,243,245,254,85,N\A
9,2010/10/16,15859,17,135,61,14790,0,12,45,243,245,202,169,N\A
9,2010/10/24,15684,0,136,79,14798,17,14,92,243,244,253,196,N\A
9,2010/11/01,15926,17,134,57,14699,0,11,71,243,245,251,171,N\A
9,2010/11/09,15987,0,135,70,14568,0,16,91,243,245,255,197,N\A
9,2010/11/17,15911,17,134,57,14541,0,12,88,244,245,251,170,N\A
9,2010/11/25,15937,17,135,70,14456,81,17,98,243,245,255,85,N\A
9,2010/12/03,15755,17,133,46,14361,0,12,88,243,245,235,170,N\A
9,2010/12/11,15718,17,135,70,14318,81,11,115,243,245,251,208,N\A
9,2010/12/19,15767,0,134,57,14317,17,10,78,242,244,251,163,N\A
9,2010/12/27,15885,0,133,48,14306,0,17,60,243,245,23,21,N\A
9,2011/01/01,15618,0,137,81,14258,17,15,97,243,245,215,22,N\A
9,2011/01/09,15640,17,133,48,14159,17,11,102,243,245,191,173,N\A
9,2011/01/17,15577,0,135,70,14134,17,14,68,243,245,223,94,N\A
9,2011/01/25,15868,0,134,58,14220,0,9,105,243,245,255,165,N\A
9,2011/02/02,15996,0,134,61,14401,65,14,74,243,245,95,30,N\A
9,2011/02/10,15896,0,134,51,14252,65,11,102,243,245,253,173,N\A
9,2011/02/18,15890,17,135,63,14478,17,19,88,244,246,203,70,N\A
9,2011/02/26,15940,17,135,64,14482,81,11,102,243,245,248,173,N\A
9,2011/03/06,16000,17,136,72,14340,65,13,60,244,246,71,90,N\A
9,2011/03/14,16246,17,134,59,14432,81,11,102,243,245,255,173,N\A
9,2011/03/22,16026,17,137,82,14459,65,13,67,244,246,81,78,N\A
9,2011/03/30,16178,17,133,46,14387,81,15,80,243,245,159,165,N\A
9,2011/04/07,16235,17,137,87,14527,17,18,74,243,245,85,30,N\A
9,2011/04/15,16306,17,134,56,14535,0,19,76,243,245,175,169,N\A
9,2011/04/23,16439,0,134,61,14573,17,14,68,243,245,95,94,N\A
9,2011/05/01,16432,0,134,58,14557,17,11,102,243,245,255,173,N\A
9,2011/05/09,16087,17,135,71,14741,17,16,55,243,245,220,92,N\A
9,2011/05/17,16107,17,135,73,14274,81,21,109,243,245,43,4,N\A
9,2011/05/25,15933,0,137,86,14850,65,16,45,244,246,192,64,N\A
9,2011/06/02,16296,17,134,64,14678,0,15,91,244,246,171,168,N\A
9,2011/06/10,16364,0,134,62,14635,65,15,38,243,245,80,24,N\A
9,2011/06/18,15995,17,134,65,14652,0,15,74,243,245,139,169,N\A
9,2011/06/26,16317,17,137,91,14790,0,19,84,244,246,196,86,N\A
9,2011/07/04,16145,65,135,66,14692,65,7,123,244,246,35,1,N\A
9,2011/07/12,0,2,255,255,14863,17,18,72,243,245,0,68,N\A
9,2011/07/20,0,2,255,255,14782,65,17,55,243,245,0,133,N\A
9,2011/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
9,2011/08/05,0,2,255,255,14480,0,17,63,244,246,0,37,N\A
9,2011/08/13,15757,81,134,63,0,2,255,255,243,245,80,0,N\A
9,2011/08/21,0,2,255,255,14745,17,21,109,243,245,0,4,N\A
9,2011/08/29,15678,17,133,48,14837,81,20,99,244,246,64,4,N\A
9,2011/09/06,15788,81,137,101,14759,0,18,73,243,245,10,13,N\A
9,2011/09/14,15910,65,134,65,14824,81,18,73,243,245,158,84,N\A
9,2011/09/22,16081,0,134,66,14735,0,15,34,244,246,239,36,N\A
9,2011/09/30,16003,0,135,70,14825,65,11,55,244,246,223,74,N\A
9,2011/10/08,16036,65,133,53,14852,0,17,62,243,245,247,141,N\A
9,2011/10/16,15752,17,137,94,14805,0,15,30,243,245,213,66,N\A
9,2011/10/24,15726,17,134,58,14628,0,12,64,243,245,255,37,N\A
9,2011/11/01,15963,17,135,70,14374,65,18,73,243,245,223,68,N\A
9,2011/11/09,15935,0,134,58,14359,0,16,82,243,245,255,173,N\A
9,2011/11/17,15811,17,135,70,14255,0,16,47,243,245,223,94,N\A
9,2011/11/25,15693,0,134,58,14141,0,11,102,244,245,255,173,N\A
9,2011/12/03,15685,17,135,70,14251,0,14,68,243,245,223,94,N\A
9,2011/12/11,15734,17,135,66,14208,65,13,55,243,245,239,165,N\A
9,2011/12/19,15823,0,134,62,14289,81,14,67,243,245,222,94,N\A
9,2011/12/27,15870,17,132,47,14323,0,10,107,243,245,31,13,N\A
9,2012/01/01,15616,17,134,60,14099,0,13,105,243,245,253,180,N\A
9,2012/01/09,15408,0,134,58,14138,81,19,88,243,245,254,64,N\A
9,2012/01/17,15739,17,135,68,14112,17,15,63,242,244,231,245,N\A
9,2012/01/25,15839,17,134,58,14224,81,12,91,242,244,254,106,N\A
9,2012/02/02,15844,0,135,68,14424,65,14,96,244,246,255,181,N\A
9,2012/02/10,15765,17,134,59,14486,65,15,41,243,245,254,106,N\A
9,2012/02/18,15898,17,134,55,14397,0,15,87,243,245,124,116,N\A
9,2012/02/26,15805,0,133,53,14217,17,9,93,243,245,190,42,N\A
9,2012/03/05,15970,17,135,68,14344,81,13,56,243,245,255,213,N\A
9,2012/03/13,15839,17,133,50,14558,0,9,92,243,245,96,42,N\A
9,2012/03/21,15812,17,135,64,14198,81,13,77,243,245,151,100,N\A
9,2012/03/29,16074,0,134,60,14299,0,10,66,243,245,204,40,N\A
9,2012/04/06,16373,17,135,68,14443,17,16,81,243,245,255,245,N\A
9,2012/04/14,16318,0,135,68,14556,0,9,93,244,246,126,42,N\A
9,2012/04/22,16364,17,136,76,14463,17,12,89,243,245,185,17,N\A
9,2012/04/30,16308,17,134,55,14630,17,16,47,243,245,218,98,N\A
9,2012/05/08,16173,17,135,62,14667,0,12,76,243,245,157,213,N\A
9,2012/05/16,15951,17,136,72,14620,0,10,66,243,245,78,40,N\A
9,2012/05/24,15708,17,135,65,14680,0,11,77,243,245,176,85,N\A
9,2012/06/01,15548,17,137,83,14539,81,17,59,243,245,82,42,N\A
9,2012/06/09,16009,81,134,61,14745,0,11,75,243,245,121,20,N\A
9,2012/06/17,15842,17,133,48,14702,65,19,81,243,245,2,98,N\A
9,2012/06/25,0,2,255,255,14673,81,15,33,243,245,0,4,N\A
9,2012/07/03,15598,0,132,37,0,2,255,255,244,246,10,0,N\A
9,2012/07/11,15511,81,135,67,14649,0,18,67,243,245,37,36,N\A
9,2012/07/19,0,2,255,255,14546,0,17,59,243,245,0,42,N\A
9,2012/07/27,15660,0,137,83,0,2,255,255,243,245,33,0,N\A
9,2012/08/04,15414,0,132,37,0,2,255,255,243,245,10,0,N\A
9,2012/08/12,0,2,255,255,14708,0,20,96,244,246,0,144,N\A
9,2012/08/20,15349,81,133,57,14641,17,14,116,243,245,216,40,N\A
9,2012/08/28,15432,17,135,69,14674,65,17,58,243,245,165,49,N\A
9,2012/09/05,15504,81,135,72,14795,0,21,109,243,245,124,32,N\A
9,2012/09/13,15746,81,133,56,14723,0,21,108,243,245,229,48,N\A
9,2012/09/21,15891,0,136,77,14732,0,10,66,243,245,30,40,N\A
9,2012/09/29,15859,81,134,59,14811,0,15,45,243,245,253,100,N\A
9,2012/10/07,15887,17,135,67,14678,0,20,99,243,245,222,96,N\A
9,2012/10/15,15826,81,135,69,14773,17,13,101,243,245,254,53,N\A
9,2012/10/23,15882,17,134,57,14532,65,14,67,243,245,122,106,N\A
9,2012/10/31,15964,17,133,52,14440,65,8,128,243,245,221,4,N\A
9,2012/11/08,15894,17,135,76,14567,81,19,81,242,244,118,98,N\A
9,2012/11/16,15974,0,135,68,14364,0,13,80,243,245,255,245,N\A
9,2012/11/24,15780,0,134,58,14305,17,14,66,243,245,254,106,N\A
9,2012/12/02,15929,0,135,69,14416,17,13,81,243,245,231,245,N\A
9,2012/12/10,15732,0,134,59,14270,0,12,100,243,245,254,96,N\A
9,2012/12/18,15561,17,134,60,14108,0,13,64,243,245,253,209,N\A
9,2012/12/26,15724,17,135,64,14165,0,9,93,243,245,62,42,N\A
