site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
261,51.413,136.47,26,3,612,1029
262,51.412,136.425,26,3,609,1030
263,51.411,136.454,26,3,611,1030
264,51.417,136.483,26,3,612,1029
265,51.412,136.49,26,3,614,1030
266,51.409,136.727,26,3,632,1030
267,51.44,136.335,26,3,596,1026
268,51.38,136.476,26,3,620,1033
269,51.322,136.216,26,3,613,1040
270,51.498,136.934,26,3,628,1019
271,51.373,136.486,26,3,622,1034
272,51.314,136.358,26,3,626,1041
273,51.402,136.464,26,3,614,1031
274,51.341,136.367,26,3,620,1038
275,51.414,136.438,26,3,609,1029
276,51.44,136.484,26,3,607,1026
277,51.277,136.665,26,3,657,1046
278,51.335,136.526,26,3,634,1039
279,51.413,136.449,26,3,610,1029
280,51.402,136.449,26,3,613,1031
281,51.403,136.474,26,3,615,1031
282,51.402,136.46,26,3,614,1031
283,51.417,136.264,26,3,596,1029
284,51.403,136.478,26,3,615,1031
285,51.403,136.474,26,3,615,1031
286,51.39,136.447,26,3,615,1032
287,51.416,136.46,26,3,611,1029
288,51.409,136.49,26,3,614,1030
289,51.396,136.441,26,3,614,1031
290,51.393,136.45,26,3,615,1032
291,51.351,136.252,26,3,610,1037
292,51.395,136.43,26,3,613,1032
293,51.403,136.475,26,3,615,1031
294,51.415,136.46,26,3,611,1029
295,51.366,136.454,26,3,621,1035
296,51.349,136.631,26,3,638,1037
297,51.391,136.456,26,3,616,1032
298,51.367,136.62,26,3,634,1035
299,51.413,136.484,26,3,613,1029
300,51.395,136.416,26,3,612,1032
301,51.458,136.33,26,3,591,1024
302,51.299,136.742,26,3,658,1043
303,51.395,136.522,26,3,620,1032
304,51.404,136.48,26,3,615,1031
305,51.399,136.451,26,3,614,1031
306,51.399,136.454,26,3,614,1031
307,51.417,136.568,26,3,618,1029
308,51.383,136.496,26,3,621,1033
309,51.401,136.484,26,3,616,1031
310,51.401,136.462,26,3,614,1031
311,51.45,136.467,26,3,604,1025
312,51.404,136.441,26,3,612,1031
313,51.398,136.481,26,3,616,1031
314,51.374,136.474,26,3,621,1034
315,51.417,136.473,26,3,611,1029
316,51.397,136.468,26,3,615,1031
317,51.396,136.444,26,3,614,1031
318,51.407,136.486,26,3,615,1030
319,51.412,136.476,26,3,613,1030
320,51.406,136.486,26,3,615,1030
321,51.398,136.482,26,3,616,1031
322,51.405,136.478,26,3,614,1030
323,51.501,136.884,26,3,623,1019
324,51.39,136.731,26,3,637,1032
325,51.397,136.569,26,3,623,1031
326,51.377,136.505,26,3,623,1034
327,51.422,136.481,26,3,611,1028
328,51.404,136.46,26,3,613,1031
329,51.438,136.42,26,3,603,1026
330,51.299,137.084,26,3,684,1043
331,51.407,136.442,26,3,611,1030
332,51.312,136.51,26,3,638,1042
333,51.41,136.452,26,3,611,1030
334,51.403,136.47,26,3,614,1031
335,51.42,136.484,26,3,611,1029
336,51.396,136.506,26,3,618,1031
337,51.411,136.488,26,3,614,1030
338,51.403,136.295,26,3,601,1031
339,51.382,136.494,26,3,621,1033
340,51.416,136.536,26,3,616,1029
341,51.409,136.58,26,3,621,1030
342,51.405,136.485,26,3,615,1030
343,51.399,136.467,26,3,615,1031
344,51.404,136.484,26,3,615,1031
345,51.413,136.54,26,3,617,1029
346,51.405,136.481,26,3,615,1030
347,51.418,136.492,26,3,613,1029
348,51.405,136.495,26,3,616,1030
349,51.408,136.492,26,3,615,1030
350,51.406,136.464,26,3,613,1030
351,51.403,136.462,26,3,614,1031
352,51.394,136.494,26,3,618,1032
353,51.399,136.449,26,3,614,1031
354,51.401,136.467,26,3,614,1031
355,51.407,136.47,26,3,613,1030
356,51.395,136.479,26,3,617,1032
357,51.395,136.484,26,3,617,1032
358,51.395,136.478,26,3,617,1032
359,51.392,136.474,26,3,617,1032
360,51.394,136.48,26,3,617,1032
361,51.387,136.414,26,3,614,1033
362,51.383,136.471,26,3,619,1033
363,51.39,136.49,26,3,619,1032
364,51.4,136.482,26,3,616,1031
365,51.426,136.541,26,3,614,1028
366,51.394,136.503,26,3,619,1032
367,51.416,136.649,26,3,625,1029
368,51.385,136.463,26,3,618,1033
369,51.4,136.485,26,3,616,1031
370,51.495,136.769,26,3,616,1020
371,51.376,136.452,26,3,619,1034
372,51.413,136.504,26,3,615,1029
373,51.647,136.911,26,3,592,1001
374,51.399,136.485,26,3,616,1031
375,51.309,136.636,26,3,648,1042
376,51.44,136.81,26,3,631,1026
377,51.378,136.474,26,3,620,1034
378,51.394,136.491,26,3,618,1032
379,51.399,136.465,26,3,615,1031
380,51.402,136.15,26,3,590,1031
381,51.432,136.508,26,3,611,1027
382,51.394,136.485,26,3,617,1032
383,51.394,136.484,26,3,617,1032
384,51.358,136.457,26,3,623,1036
385,51.398,136.441,26,3,613,1031
386,51.398,136.479,26,3,616,1031
387,51.402,136.512,26,3,618,1031
388,51.378,136.545,26,3,625,1034
389,51.414,136.502,26,3,614,1029
390,51.37,136.526,26,3,626,1035
391,51.366,136.57,26,3,630,1035
392,51.292,136.206,26,3,619,1044
393,51.402,136.47,26,3,614,1031
394,51.406,136.574,26,3,621,1030
395,51.365,136.48,26,3,623,1035
396,51.566,136.276,26,3,563,1011
397,51.392,136.459,26,3,616,1032
398,51.4,136.424,26,3,611,1031
399,51.4,136.45,26,3,613,1031
400,51.394,136.455,26,3,615,1032
401,51.397,136.472,26,3,616,1031
402,51.527,136.452,26,3,585,1016
403,51.408,136.453,26,3,612,1030
404,51.656,138.764,26,3,728,1000
405,51.302,136.648,26,3,650,1043
406,51.422,136.596,26,3,619,1028
407,51.401,136.451,26,3,613,1031
408,51.405,136.298,26,3,601,1030
409,51.374,136.539,26,3,626,1034
410,51.344,136.531,26,3,632,1038
411,51.393,136.465,26,3,616,1032
412,51.45,136.374,26,3,597,1025
413,51.402,136.469,26,3,614,1031
414,51.393,136.48,26,3,617,1032
415,51.406,136.462,26,3,613,1030
416,51.392,136.464,26,3,616,1032
417,51.395,136.461,26,3,615,1032
418,51.399,136.489,26,3,617,1031
419,51.393,136.459,26,3,616,1032
420,51.428,136.474,26,3,609,1028
421,51.441,136.466,26,3,605,1026
422,51.409,136.482,26,3,614,1030
423,51.394,136.448,26,3,615,1032
424,51.368,136.328,26,3,611,1035
425,51.421,136.725,26,3,629,1028
426,51.483,136.562,26,3,603,1021
427,51.312,136.638,26,3,647,1042
428,51.418,136.351,26,3,602,1029
429,51.391,136.313,26,3,605,1032
430,51.402,136.466,26,3,614,1031
431,51.401,136.449,26,3,613,1031
432,51.409,136.471,26,3,613,1030
433,51.401,136.445,26,3,613,1031
434,51.276,136.536,26,3,648,1046
435,51.377,136.428,26,3,617,1034
436,51.346,136.586,26,3,636,1037
437,51.398,136.491,26,3,617,1031
438,51.403,136.462,26,3,614,1031
439,51.447,136.468,26,3,604,1025
440,51.4,136.49,26,3,616,1031
441,51.399,136.496,26,3,617,1031
442,51.405,136.4,26,3,609,1030
443,51.403,136.478,26,3,615,1031
444,51.228,135.288,26,3,564,1052
445,51.404,136.446,26,3,612,1031
446,51.408,136.508,26,3,616,1030
447,51.401,136.459,26,3,614,1031
448,51.407,136.463,26,3,613,1030
449,51.4,136.47,26,3,615,1031
450,51.381,136.538,26,3,624,1033
451,51.38,136.483,26,3,620,1033
452,51.395,136.477,26,3,617,1032
453,51.407,136.46,26,3,613,1030
454,51.397,136.465,26,3,615,1031
455,51.387,136.489,26,3,619,1033
456,51.415,136.488,26,3,613,1029
457,51.304,136.398,26,3,631,1043
458,51.376,136.483,26,3,621,1034
459,51.398,136.466,26,3,615,1031
460,51.402,136.465,26,3,614,1031
461,51.399,136.47,26,3,615,1031
462,51.392,136.473,26,3,617,1032
463,51.406,136.474,26,3,614,1030
464,51.4,136.453,26,3,614,1031
465,51.4,136.465,26,3,615,1031
466,51.401,136.462,26,3,614,1031
467,51.397,136.469,26,3,615,1031
468,47.933,133.894,26,4,1163,247
469,47.938,133.873,26,4,1160,246
470,47.931,133.893,26,4,1163,247
471,47.928,133.901,26,4,1165,248
472,47.818,134.027,26,4,1198,261
473,47.825,134.013,26,4,1195,260
474,47.806,133.964,26,4,1195,262
475,47.658,133.207,26,4,1165,280
476,47.821,134.042,27,4,-1,260
477,47.782,134.276,27,4,25,265
478,47.93,134.214,26,4,1189,247
479,47.849,134.062,26,4,1194,257
480,47.85,134.067,26,4,1194,257
481,47.842,134.041,26,4,1194,258
482,47.849,134.084,26,4,1196,257
483,47.848,134.077,26,4,1195,257
484,47.837,134.045,26,4,1195,259
485,47.835,134.012,26,4,1193,259
486,47.837,134.003,26,4,1192,259
487,47.836,133.996,26,4,1191,259
488,47.878,134.056,26,4,1188,254
489,47.855,133.825,26,4,1174,256
490,48.035,133.567,26,4,1116,235
491,47.871,133.947,26,4,1180,254
492,47.877,133.983,26,4,1182,254
493,47.876,133.954,26,4,1180,254
494,47.9,133.942,26,4,1174,251
495,47.873,133.977,26,4,1182,254
496,47.873,133.997,26,4,1184,254
497,47.857,133.895,26,4,1179,256
498,47.87,133.954,26,4,1181,255
499,48.003,134.15,26,4,1169,239
500,47.998,134.149,26,4,1170,239
501,47.884,133.963,26,4,1179,253
502,47.878,133.871,26,4,1173,254
503,47.918,134.001,26,4,1175,249
504,47.834,133.791,26,4,1175,259
505,47.894,133.923,26,4,1174,252
506,47.896,133.978,26,4,1178,251
507,47.934,133.205,26,4,1107,247
508,45.972,132.813,27,4,275,482
509,45.665,133.138,27,4,363,519
510,45.97,133.845,27,4,361,483
511,46.003,132.816,27,4,269,479
512,45.891,133.083,27,4,314,492
513,45.972,132.688,27,4,264,482
514,46.006,132.802,27,4,267,478
515,45.98,132.8,27,4,272,481
516,43.445,131.376,27,4,644,786
517,43.369,131.49,27,4,668,795
518,43.213,131.091,27,4,663,813
519,43.275,132.194,27,4,748,806
520,43.201,131.034,27,4,660,815
521,43.224,131.119,27,4,663,812
522,43.19,131.09,27,4,667,816
523,43.201,131.113,27,4,667,815
524,43.351,131.025,27,4,631,797
525,43.2,131.109,27,4,667,815
526,43.203,131.112,27,4,667,815
527,40.084,128.316,27,4,979,1189
528,40.083,128.347,27,4,982,1189
529,40.088,128.337,27,4,980,1188
530,40.071,128.342,27,4,984,1190
531,40.156,128.686,27,4,1000,1180
532,40.117,128.375,27,4,979,1185
533,40.123,128.398,27,4,980,1184
534,40.026,128.475,27,4,1004,1196
535,39.945,127.852,27,5,960,6
536,39.342,127.174,27,5,1000,78
537,29.175,115.978,28,6,150,98
538,29.009,117.516,28,6,331,118
539,29.193,115.96,28,6,146,96
540,29.156,115.976,28,6,152,100
541,29.2,116.017,28,6,151,95
542,29.153,115.973,28,6,152,101
543,29.183,115.966,28,6,148,97
544,29.161,116.166,28,6,171,100
545,29.175,115.975,28,6,149,98
546,29.124,116.049,28,6,163,104
547,29.206,115.951,28,6,143,94
548,29.192,115.916,28,6,141,96
549,29.232,115.969,28,6,142,91
550,29.206,115.931,28,6,141,94
551,29.193,115.956,28,6,145,96
552,29.178,115.95,28,6,146,98
553,29.192,116.019,28,6,152,96
554,29.175,115.967,28,6,149,98
555,29.199,115.968,28,6,146,95
556,29.176,115.974,28,6,149,98
557,29.078,116.291,28,6,194,110
558,29.177,115.943,28,6,146,98
559,29.266,114.883,28,6,24,87
560,29.19,115.924,28,6,142,96
561,29.088,115.875,28,6,149,108
562,29.102,115.575,28,6,116,107
563,29.001,115.539,28,6,124,119
564,29.201,115.978,28,6,147,95
565,34.07,94.355,25,5,977,711
566,33.222,96.343,26,5,70,812
567,29.059,115.648,28,6,129,112
568,29.195,115.958,28,6,145,96
569,29.164,115.952,28,6,148,99
570,29.286,115.485,28,6,85,85
571,29.12,115.898,28,6,148,105
572,29.177,115.97,28,6,149,98
573,29.185,115.927,28,6,143,97
574,29.239,116.041,28,6,149,90
575,29.125,115.992,28,6,157,104
576,29.183,116.044,28,6,156,97
577,29.188,115.953,28,6,146,96
578,29.182,115.987,28,6,150,97
579,29.14,115.888,28,6,144,102
580,29.199,115.974,28,6,146,95
581,29.177,115.968,28,6,148,98
582,29.775,114.808,27,6,1156,26
583,29.159,116.104,28,6,165,100
584,29.193,115.941,28,6,144,96
585,29.368,115.146,28,6,40,75
586,29.175,115.956,28,6,147,98
587,29.234,115.711,28,6,115,91
588,29.066,115.853,28,6,150,111
589,29.175,115.948,28,6,147,98
590,31.308,118.571,28,5,155,1042
591,32.963,120.276,28,5,108,843
592,37.193,118.722,27,5,547,336
593,37.172,118.75,27,5,553,338
594,37.187,118.763,27,5,552,337
595,37.185,118.738,27,5,550,337
596,37.169,118.753,27,5,553,339
597,37.22,118.715,27,5,542,333
598,37.165,118.722,27,5,551,339
599,37.182,118.757,27,5,552,337
600,37.839,118.494,27,5,428,258
601,37.873,118.577,27,5,430,254
602,38.136,117.504,27,5,289,223
603,37.916,118.646,27,5,430,249
604,37.954,118.551,27,5,415,245
605,37.847,118.609,27,5,437,257
606,37.952,118.581,27,5,419,245
607,37.946,118.59,27,5,420,245
608,37.936,118.632,27,5,426,247
609,37.932,118.601,27,5,423,247
610,37.939,118.58,27,5,420,246
611,37.942,118.591,27,5,421,246
612,37.931,118.639,27,5,427,247
613,37.948,118.611,27,5,422,245
614,37.954,118.588,27,5,419,245
615,37.954,118.632,27,5,423,245
616,38.002,118.684,27,5,421,239
617,37.935,118.595,27,5,422,247
618,45.526,125.265,26,4,929,536
619,45.906,127.403,26,4,1036,490
620,45.8,127.299,26,4,1048,503
621,45.956,127.152,26,4,1006,484
622,46.014,127.263,26,4,1004,477
623,46.006,127.179,26,4,998,478
624,46.042,126.92,26,4,970,474
625,46.025,127.262,26,4,1002,476
626,45.98,127.189,26,4,1004,481
627,45.975,127.155,26,4,1002,482
628,46.015,127.185,26,4,997,477
629,45.988,127.163,26,4,1000,480
630,46.007,127.174,26,4,998,478
631,45.992,127.242,26,4,1006,480
632,45.996,126.942,26,4,981,479
633,46.056,127.523,26,4,1017,472
634,45.968,127.174,26,4,1005,483
635,46.006,127.197,26,4,1000,478
636,45.919,127.126,26,4,1011,489
637,46.718,125.197,26,4,698,393
638,46.66,125.424,26,4,728,400
639,46.251,125.415,26,4,805,449
640,46.392,125.893,26,4,818,432
641,46.342,125.619,26,4,805,438
642,45.954,126.984,26,4,992,485
643,46.01,127.16,26,4,996,478
644,46.047,127.187,26,4,991,473
645,45.996,127.165,26,4,999,479
646,45.99,127.177,26,4,1001,480
647,45.979,127.133,26,4,1000,482
648,46.02,127.239,26,4,1001,477
649,45.998,127.142,26,4,997,479
650,45.994,127.173,26,4,1000,480
651,45.979,127.206,26,4,1006,482
652,45.922,126.881,26,4,990,488
653,42.436,110.356,26,4,172,907
654,45.989,127.155,26,4,1000,480
655,45.88,126.284,26,4,948,493
656,46.008,127.161,26,4,996,478
657,46.014,127.178,26,4,997,477
658,45.988,127.013,26,4,988,480
659,46.008,127.174,26,4,998,478
660,46.0,127.159,26,4,998,479
661,45.996,127.184,26,4,1001,479
662,45.998,127.18,26,4,1000,479
663,46.005,127.174,26,4,998,478
664,45.997,127.186,26,4,1001,479
665,45.852,127.08,26,4,1020,497
666,46.034,127.104,26,4,987,475
667,46.011,127.146,26,4,995,478
668,45.988,127.035,26,4,990,480
669,46.018,127.167,26,4,995,477
670,45.988,127.083,26,4,994,480
671,45.995,127.16,26,4,999,480
672,45.972,127.376,26,4,1021,482
673,45.992,126.982,26,4,985,480
674,46.131,127.224,26,4,978,463
675,45.968,127.145,26,4,1003,483
676,46.006,127.178,26,4,998,478
677,46.012,127.146,26,4,994,478
678,45.994,127.129,26,4,996,480
679,46.068,126.874,26,4,961,471
680,46.038,127.265,26,4,999,474
681,46.016,127.155,26,4,994,477
682,46.022,127.192,26,4,996,476
683,46.0,127.185,26,4,1000,479
684,45.709,124.86,26,4,861,514
685,45.909,124.914,26,4,828,490
686,45.941,124.983,26,4,828,486
687,45.896,124.756,26,4,817,491
688,45.96,124.971,26,4,823,484
689,46.263,126.625,26,4,903,447
690,46.617,125.584,26,4,749,405
691,46.633,125.326,26,4,725,403
692,46.654,124.969,26,4,691,401
693,46.524,124.342,26,4,664,416
694,46.502,125.008,26,4,724,419
695,46.485,125.039,26,4,729,421
696,46.508,125.019,26,4,723,418
697,46.558,125.096,26,4,720,412
698,46.654,126.015,26,4,778,401
699,46.491,125.033,26,4,728,420
700,46.507,125.015,26,4,723,418
701,29.175,115.978,28,6,150,98
702,28.997,115.723,28,6,144,119
703,29.194,115.977,28,6,147,96
704,29.16,116.316,28,6,187,100
705,29.334,113.041,27,6,1024,79
706,29.003,115.583,28,6,129,119
707,29.082,115.902,28,6,153,109
708,28.997,116.01,28,6,174,119
709,28.989,116.035,28,6,178,120
710,28.994,116.257,28,6,200,120
711,29.498,113.911,27,6,1095,59
712,29.026,115.608,28,6,129,116
713,29.186,115.926,28,6,143,97
714,29.192,115.924,28,6,142,96
715,29.403,115.257,28,6,47,71
716,29.276,116.253,28,6,167,86
717,29.112,115.84,28,6,143,106
718,28.536,116.88,28,6,320,175
719,30.066,116.013,28,5,46,1191
720,30.058,116.049,28,5,51,1192
721,36.979,119.59,27,5,662,362
722,42.646,124.901,27,4,223,881
723,42.835,124.085,27,4,117,859
724,43.144,123.419,27,4,4,822
725,43.126,123.428,27,4,8,824
726,43.269,123.696,27,4,6,807
727,43.192,123.288,26,4,1184,816
728,43.078,123.117,26,4,1189,830
729,43.041,123.451,27,4,25,834
730,43.143,123.662,27,4,26,822
731,43.132,123.436,27,4,8,823
732,43.151,123.715,27,4,29,821
733,43.139,123.405,27,4,4,822
734,43.203,123.454,26,4,1197,815
735,43.164,123.418,27,4,1,819
736,48.285,127.431,26,4,574,205
737,48.195,127.36,26,4,586,216
738,48.31,127.214,26,4,551,202
739,50.529,130.226,26,3,332,1136
740,54.05,130.924,25,3,822,713
741,53.982,132.072,25,3,918,721
742,55.669,128.808,25,3,315,519
743,55.603,128.85,25,3,333,527
744,55.042,128.693,25,3,447,594
745,55.639,128.788,25,3,321,522
746,55.701,129.152,25,3,331,515
747,55.636,128.906,25,3,329,523
