site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
699,29.044,115.974,28,6,165,114
700,29.044,115.974,28,6,165,114
701,29.044,115.977,28,6,165,114
702,29.044,115.9772,28,6,165,114
703,29.044,115.9773,28,6,165,114
704,29.044,115.9775,28,6,165,114
705,29.044,115.9775,28,6,165,114
706,29.044,115.9783,28,6,165,114
707,29.0442,115.974,28,6,165,114
708,29.0442,115.9747,28,6,165,114
709,29.0442,115.9767,28,6,165,114
710,29.0442,115.979,28,6,165,114
711,29.0443,115.9787,28,6,165,114
712,29.0445,115.9742,28,6,165,114
713,29.0445,115.9778,28,6,165,114
714,29.0445,115.9787,28,6,165,114
715,29.0447,115.979,28,6,165,114
716,29.045,115.9787,28,6,165,114
717,29.045,115.9788,28,6,165,114
718,29.0453,115.9743,28,6,165,114
719,29.0453,115.9782,28,6,165,114
720,29.0453,115.9792,28,6,165,114
721,29.0455,115.979,28,6,165,114
722,29.046,115.9757,28,6,165,113
723,29.046,115.9758,28,6,165,113
724,29.046,115.9758,28,6,165,113
725,29.046,115.978,28,6,165,113
726,29.0462,115.9755,28,6,165,113
727,29.0462,115.9757,28,6,165,113
728,29.0462,115.9757,28,6,165,113
729,29.0462,115.9775,28,6,165,113
730,29.0462,115.9792,28,6,165,113
731,29.0465,115.9758,28,6,165,113
732,29.0467,115.9667,28,6,164,113
733,29.047,115.976,28,6,165,113
734,29.047,115.9763,28,6,165,113
735,29.0482,115.9765,28,6,165,113
736,29.0482,115.9765,28,6,165,113
737,29.0482,115.9795,28,6,165,113
738,29.0483,115.9767,28,6,165,113
739,29.0485,115.9742,28,6,164,113
740,29.0485,115.9742,28,6,164,113
741,29.0487,115.9727,28,6,164,113
742,29.0487,115.974,28,6,164,113
743,29.053,115.9175,28,6,158,113
744,29.0535,115.9163,28,6,158,113
745,29.0537,115.9173,28,6,158,113
746,29.0547,115.9172,28,6,158,112
747,29.0598,115.9433,28,6,160,112
748,29.0623,115.9318,28,6,158,112
749,29.066,116.0663,28,6,172,111
750,29.066,116.0665,28,6,172,111
751,29.066,116.0665,28,6,172,111
752,29.066,116.0667,28,6,172,111
753,29.0662,116.077,28,6,173,111
754,29.0663,116.0693,28,6,172,111
755,29.0663,116.0727,28,6,173,111
756,29.0663,116.0738,28,6,173,111
757,29.0667,116.068,28,6,172,111
758,29.0667,116.0733,28,6,173,111
759,29.067,116.0732,28,6,172,111
760,29.0672,116.0693,28,6,172,111
761,29.0672,116.07,28,6,172,111
762,29.0672,116.0732,28,6,172,111
763,29.0672,116.0733,28,6,172,111
764,29.0672,116.0737,28,6,173,111
765,29.0673,116.0732,28,6,172,111
766,29.0673,116.0733,28,6,172,111
767,29.0675,116.069,28,6,172,111
768,29.0675,116.0705,28,6,172,111
769,29.0675,116.0712,28,6,172,111
770,29.0677,116.073,28,6,172,111
771,29.0677,116.0735,28,6,172,111
772,29.068,116.0715,28,6,172,111
773,29.068,116.0732,28,6,172,111
774,29.0682,116.0733,28,6,172,111
775,29.0682,116.0735,28,6,172,111
776,29.0683,116.0732,28,6,172,111
777,29.0683,116.0733,28,6,172,111
778,29.0683,116.0735,28,6,172,111
779,29.0685,116.0722,28,6,172,111
780,29.0688,116.073,28,6,172,111
781,29.0693,116.0723,28,6,172,111
782,29.0722,115.9653,28,6,161,110
783,29.073,116.0757,28,6,172,110
784,29.0745,115.9577,28,6,159,110
785,29.0745,115.9578,28,6,159,110
786,29.0745,115.9578,28,6,159,110
787,29.0747,115.9578,28,6,159,110
788,29.0762,115.9652,28,6,160,110
789,29.0762,115.9652,28,6,160,110
790,29.0763,115.9653,28,6,160,110
791,29.0765,115.9573,28,6,159,110
792,29.0765,115.9573,28,6,159,110
793,29.0765,115.9573,28,6,159,110
794,29.0765,115.965,28,6,160,110
795,29.0765,115.965,28,6,160,110
796,29.0767,115.965,28,6,160,110
797,29.0768,115.9563,28,6,159,110
798,29.0768,115.9563,28,6,159,110
799,29.0768,115.9563,28,6,159,110
800,29.0768,115.9653,28,6,160,110
801,29.077,115.9562,28,6,159,110
802,29.077,115.9563,28,6,159,110
803,29.077,115.9567,28,6,159,110
804,29.0775,115.959,28,6,159,110
805,29.0777,115.9593,28,6,159,110
806,29.0778,115.9593,28,6,159,110
807,29.0778,115.9593,28,6,159,110
808,29.078,115.9593,28,6,159,110
809,29.0837,115.9922,28,6,162,109
810,29.0867,115.9747,28,6,160,109
811,29.0933,115.9633,28,6,158,108
812,29.096,115.972,28,6,158,107
813,29.0967,115.973,28,6,158,107
814,29.0967,115.973,28,6,158,107
815,29.0967,115.9738,28,6,159,107
816,29.0968,115.973,28,6,158,107
817,29.0968,115.973,28,6,158,107
818,29.097,115.9727,28,6,158,107
819,29.097,115.9732,28,6,158,107
820,29.0977,115.9738,28,6,158,107
821,29.0977,115.9738,28,6,158,107
822,29.0978,115.974,28,6,158,107
823,29.1008,115.9515,28,6,156,107
824,29.101,115.9512,28,6,156,107
825,29.1012,115.9413,28,6,155,107
826,29.1012,115.9518,28,6,156,107
827,29.1012,115.9522,28,6,156,107
828,29.1013,115.9518,28,6,156,107
829,29.1017,115.9415,28,6,155,107
830,29.1017,115.9465,28,6,155,107
831,29.1017,115.9467,28,6,155,107
832,29.1017,115.9533,28,6,156,107
833,29.1017,115.9558,28,6,156,107
834,29.1018,115.9565,28,6,156,107
835,29.1033,115.953,28,6,156,107
836,29.1588,115.9002,28,6,143,100
837,29.1588,115.9003,28,6,144,100
838,29.159,115.9003,28,6,143,100
839,29.159,115.9013,28,6,144,100
840,29.159,115.9013,28,6,144,100
841,29.159,115.9013,28,6,144,100
842,29.159,115.9013,28,6,144,100
843,29.159,115.9015,28,6,144,100
844,29.1592,115.9007,28,6,144,100
845,29.1592,115.9008,28,6,144,100
846,29.1592,115.901,28,6,144,100
847,29.1592,115.901,28,6,144,100
848,29.1592,115.9013,28,6,144,100
849,29.1592,115.9013,28,6,144,100
850,29.1592,115.9013,28,6,144,100
851,29.1592,115.9015,28,6,144,100
852,29.1592,115.9017,28,6,144,100
853,29.1592,115.9018,28,6,144,100
854,29.1593,115.9008,28,6,144,100
855,29.1645,115.893,28,6,142,99
856,29.1645,115.8933,28,6,142,99
857,29.1645,115.8935,28,6,142,99
858,29.1645,115.8935,28,6,142,99
859,29.1645,115.8938,28,6,142,99
860,29.1647,115.8942,28,6,142,99
861,29.1647,115.8943,28,6,142,99
862,29.165,115.8942,28,6,142,99
863,29.165,115.8948,28,6,142,99
864,29.165,115.8948,28,6,142,99
865,29.1658,115.909,28,6,144,99
866,29.1658,115.9092,28,6,144,99
867,29.1658,115.9095,28,6,144,99
868,29.1658,115.9098,28,6,144,99
869,29.166,115.9093,28,6,144,99
870,29.166,115.9097,28,6,144,99
871,29.1662,115.9022,28,6,143,99
872,29.1665,115.9022,28,6,143,99
873,29.1668,115.9022,28,6,143,99
874,29.1668,115.9028,28,6,143,99
875,29.167,115.902,28,6,143,99
876,29.1672,115.9018,28,6,143,99
877,29.1672,115.9023,28,6,143,99
878,29.1672,115.9025,28,6,143,99
879,29.1673,115.9022,28,6,143,99
880,29.1673,115.9022,28,6,143,99
881,29.1673,115.9022,28,6,143,99
882,29.1673,115.9022,28,6,143,99
883,29.1673,115.9022,28,6,143,99
884,29.1673,115.9023,28,6,143,99
885,29.1673,115.9023,28,6,143,99
886,29.1673,115.9023,28,6,143,99
887,29.1673,115.9027,28,6,143,99
888,29.1673,115.9027,28,6,143,99
889,29.1673,115.9027,28,6,143,99
890,29.1673,115.9027,28,6,143,99
891,29.1675,115.902,28,6,143,99
892,29.1675,115.9022,28,6,143,99
893,29.1675,115.9022,28,6,143,99
894,29.1675,115.9023,28,6,143,99
895,29.1675,115.9023,28,6,143,99
896,29.1675,115.9027,28,6,143,99
897,29.1677,115.901,28,6,143,99
898,29.1677,115.9012,28,6,143,99
899,29.1677,115.9012,28,6,143,99
900,29.1677,115.902,28,6,143,99
901,29.1677,115.9022,28,6,143,99
902,29.1677,115.9027,28,6,143,99
903,29.1677,115.9083,28,6,143,99
904,29.1677,115.9085,28,6,143,99
905,29.1677,115.911,28,6,144,99
906,29.1678,115.9007,28,6,142,99
907,29.1678,115.9022,28,6,143,99
908,29.1678,115.9032,28,6,143,99
909,29.168,115.9007,28,6,142,99
910,29.168,115.9013,28,6,143,99
911,29.1682,115.9005,28,6,142,99
912,29.1682,115.9007,28,6,142,99
913,29.1683,115.9025,28,6,143,99
914,29.1683,115.9093,28,6,143,99
915,29.1683,115.9097,28,6,143,99
916,29.1685,115.9003,28,6,142,99
917,29.1685,115.9005,28,6,142,99
918,29.1685,115.9092,28,6,143,99
919,29.1685,115.9093,28,6,143,99
920,29.1685,115.9093,28,6,143,99
921,29.1685,115.9093,28,6,143,99
922,29.1685,115.9093,28,6,143,99
923,29.1685,115.9093,28,6,143,99
924,29.1685,115.9095,28,6,143,99
925,29.1685,115.9095,28,6,143,99
926,29.1685,115.9095,28,6,143,99
927,29.1685,115.9095,28,6,143,99
928,29.1685,115.9095,28,6,143,99
929,29.1685,115.9095,28,6,143,99
930,29.1685,115.9095,28,6,143,99
931,29.1685,115.9095,28,6,143,99
932,29.1685,115.9095,28,6,143,99
933,29.1685,115.9095,28,6,143,99
934,29.1685,115.9095,28,6,143,99
935,29.1685,115.9095,28,6,143,99
936,29.1685,115.9095,28,6,143,99
937,29.1685,115.9095,28,6,143,99
938,29.1685,115.9095,28,6,143,99
939,29.1685,115.9095,28,6,143,99
940,29.1685,115.9095,28,6,143,99
941,29.1685,115.9097,28,6,143,99
942,29.1685,115.9098,28,6,143,99
943,29.1687,115.9027,28,6,143,99
944,29.1687,115.9093,28,6,143,99
945,29.1687,115.9093,28,6,143,99
946,29.1687,115.91,28,6,143,99
947,29.1687,115.91,28,6,143,99
948,29.1688,115.9003,28,6,142,99
949,29.1688,115.9017,28,6,142,99
950,29.1688,115.9023,28,6,143,99
951,29.1688,115.9023,28,6,143,99
952,29.1688,115.9023,28,6,143,99
953,29.1688,115.9035,28,6,143,99
954,29.1688,115.9035,28,6,143,99
955,29.1688,115.9038,28,6,143,99
956,29.1688,115.904,28,6,143,99
957,29.1688,115.9093,28,6,143,99
958,29.169,115.9002,28,6,142,99
959,29.169,115.9037,28,6,143,99
960,29.169,115.9037,28,6,143,99
961,29.169,115.9037,28,6,143,99
962,29.169,115.9037,28,6,143,99
963,29.169,115.9093,28,6,143,99
964,29.1692,115.9027,28,6,143,99
965,29.1692,115.9092,28,6,143,99
966,29.1692,115.9092,28,6,143,99
967,29.1692,115.9092,28,6,143,99
968,29.1692,115.9098,28,6,143,99
969,29.1693,115.9017,28,6,142,99
970,29.1693,115.9018,28,6,142,99
971,29.1693,115.9023,28,6,142,99
972,29.1693,115.9038,28,6,143,99
973,29.1693,115.908,28,6,143,99
974,29.1693,115.9092,28,6,143,99
975,29.1693,115.9092,28,6,143,99
976,29.1693,115.9092,28,6,143,99
977,29.1693,115.9092,28,6,143,99
978,29.1693,115.9092,28,6,143,99
979,29.1693,115.9092,28,6,143,99
980,29.1693,115.9093,28,6,143,99
981,29.1693,115.9093,28,6,143,99
982,29.1693,115.9093,28,6,143,99
983,29.1693,115.9093,28,6,143,99
984,29.1693,115.9093,28,6,143,99
985,29.1693,115.9095,28,6,143,99
986,29.1693,115.9098,28,6,143,99
987,29.1695,115.9092,28,6,143,99
988,29.1695,115.9092,28,6,143,99
989,29.1695,115.9092,28,6,143,99
990,29.1695,115.9092,28,6,143,99
991,29.1695,115.9092,28,6,143,99
992,29.1695,115.9092,28,6,143,99
993,29.1695,115.9093,28,6,143,99
994,29.1695,115.9093,28,6,143,99
995,29.1695,115.9093,28,6,143,99
996,29.1695,115.9093,28,6,143,99
997,29.1695,115.9093,28,6,143,99
998,29.1695,115.9097,28,6,143,99
999,29.1695,115.9097,28,6,143,99
1000,29.1697,115.909,28,6,143,99
1001,29.1697,115.9092,28,6,143,99
1002,29.1697,115.9092,28,6,143,99
1003,29.1697,115.9092,28,6,143,99
1004,29.1697,115.9092,28,6,143,99
1005,29.1697,115.9093,28,6,143,99
1006,29.1697,115.9093,28,6,143,99
1007,29.1697,115.9095,28,6,143,99
1008,29.1697,115.9095,28,6,143,99
1009,29.1697,115.9097,28,6,143,99
1010,29.1698,115.9092,28,6,143,99
1011,29.1698,115.9092,28,6,143,99
1012,29.1698,115.9092,28,6,143,99
1013,29.1698,115.9092,28,6,143,99
1014,29.1698,115.9092,28,6,143,99
1015,29.1698,115.9093,28,6,143,99
1016,29.1698,115.9093,28,6,143,99
1017,29.1698,115.9093,28,6,143,99
1018,29.1698,115.9095,28,6,143,99
1019,29.1698,115.9095,28,6,143,99
1020,29.1698,115.9095,28,6,143,99
1021,29.17,115.9053,28,6,143,99
1022,29.17,115.9092,28,6,143,99
1023,29.17,115.9092,28,6,143,99
1024,29.17,115.9093,28,6,143,99
1025,29.17,115.9093,28,6,143,99
1026,29.17,115.9093,28,6,143,99
1027,29.17,115.9093,28,6,143,99
1028,29.17,115.9093,28,6,143,99
1029,29.17,115.9093,28,6,143,99
1030,29.17,115.9093,28,6,143,99
1031,29.17,115.9095,28,6,143,99
1032,29.1703,115.9032,28,6,142,99
1033,29.0673,116.0702,28,6,172,111
1034,29.0675,116.0702,28,6,172,111
1035,29.0675,116.0702,28,6,172,111
1036,29.0675,116.0702,28,6,172,111
1037,29.0675,116.0712,28,6,172,111
1038,29.0678,116.0707,28,6,172,111
1039,29.0683,116.0682,28,6,172,111
1040,29.0683,116.0732,28,6,172,111
1041,29.0683,116.0732,28,6,172,111
1042,29.0683,116.0733,28,6,172,111
1043,29.0683,116.0733,28,6,172,111
1044,29.0685,116.0733,28,6,172,111
1045,27.596,115.1903,28,6,248,287
1046,27.5973,115.1903,28,6,248,287
1047,27.5973,115.1905,28,6,248,287
1048,27.6223,115.3068,28,6,258,284
1049,27.6235,115.3075,28,6,258,284
1050,27.6463,115.3322,28,6,258,281
1051,27.6835,115.3228,28,6,253,277
1052,27.6935,115.3413,28,6,253,276
1053,27.6945,115.3177,28,6,251,276
1054,27.703,115.3158,28,6,250,275
1055,27.7032,115.3155,28,6,250,275
1056,27.7032,115.3157,28,6,250,275
1057,27.7032,115.3158,28,6,250,275
1058,27.7037,115.3152,28,6,250,275
1059,27.7037,115.3152,28,6,250,275
1060,27.7037,115.3152,28,6,250,275
1061,27.7043,115.3135,28,6,249,274
1062,27.7043,115.3137,28,6,249,274
1063,27.7045,115.3128,28,6,249,274
1064,27.7045,115.3135,28,6,249,274
1065,27.7045,115.3137,28,6,249,274
1066,27.7047,115.3058,28,6,248,274
1067,27.7047,115.313,28,6,249,274
1068,27.7048,115.3115,28,6,249,274
1069,27.7048,115.3127,28,6,249,274
1070,27.7048,115.3135,28,6,249,274
1071,27.7053,115.3075,28,6,249,274
1072,27.7053,115.3105,28,6,249,274
1073,27.7055,115.3105,28,6,249,274
1074,27.7055,115.3105,28,6,249,274
1075,27.7055,115.3105,28,6,249,274
1076,27.7055,115.3105,28,6,249,274
1077,27.7055,115.3105,28,6,249,274
1078,27.7055,115.3105,28,6,249,274
1079,27.7057,115.3103,28,6,249,274
1080,27.7057,115.3105,28,6,249,274
1081,27.7057,115.3105,28,6,249,274
1082,27.7057,115.3107,28,6,249,274
1083,27.7062,115.3178,28,6,250,274
1084,27.7063,115.311,28,6,249,274
1085,27.7063,115.311,28,6,249,274
1086,27.7065,115.3108,28,6,249,274
1087,27.7067,115.3108,28,6,249,274
1088,27.7067,115.3108,28,6,249,274
1089,27.7067,115.3108,28,6,249,274
1090,27.7067,115.3108,28,6,249,274
