site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,11.285329,104.86298,28,7,1361,4183
2,11.231328,104.839001,28,7,1358,4208
4,11.206289,104.880867,28,7,1382,4220
5,11.210508,104.916488,28,7,1399,4218
6,11.168756,104.92255,28,7,1408,4238
7,11.139514,104.950413,28,7,1427,4253
8,11.135424,104.931886,28,7,1419,4254
9,11.085529,104.807618,28,7,1368,4278
10,11.097829,104.816336,28,7,1371,4273
11,11.118883,104.828184,28,7,1373,4262
12,11.131352,104.828403,28,7,1371,4256
17,11.051932,104.732049,28,7,1339,4295
20,11.256236,104.669843,28,7,1275,4197
id,Date,250m 16 days NDVI,250m 16 days EVI,250m 16 days VI Quality,250m 16 days red reflectance,250m 16 days NIR reflectance,250m 16 days blue reflectance,250m 16 days MIR reflectance,250m 16 days view zenith angle,250m 16 days sun zenith angle,250m 16 days relative azimuth angle,250m 16 days composite day of the year,250m 16 days pixel reliability,actual_date
9,2014/03/22,3526,2443,34898,1241,2593,629,2377,4838,1578,1866,96,3,N\A
9,2014/04/07,2838,2237,34962,1649,2956,794,3391,146,2103,1669,100,3,N\A
9,2014/04/23,3278,2181,4234,1219,2408,627,2686,3947,1555,1541,121,3,N\A
9,2014/05/09,2948,2556,2118,1871,3436,909,3752,1288,2240,-355,141,3,N\A
9,2014/05/25,3793,2900,34842,1367,3038,927,2480,4868,1806,1275,160,3,N\A
9,2014/06/10,3952,3151,4166,1416,3267,714,2709,2930,2051,1331,162,3,N\A
9,2014/06/26,3464,2994,34837,1263,2602,1200,2584,2893,2135,1335,178,1,N\A
9,2014/07/12,3714,3310,34842,1741,3799,914,2685,5468,3050,-319,193,3,N\A
9,2014/07/28,4028,3086,34841,1471,3456,827,2370,6068,1335,1486,222,1,N\A
9,2014/08/13,1818,1642,34837,1856,2681,1501,1075,3957,1659,1659,233,1,N\A
10,2014/01/01,3009,2049,2116,1520,2829,797,2500,2655,4171,463,6,0,N\A
10,2014/01/17,3013,2148,2116,1655,3083,853,2546,138,3887,2391,20,0,N\A
10,2014/02/02,3064,2188,2185,1610,3033,858,2769,108,3620,2279,36,1,N\A
10,2014/02/18,3083,2013,2116,1466,2773,712,2724,1627,2933,2106,59,0,N\A
10,2014/03/06,3047,2115,2116,1572,2950,813,2927,127,2808,2155,68,0,N\A
10,2014/03/22,3399,2392,34898,1293,2625,645,2258,4848,1576,1864,96,3,N\A
10,2014/04/07,423,375,34837,4014,4369,1977,843,2902,1834,1825,98,1,N\A
10,2014/04/23,3688,2578,2186,1225,2657,665,2448,3957,1553,1542,121,3,N\A
10,2014/05/09,3023,2405,2062,1628,3039,955,2102,2638,2324,-299,134,3,N\A
10,2014/05/25,3348,2740,34966,1619,3249,725,2592,4868,1805,1276,160,3,N\A
10,2014/06/10,3232,2767,2066,1763,3447,1109,3118,5404,2931,-346,161,3,N\A
10,2014/06/26,4031,3523,34842,1604,3771,875,2307,5425,3020,-349,177,3,N\A
10,2014/07/12,3991,3775,34842,1828,4257,1002,2978,5457,3047,-319,193,3,N\A
10,2014/07/28,3262,1800,34842,954,1878,705,1662,6072,1333,1484,222,3,N\A
10,2014/08/13,3213,3168,2118,2210,4303,1059,3212,3806,2524,-78,239,3,N\A
11,2014/01/01,3261,2410,2116,1807,3556,834,2579,3787,4218,420,15,0,N\A
11,2014/01/17,3177,2184,2116,1604,3098,750,2120,140,3888,2196,20,0,N\A
11,2014/02/02,3449,2111,2185,1242,2550,602,2123,3966,3216,2223,41,1,N\A
11,2014/02/18,2978,1852,2116,1417,2619,653,2544,1636,2934,2116,59,0,N\A
11,2014/03/06,3158,2115,2116,1526,2935,725,2428,144,2809,2255,68,0,N\A
11,2014/03/22,3353,2384,34898,1321,2654,633,2230,4848,1576,1867,96,3,N\A
11,2014/04/07,3286,2718,2066,1660,3285,1504,2095,6496,3163,-26,99,3,N\A
11,2014/04/23,3269,1536,34838,779,1536,666,1099,3957,1552,1546,121,3,N\A
11,2014/05/09,3876,3285,2122,1570,3558,682,2546,4680,2616,-279,136,3,N\A
11,2014/05/25,4339,3334,35038,1256,3182,546,2212,4868,1803,1279,160,3,N\A
11,2014/06/10,4061,3718,2066,1716,4063,954,2806,5404,2930,-345,161,3,N\A
11,2014/06/26,3965,3542,34842,1678,3883,1048,2216,5426,3019,-347,177,3,N\A
11,2014/07/12,3443,3164,2066,1906,3908,927,2839,5457,3046,-317,193,3,N\A
11,2014/07/28,3362,2607,2066,1492,3004,852,2600,6079,1330,1486,222,3,N\A
11,2014/08/13,3529,3472,2118,2099,4389,882,2706,3797,2523,-80,239,3,N\A
12,2014/01/01,3356,2526,2116,1749,3516,870,2575,3787,4219,419,15,0,N\A
12,2014/01/17,3183,2183,2116,1515,2930,776,2380,136,3890,2164,20,0,N\A
12,2014/02/02,3164,2246,2116,1621,3122,819,3069,1320,3525,354,45,0,N\A
12,2014/02/18,3145,2057,2116,1463,2806,702,2636,1636,2934,2119,59,0,N\A
12,2014/03/06,3012,2042,2116,1531,2851,784,3069,129,2810,1911,68,0,N\A
12,2014/03/22,3521,2439,34898,1242,2592,586,1806,4848,1576,1864,96,3,N\A
12,2014/04/07,3349,2819,2062,1688,3388,932,2697,1349,2163,-124,109,3,N\A
12,2014/04/23,3958,2761,2066,1169,2701,1096,2186,4848,1453,1448,128,3,N\A
12,2014/05/09,4271,3527,2122,1413,3520,806,2832,4680,2615,-281,136,3,N\A
12,2014/05/25,4266,3258,2118,1261,3138,604,1963,1663,2108,1370,155,3,N\A
12,2014/06/10,4298,3898,34842,1623,4070,980,2841,5405,2929,-345,161,3,N\A
12,2014/06/26,3803,3232,2066,1596,3555,1212,2500,4813,1879,1328,192,3,N\A
12,2014/07/12,3290,2786,2066,1719,3405,936,2624,5457,3046,-319,193,3,N\A
12,2014/07/28,3714,3339,34966,1765,3851,883,2478,5479,3002,-259,209,3,N\A
12,2014/08/13,3933,3462,2118,1649,3787,744,1846,3797,2523,-83,239,3,N\A
17,2014/01/01,3834,2494,2116,1276,2863,615,2231,1384,4047,436,13,0,N\A
17,2014/01/17,3260,2287,2116,1511,2973,808,2707,1448,3854,405,29,0,N\A
17,2014/02/02,3415,2094,2185,1206,2457,635,2415,2800,3472,2233,34,1,N\A
