1,2.97,102.3,28,8,519,1687
2,4.33,113.83,29,8,841,1360
3,14.48,101.92,27,7,2083,1324
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2002/08/05,234,3279,135,411,3165,1739,529,1073741824,3061,4296,3426,72,222,2002/08/10
1,2002/08/13,873,3337,1003,1068,3410,2040,857,1073741824,2573,560,3449,1033,227,2002/08/15
1,2002/08/21,301,3461,166,463,3443,1930,604,1073741824,2824,4287,2533,8206,238,2002/08/26
1,2002/08/29,760,3668,443,842,3823,2733,1311,1073741824,2851,5124,1796,8206,247,2002/09/04
1,2002/09/06,1620,3703,1590,1736,3707,2732,1502,1073741824,2899,5758,1065,1033,256,2002/09/13
1,2002/09/14,128,2399,75,246,2328,1198,282,1073741824,1821,2369,-17019,72,257,2002/09/14
1,2002/09/22,934,2674,1067,1095,2552,1533,688,1073741824,1482,4511,16951,1801,271,2002/09/28
1,2002/09/30,3854,4597,3827,3826,4025,3227,2159,1073741824,2082,596,-957,1033,275,2002/10/02
1,2002/10/08,201,2924,90,353,4343,1484,435,1075576832,2002,849,15852,200,282,2002/10/09
1,2002/10/16,294,3353,161,468,3378,1989,681,1073741824,2537,3295,-2345,200,293,2002/10/20
1,2002/10/24,582,2558,789,776,2421,1224,384,1073741824,2064,4502,13374,8206,303,2002/10/30
1,2002/11/01,257,2581,144,372,2369,1268,456,1073741824,2302,2331,13869,8204,305,2002/11/01
1,2002/11/09,2009,3565,2028,2107,3365,2237,1255,1073741824,3115,4365,-3558,1289,318,2002/11/14
1,2002/11/17,3407,4781,3447,3520,4458,2748,1437,1073741824,3141,3305,-3979,1801,325,2002/11/21
1,2002/11/25,321,3458,180,500,3178,1837,661,1073741824,3172,2011,-4209,136,332,2002/11/28
