1,46.0827,-89.9792,11,4,910,470
2,-2.8566,-54.9589,12,9,613,342
3,29.9495,-97.9962,9,6,610,6
4,39.9712,-74.4345,12,5,354,3

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
4,2009/10/24,14408,0,130,46,13905,0,21,64,246,247,2,36,N\A
4,2009/11/01,14339,0,130,51,13734,0,20,60,247,248,228,108,N\A
4,2009/11/09,14389,0,124,5,14068,65,21,69,247,248,128,193,N\A
4,2009/11/17,14348,0,134,85,13746,0,22,71,246,247,41,51,N\A
4,2009/11/25,14300,0,132,64,13679,0,25,102,246,247,90,208,N\A
4,2009/12/03,14025,0,134,91,13817,0,27,118,246,247,32,2,N\A
4,2009/12/11,13775,0,128,34,13789,0,16,21,249,248,107,40,N\A
4,2009/12/19,13607,65,131,56,0,2,255,255,252,250,48,0,N\A
4,2009/12/27,13820,0,135,95,13670,65,19,46,247,248,7,2,N\A
4,2010/01/01,13713,0,135,95,13381,65,11,56,246,247,88,68,N\A
4,2010/01/09,13728,0,131,62,13223,0,20,61,247,248,191,34,N\A
4,2010/01/17,14051,0,133,82,13463,65,21,72,246,247,74,92,N\A
4,2010/01/25,13705,65,129,43,13343,65,24,85,249,249,200,24,N\A
4,2010/02/02,13675,0,127,21,13189,65,17,36,248,248,36,229,N\A
4,2010/02/10,13594,0,129,40,0,2,255,255,252,250,6,0,N\A
4,2010/02/18,13841,65,131,58,13607,65,18,42,249,249,8,6,N\A
4,2010/02/26,13898,65,123,1,13589,65,12,0,252,250,8,8,N\A
4,2010/03/06,14401,0,129,39,13606,0,18,39,246,247,15,15,N\A
4,2010/03/14,14770,0,131,60,13772,0,20,57,246,247,252,248,N\A
4,2010/03/22,14463,0,124,5,13791,65,20,58,246,247,4,42,N\A
4,2010/03/30,14935,0,131,60,13862,0,17,35,246,247,252,12,N\A
4,2010/04/07,15191,0,132,71,13868,0,22,69,246,247,19,144,N\A
4,2010/04/15,14754,0,132,71,13791,0,24,93,246,247,183,57,N\A
4,2010/04/23,14707,0,130,45,13821,0,20,59,246,247,225,99,N\A
4,2010/05/01,15129,0,131,63,14233,0,20,54,246,247,249,81,N\A
4,2010/05/09,14771,0,133,73,13847,0,19,54,246,247,242,23,N\A
4,2010/05/17,14966,0,127,24,14338,0,19,46,246,247,24,16,N\A
4,2010/05/25,15247,0,129,44,14380,0,24,94,246,247,35,66,N\A
4,2010/06/02,14979,65,133,76,14297,65,26,113,246,247,101,32,N\A
4,2010/06/10,14822,65,129,38,14355,65,17,35,246,247,163,134,N\A
4,2010/06/18,15280,65,128,40,14431,0,20,66,246,247,79,131,N\A
4,2010/06/26,15248,65,130,53,14193,0,20,54,246,247,235,224,N\A
4,2010/07/04,15466,65,129,42,14646,0,21,67,246,247,15,135,N\A
4,2010/07/12,15128,65,133,72,14724,0,19,47,246,247,96,193,N\A
4,2010/07/20,15271,0,130,49,14654,0,22,77,246,247,68,228,N\A
4,2010/07/28,14883,65,124,5,14464,0,18,39,245,247,4,15,N\A
4,2010/08/05,15180,65,129,41,14397,0,21,69,246,247,22,4,N\A
4,2010/08/13,15238,65,132,69,0,2,255,255,246,247,194,0,N\A
4,2010/08/21,15126,0,132,64,14392,0,21,71,246,247,192,197,N\A
4,2010/08/29,15258,0,131,58,14473,0,19,47,246,247,223,207,N\A
4,2010/09/06,15147,0,135,93,14308,65,22,73,246,247,165,58,N\A
4,2010/09/14,14958,0,130,52,14189,65,21,63,246,247,227,243,N\A
4,2010/09/22,15121,0,135,94,14507,0,20,63,246,247,13,137,N\A
4,2010/09/30,14663,0,126,13,14111,0,17,31,246,247,132,12,N\A
4,2010/10/08,14778,0,130,57,14029,0,22,72,245,247,47,111,N\A
4,2010/10/16,14327,0,129,43,13823,0,17,35,246,247,228,166,N\A
4,2010/10/24,14855,0,130,47,14024,65,18,42,246,247,16,200,N\A
4,2010/11/01,14245,0,130,52,13708,65,18,36,246,247,71,32,N\A
4,2010/11/09,14405,0,131,64,13713,0,19,55,246,247,61,63,N\A
4,2010/11/17,14239,0,130,48,13895,65,22,78,247,248,188,206,N\A
4,2010/11/25,14037,0,129,49,13562,65,18,48,247,248,152,152,N\A
4,2010/12/03,13625,65,130,50,13281,65,25,107,248,248,100,64,N\A
4,2010/12/11,0,2,255,255,13267,65,25,106,246,247,0,160,N\A
4,2010/12/19,13835,0,128,33,13501,0,13,4,247,248,44,4,N\A
4,2010/12/27,0,2,255,255,13200,0,13,5,246,247,0,10,N\A
4,2011/01/01,13705,0,134,81,13437,65,26,113,250,249,60,37,N\A
4,2011/01/09,13557,65,128,29,13179,65,21,64,249,249,144,6,N\A
4,2011/01/17,13443,65,138,120,0,2,255,255,251,250,128,0,N\A
4,2011/01/25,0,2,255,255,13088,65,28,123,247,247,0,64,N\A
4,2011/02/02,13740,65,129,43,13209,65,27,119,250,249,114,128,N\A
4,2011/02/10,14055,0,129,46,13561,65,17,33,247,248,243,52,N\A
4,2011/02/18,14152,0,130,49,13730,65,21,64,246,247,35,6,N\A
4,2011/02/26,14158,0,130,56,13663,0,21,64,246,247,122,9,N\A
4,2011/03/06,14207,65,130,51,13896,0,27,119,246,247,162,128,N\A
4,2011/03/14,14512,0,129,43,13740,65,15,15,246,247,120,81,N\A
4,2011/03/22,14201,0,132,67,13527,65,21,66,246,247,185,136,N\A
4,2011/03/30,14623,0,129,42,13802,65,18,43,246,247,176,201,N\A
4,2011/04/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
4,2011/04/15,14546,0,125,11,13902,65,20,53,246,247,68,33,N\A
4,2011/04/23,15114,0,130,50,14136,65,24,88,246,247,78,192,N\A
4,2011/05/01,14758,65,127,26,13956,0,21,62,246,247,112,240,N\A
4,2011/05/09,14952,65,133,81,13966,0,22,80,246,247,23,23,N\A
4,2011/05/17,0,2,255,255,14240,65,14,8,246,247,0,16,N\A
4,2011/05/25,15230,65,132,72,14513,65,17,36,246,247,204,122,N\A
4,2011/06/02,15241,0,129,48,14534,0,21,64,246,247,195,163,N\A
4,2011/06/10,15015,0,131,62,14228,65,13,4,245,247,160,32,N\A
4,2011/06/18,15189,0,133,77,14367,65,22,71,246,247,130,3,N\A
4,2011/06/26,15110,0,128,39,14391,0,20,60,246,247,120,116,N\A
4,2011/07/04,15235,65,131,63,14497,65,18,42,246,247,234,199,N\A
4,2011/07/12,15168,65,131,62,14534,65,20,63,246,247,125,92,N\A
4,2011/07/20,15288,0,129,42,14855,0,15,14,246,247,199,20,N\A
4,2011/07/28,15281,0,131,61,14587,65,15,14,246,247,52,8,N\A
4,2011/08/05,15148,0,130,52,14500,65,19,50,246,247,232,161,N\A
4,2011/08/13,15020,0,134,89,14521,0,18,42,246,247,212,48,N\A
4,2011/08/21,14845,65,131,64,14359,65,20,55,246,247,47,12,N\A
4,2011/08/29,15026,0,130,54,14341,0,24,97,246,247,118,21,N\A
4,2011/09/06,14941,0,131,61,14204,65,28,123,246,247,202,64,N\A
4,2011/09/14,14989,0,133,71,14120,65,13,4,245,247,3,32,N\A
4,2011/09/22,14884,65,130,46,0,2,255,255,246,247,128,0,N\A
4,2011/09/30,14681,0,133,75,14005,65,22,74,246,247,241,241,N\A
4,2011/10/08,14854,0,131,64,14141,0,20,60,246,247,131,143,N\A
4,2011/10/16,14601,0,134,85,14024,0,21,68,246,247,147,101,N\A
4,2011/10/24,14456,0,130,51,13811,65,23,78,247,247,19,195,N\A
4,2011/11/01,14437,0,132,72,13723,0,20,57,246,247,247,242,N\A
4,2011/11/09,14528,0,133,76,13991,0,18,37,246,247,43,49,N\A
4,2011/11/17,14150,0,133,74,13706,0,23,81,246,247,130,134,N\A
4,2011/11/25,14391,0,129,49,13772,0,21,67,247,248,91,231,N\A
4,2011/12/03,14096,0,132,65,13532,65,26,113,247,248,227,1,N\A
4,2011/12/11,13871,0,128,35,13612,65,21,71,247,247,133,46,N\A
4,2011/12/19,13998,0,133,74,13659,0,20,61,246,247,225,160,N\A
4,2011/12/27,13884,65,132,73,13512,65,16,20,246,247,14,4,N\A
4,2012/01/01,14082,65,128,39,13809,0,18,41,246,247,211,195,N\A
4,2012/01/09,13858,0,135,92,13390,65,27,118,248,248,67,4,N\A
4,2012/01/17,13937,0,131,65,13287,65,19,46,246,247,138,4,N\A
4,2012/01/25,14098,0,132,65,13789,65,18,39,246,247,249,153,N\A
4,2012/02/02,14082,0,131,65,13546,0,17,35,246,247,186,114,N\A
4,2012/02/10,13924,0,129,37,0,2,255,255,246,247,8,0,N\A
4,2012/02/18,13990,65,130,52,13557,65,23,87,248,248,31,137,N\A
4,2012/02/26,14289,0,131,61,13687,0,19,50,246,247,7,39,N\A
4,2012/03/05,14434,0,129,44,13724,65,20,57,246,246,78,15,N\A
4,2012/03/13,14791,0,132,69,14005,0,24,93,246,247,243,86,N\A
4,2012/03/21,14735,0,129,49,14112,0,22,73,246,247,38,36,N\A
4,2012/03/29,14589,0,130,49,13772,0,17,29,246,247,178,162,N\A
4,2012/04/06,14706,0,131,60,13753,65,20,59,246,247,167,167,N\A
4,2012/04/14,15072,0,130,49,14116,0,20,62,246,247,37,77,N\A
4,2012/04/22,14960,0,133,80,13831,0,21,63,246,247,128,120,N\A
4,2012/04/30,14682,0,130,56,13696,0,13,4,245,247,17,1,N\A
4,2012/05/08,14836,65,133,72,13957,0,22,70,246,247,60,24,N\A
4,2012/05/16,15027,0,133,71,13989,0,23,87,246,247,14,28,N\A
4,2012/05/24,15297,0,132,63,14501,65,19,46,246,247,180,4,N\A
4,2012/06/01,15082,0,125,9,14188,65,18,38,246,247,128,165,N\A
4,2012/06/09,15031,0,132,66,14272,65,19,54,246,247,198,193,N\A
4,2012/06/17,15382,65,133,78,14495,65,23,82,246,247,88,18,N\A
4,2012/06/25,15265,0,131,61,14292,65,24,94,246,247,124,14,N\A
4,2012/07/03,15370,0,131,62,14624,65,18,36,246,247,74,8,N\A
4,2012/07/11,15203,65,131,63,14608,0,19,54,246,247,163,193,N\A
4,2012/07/19,15340,0,131,56,14624,65,18,38,246,247,96,105,N\A
4,2012/07/27,15008,65,129,48,14738,65,22,80,246,247,192,128,N\A
4,2012/08/04,14938,65,129,48,0,2,255,255,246,247,65,0,N\A
4,2012/08/12,15006,65,129,47,14526,65,23,86,246,247,112,44,N\A
4,2012/08/20,14870,0,137,108,14569,65,14,8,246,247,81,128,N\A
4,2012/08/28,15115,0,130,52,14501,0,21,62,246,247,31,28,N\A
4,2012/09/05,14787,65,132,64,14149,0,19,49,246,247,252,192,N\A
4,2012/09/13,14941,0,130,52,14164,0,20,57,246,247,31,155,N\A
4,2012/09/21,14787,0,131,65,14059,0,21,66,246,247,31,26,N\A
4,2012/09/29,14749,0,131,62,14288,0,21,63,246,247,70,132,N\A
4,2012/10/07,14517,0,130,53,13999,0,19,47,246,247,248,51,N\A
4,2012/10/15,14601,0,130,62,14136,0,23,88,246,247,234,186,N\A
4,2012/10/23,14791,0,131,57,13941,0,13,4,246,247,2,1,N\A
4,2012/10/31,14145,65,132,64,13675,0,20,54,246,247,48,82,N\A
4,2012/11/08,14229,65,131,61,13793,0,23,79,247,248,74,30,N\A
4,2012/11/16,14290,0,129,49,13644,0,16,31,247,248,226,194,N\A
4,2012/11/24,14057,0,133,70,13428,65,22,69,248,248,36,36,N\A
4,2012/12/02,14442,0,135,95,0,2,255,255,246,247,14,0,N\A
4,2012/12/10,14134,0,133,73,13450,65,25,107,246,247,24,16,N\A
4,2012/12/18,14069,0,130,55,13691,65,16,23,248,248,39,6,N\A
4,2012/12/26,13819,65,137,114,0,2,255,255,246,247,20,0,N\A
4,2013/01/01,13921,0,130,50,13511,65,22,74,247,248,114,216,N\A
4,2013/01/09,14183,0,133,81,13789,65,22,80,246,247,2,2,N\A
4,2013/01/17,14044,0,127,27,13770,0,12,0,246,247,14,8,N\A
4,2013/01/25,13770,65,130,56,0,2,255,255,249,249,68,0,N\A
4,2013/02/02,13616,65,135,100,13311,65,23,90,249,249,128,1,N\A
4,2013/02/10,13990,65,129,39,13733,65,16,20,248,248,181,36,N\A
4,2013/02/18,13810,0,129,46,13410,65,24,95,246,247,9,129,N\A
4,2013/02/26,14145,0,132,64,13624,65,16,20,246,247,192,128,N\A
4,2013/03/06,14269,0,129,49,13579,0,16,23,246,247,152,24,N\A
4,2013/03/14,14105,0,131,61,13610,0,20,55,247,248,65,195,N\A
4,2013/03/22,14186,65,125,10,13590,0,22,80,247,248,2,229,N\A
4,2013/03/30,14400,0,131,62,13627,0,19,47,246,247,220,177,N\A
4,2013/04/07,14914,0,131,66,14271,65,12,0,246,247,141,8,N\A
4,2013/04/15,14762,0,136,106,13834,65,25,107,246,247,70,64,N\A
4,2013/04/23,14885,0,129,46,13723,0,18,42,246,247,158,58,N\A
4,2013/05/01,14762,0,130,50,13863,65,19,55,246,247,159,31,N\A
4,2013/05/09,14880,0,132,67,13928,0,20,56,246,247,14,50,N\A
4,2013/05/17,14931,65,131,57,14381,0,17,25,245,247,49,33,N\A
4,2013/05/25,15095,0,130,50,13862,0,21,69,246,247,214,4,N\A
4,2013/06/02,14830,0,124,5,14416,65,16,20,245,247,4,128,N\A
4,2013/06/10,14962,65,135,94,14400,65,17,27,246,247,164,64,N\A
4,2013/06/18,15095,65,131,60,14250,0,22,70,246,247,234,56,N\A
4,2013/06/26,14885,65,130,57,0,2,255,255,246,247,140,0,N\A
4,2013/07/04,15110,65,129,47,14727,0,21,67,246,247,14,27,N\A
4,2013/07/12,15093,65,129,42,14833,0,21,71,246,247,222,148,N\A
4,2013/07/20,15134,65,126,14,14824,65,15,14,245,247,1,1,N\A
4,2013/07/28,14991,0,132,74,14333,65,17,35,245,247,162,12,N\A
4,2013/08/05,14962,0,131,61,14387,0,21,67,246,247,65,67,N\A
4,2013/08/13,14771,65,125,9,14231,65,17,38,247,248,2,28,N\A
4,2013/08/21,15056,0,133,75,14330,65,24,88,246,247,89,24,N\A
4,2013/08/29,14926,0,131,60,14391,0,21,63,246,247,99,192,N\A
4,2013/09/06,14931,0,129,43,14131,0,19,50,246,247,35,11,N\A
4,2013/09/14,14845,0,131,58,14045,0,21,68,246,247,248,123,N\A
4,2013/09/22,14676,0,130,48,14023,0,18,40,246,247,207,142,N\A
4,2013/09/30,14963,0,131,60,14251,65,21,67,246,247,119,14,N\A
4,2013/10/08,14694,0,128,29,14084,0,19,47,246,247,160,193,N\A
4,2013/10/16,14645,0,131,60,14021,0,20,60,246,247,54,44,N\A
4,2013/10/24,14341,0,129,45,13722,0,18,43,246,247,46,53,N\A
4,2013/11/01,14297,65,131,62,13752,65,20,61,247,248,44,44,N\A
4,2013/11/09,14209,0,131,58,13704,65,23,85,246,247,102,23,N\A
4,2013/11/17,14396,0,129,40,14027,0,19,49,246,247,6,68,N\A
4,2013/11/25,13970,0,135,96,13693,65,25,107,246,247,88,64,N\A
4,2013/12/03,14278,0,134,92,0,2,255,255,246,247,1,0,N\A
4,2013/12/11,13695,0,127,21,0,2,255,255,250,249,164,0,N\A
4,2013/12/19,14304,0,133,81,0,2,255,255,246,247,5,0,N\A
4,2013/12/27,14008,0,132,72,13796,65,20,58,246,247,19,8,N\A
4,2014/01/01,13113,65,139,124,13135,0,14,9,246,247,64,16,N\A
4,2014/01/09,13761,0,137,114,13496,65,22,80,248,249,1,16,N\A
4,2014/01/17,13971,65,130,50,13590,65,23,90,246,247,13,8,N\A
4,2014/01/25,13671,65,130,53,0,2,255,255,252,250,36,0,N\A
4,2014/02/02,13927,65,129,37,0,2,255,255,252,250,1,0,N\A
4,2014/02/10,0,2,255,255,13235,65,27,118,247,248,0,128,N\A
4,2014/02/18,14110,0,127,29,13658,0,15,14,247,248,113,20,N\A
4,2014/02/26,13865,65,138,119,0,2,255,255,252,250,128,0,N\A
4,2014/03/06,14377,0,131,59,13609,0,16,19,246,247,44,4,N\A
4,2014/03/14,14279,0,133,80,13683,0,21,74,246,247,211,164,N\A
4,2014/03/22,13955,0,128,33,13981,65,19,46,247,247,52,128,N\A
4,2014/03/30,14480,65,132,68,13689,0,22,77,246,247,194,140,N\A
4,2014/04/07,14814,0,131,60,13824,65,18,45,246,247,44,72,N\A
4,2014/04/15,15064,0,135,88,13737,0,24,88,246,247,192,192,N\A
4,2014/04/23,14731,0,131,57,13817,0,19,51,247,247,30,54,N\A
4,2014/05/01,14774,0,131,57,13895,65,24,88,246,247,51,112,N\A
4,2014/05/09,14527,0,125,10,14184,65,23,90,246,247,16,8,N\A
4,2014/05/17,14964,0,131,58,14014,0,21,64,246,247,12,15,N\A
4,2014/05/25,15091,0,130,42,14237,65,19,54,246,247,129,66,N\A
4,2014/06/02,14976,0,131,62,14231,0,19,50,246,247,39,99,N\A
4,2014/06/10,14934,0,128,31,14222,0,25,96,246,247,240,96,N\A
4,2014/06/18,15061,0,132,67,14487,65,24,93,246,247,89,213,N\A
4,2014/06/26,15100,65,130,50,14405,0,22,78,246,247,102,76,N\A
4,2014/07/04,15192,0,132,67,14297,0,21,63,246,247,222,6,N\A
4,2014/07/12,14919,0,134,80,14379,65,12,0,245,247,65,64,N\A
4,2014/07/20,14993,65,128,37,14406,65,23,84,246,247,46,38,N\A
4,2014/07/28,14930,0,129,34,14371,65,23,90,246,247,133,8,N\A
4,2014/08/05,15124,65,131,65,14371,65,21,66,246,247,28,89,N\A
4,2014/08/13,14940,65,130,43,14348,0,21,72,246,247,165,46,N\A
