1,29.066,116.0665,28,6,347,224
2,29.066,116.06667,28,6,347,224
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
2,2001/08/21,473,3124,211,637,2486,1632,700,1073741824,1997,4196,13622,200,233,2001/08/21
2,2001/08/29,442,3939,224,649,3303,2263,1046,1073741824,2748,1640,-4028,136,246,2001/09/03
2,2001/09/06,396,3590,204,565,2874,1852,792,1073741824,2651,2173,13115,200,251,2001/09/08
2,2001/09/14,377,3983,192,593,3239,1855,761,1073741824,2996,901,12683,136,260,2001/09/17
2,2001/09/22,525,3423,265,643,2903,1840,896,1073741824,3166,2155,12347,72,267,2001/09/24
2,2001/09/30,950,3037,486,947,2773,2117,1217,1073741824,3702,1694,-5445,136,278,2001/10/05
2,2001/10/08,624,2813,333,716,2653,1760,919,1073741824,3718,2183,11718,136,283,2001/10/10
2,2001/10/16,1089,2424,553,986,2585,2246,1472,1073741824,4068,973,11758,72,292,2001/10/19
2,2001/10/24,1059,2460,537,964,2607,2276,1389,1073741824,4564,2888,-6025,200,303,2001/10/30
2,2001/11/01,894,1927,390,774,2217,1838,1078,1073741824,4552,5475,10954,200,311,2001/11/07
2,2001/11/09,1307,2161,656,1071,2471,2414,1621,1073741824,5018,2888,-6195,136,319,2001/11/15
2,2001/11/17,1261,1993,625,1003,2272,2289,1600,1073741824,5141,1677,-6115,136,326,2001/11/22
2,2001/11/25,1125,1835,583,929,2170,2183,1518,1073741824,5135,2182,11472,200,331,2001/11/27
2,2001/12/03,8482,8908,7910,8299,8573,7940,5652,1073741824,5228,3264,11373,1033,338,2001/12/04
2,2001/12/11,622,1097,194,479,1210,956,608,1073741824,5372,2137,11395,206,347,2001/12/13
2,2001/12/19,1121,1990,578,941,2285,2215,1463,1073741824,5670,3847,-5798,136,360,2001/12/26
2,2001/12/27,1772,2021,1719,1790,2021,1941,1252,1073741824,5362,4129,11549,73,361,2001/12/27
2,2002/01/01,1089,1659,555,899,1864,1808,1158,1073741824,5425,873,11805,200,7,2002/01/07
2,2002/01/09,1084,1871,568,908,2284,2123,1587,1073741824,5510,1749,-5744,136,9,2002/01/09
2,2002/01/17,933,1605,460,786,1611,1354,774,1073741824,5142,3227,12076,136,21,2002/01/21
2,2002/01/25,1087,1811,551,929,1842,1630,1015,1073741824,5061,386,-4516,200,32,2002/02/01
2,2002/02/02,1794,2181,1697,1809,2140,1739,1095,1073741824,4708,6000,11868,138,33,2002/02/02
2,2002/02/10,1059,1879,504,895,1994,1827,1140,1073741824,4613,463,-5349,136,48,2002/02/17
2,2002/02/18,851,1785,333,706,2059,1795,1149,1073741824,4211,5977,12067,200,49,2002/02/18
2,2002/02/26,6498,6774,6240,6430,6616,5783,4385,1073741824,4576,5324,-4219,1033,61,2002/03/02
2,2002/03/06,982,1893,491,895,1742,1505,922,1073741824,3634,4857,12563,200,67,2002/03/08
2,2002/03/14,802,1567,441,794,1229,978,564,1073741824,3391,2109,13199,200,78,2002/03/19
2,2002/03/22,3283,3715,3356,3389,3581,2752,2161,1073741824,2666,6408,12157,1033,88,2002/03/29
2,2002/03/30,1862,2301,1366,1763,1653,1378,825,1073741824,3218,1722,-3994,8206,89,2002/03/30
2,2002/04/07,1085,2250,556,1035,2057,1621,862,1073741824,3003,2915,-3536,200,98,2002/04/08
