1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
11,No Data
id,Date,Daily daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Time of daytime Land-surface Temperature observation,View zenith angle of daytime Land-surface Temperature,Daily nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Time of nighttime Land-surface Temperature observation,View zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,day clear-sky coverage,night clear-sky coverage,actual_date
2,2000/04/15,0,2,255,255,13930,81,217,2,240,243,0,3515,N\A
2,2000/04/16,14762,145,114,97,14243,17,224,58,240,243,2298,1980,N\A
2,2000/04/17,14937,81,105,7,14338,81,231,123,240,243,4000,2354,N\A
2,2000/04/18,14970,17,112,75,0,2,255,255,240,243,1984,0,N\A
2,2000/04/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/21,0,2,255,255,14294,81,227,95,240,243,0,1976,N\A
2,2000/04/22,0,2,255,255,14007,81,218,6,240,243,0,1967,N\A
2,2000/04/23,14764,81,115,106,14333,81,225,72,240,243,2560,2000,N\A
2,2000/04/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/04/30,0,2,255,255,14446,145,226,84,240,243,0,119,N\A
2,2000/05/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/02,0,2,255,255,14368,81,224,59,240,243,0,2000,N\A
2,2000/05/03,15147,81,105,7,14313,81,231,124,240,243,4000,2000,N\A
2,2000/05/04,0,2,255,255,14523,81,222,35,240,243,0,2000,N\A
2,2000/05/05,0,2,255,255,14548,81,229,112,240,243,0,2553,N\A
2,2000/05/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/07,15158,81,117,119,14498,81,227,95,240,243,2000,1969,N\A
2,2000/05/08,0,2,255,255,14455,17,218,6,240,243,0,3395,N\A
2,2000/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/10,0,2,255,255,14458,145,232,128,240,243,0,291,N\A
2,2000/05/11,15313,81,113,87,14508,17,223,45,240,243,2000,2000,N\A
2,2000/05/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/13,14965,145,111,61,14453,81,221,25,240,243,1743,2000,N\A
2,2000/05/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/17,15128,145,106,19,0,2,255,255,240,243,425,0,N\A
2,2000/05/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/20,15345,81,112,74,14572,81,222,34,240,243,1372,2000,N\A
2,2000/05/21,15209,81,119,128,14602,17,229,111,240,243,3456,2000,N\A
2,2000/05/22,15606,81,110,48,0,2,255,255,240,243,1997,0,N\A
2,2000/05/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/26,0,2,255,255,14644,145,232,128,240,243,0,4000,N\A
2,2000/05/27,0,2,255,255,14679,145,223,45,240,243,0,97,N\A
2,2000/05/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/05/31,0,2,255,255,14671,81,219,11,240,243,0,2159,N\A
2,2000/06/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/06,15133,81,119,128,14635,81,229,112,240,243,2950,2000,N\A
2,2000/06/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/12,0,2,255,255,14560,17,223,45,240,243,0,1990,N\A
2,2000/06/13,15175,81,103,2,14602,81,230,118,240,243,2706,4000,N\A
2,2000/06/14,15494,81,111,62,14438,81,221,25,240,243,2000,1143,N\A
2,2000/06/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/06/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/06,0,2,255,255,14681,81,231,124,240,243,0,4000,N\A
2,2000/07/07,15319,81,112,75,14658,81,222,35,240,243,1642,1970,N\A
2,2000/07/08,0,2,255,255,14665,81,229,112,240,243,0,2000,N\A
2,2000/07/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/11,15309,81,107,28,14904,81,218,6,240,243,1995,4000,N\A
2,2000/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/14,0,2,255,255,14978,145,223,46,240,243,0,228,N\A
2,2000/07/15,0,2,255,255,14912,17,230,118,240,243,0,3976,N\A
2,2000/07/16,15458,145,111,62,14944,81,221,26,240,243,432,1967,N\A
2,2000/07/17,0,2,255,255,14953,145,228,104,240,243,0,2000,N\A
2,2000/07/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/21,0,2,255,255,15107,17,224,58,240,243,0,1991,N\A
2,2000/07/22,0,2,255,255,14826,81,231,123,240,243,0,2491,N\A
2,2000/07/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/26,0,2,255,255,14853,17,227,94,240,243,0,1999,N\A
2,2000/07/27,15536,145,107,27,0,2,255,255,240,243,2000,0,N\A
2,2000/07/28,15254,145,115,106,0,2,255,255,240,243,2090,0,N\A
2,2000/07/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/07/30,0,2,255,255,14988,145,223,45,240,243,0,2000,N\A
2,2000/07/31,0,2,255,255,14883,17,230,117,240,243,0,2000,N\A
2,2000/08/01,15408,81,110,61,14926,17,220,25,240,243,2000,3976,N\A
2,2000/08/02,0,2,255,255,14872,17,228,103,240,243,0,2000,N\A
2,2000/08/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/04,0,2,255,255,14891,17,226,82,240,243,0,2000,N\A
2,2000/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/20,0,2,255,255,14906,81,226,84,240,243,0,2000,N\A
2,2000/08/21,15247,81,106,20,0,2,255,255,240,243,1552,0,N\A
2,2000/08/22,0,2,255,255,14913,17,224,59,240,243,0,1981,N\A
2,2000/08/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/08/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/02,15407,145,111,63,15011,81,221,26,240,243,1084,2000,N\A
2,2000/09/03,0,2,255,255,14957,145,228,105,240,243,0,2000,N\A
2,2000/09/04,0,2,255,255,14759,81,219,12,240,243,0,4000,N\A
2,2000/09/05,0,2,255,255,14779,81,226,84,240,243,0,2058,N\A
2,2000/09/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/09,15072,145,112,76,0,2,255,255,240,243,665,0,N\A
2,2000/09/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/15,0,2,255,255,14540,145,232,128,240,243,0,2000,N\A
2,2000/09/16,15057,81,113,88,14420,81,223,47,240,243,2000,1976,N\A
2,2000/09/17,15080,81,103,3,14606,81,230,119,240,243,4000,4000,N\A
2,2000/09/18,15348,81,110,63,0,2,255,255,240,243,1983,0,N\A
2,2000/09/19,15198,81,118,125,14729,17,228,105,240,243,3985,1999,N\A
2,2000/09/20,14914,145,108,38,14521,81,218,12,240,243,3392,522,N\A
2,2000/09/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/23,15130,81,113,98,0,2,255,255,240,243,1627,0,N\A
2,2000/09/24,0,2,255,255,14680,81,231,124,240,243,0,3959,N\A
2,2000/09/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/09/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/03,0,2,255,255,14520,81,230,118,240,243,0,2000,N\A
2,2000/10/04,15142,81,110,62,0,2,255,255,240,243,2000,0,N\A
2,2000/10/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/08,0,2,255,255,14583,81,216,2,240,243,0,896,N\A
2,2000/10/09,15149,17,113,97,14577,17,223,58,240,243,2000,1915,N\A
2,2000/10/10,0,2,255,255,14661,81,231,123,240,243,0,2870,N\A
2,2000/10/11,15274,81,111,75,0,2,255,255,240,243,1975,0,N\A
2,2000/10/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/24,14978,145,106,19,0,2,255,255,240,243,2000,0,N\A
2,2000/10/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/10/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/02,14654,81,105,12,14129,81,232,128,240,243,2933,3260,N\A
2,2000/11/03,14754,81,112,86,14237,81,222,45,240,243,1998,1988,N\A
2,2000/11/04,0,2,255,255,14275,81,229,118,240,243,0,2000,N\A
2,2000/11/05,14817,81,110,61,14331,81,220,25,240,243,1178,1989,N\A
2,2000/11/06,14860,81,117,124,0,2,255,255,240,243,3785,0,N\A
2,2000/11/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/12,0,2,255,255,13880,17,221,34,240,243,0,2000,N\A
2,2000/11/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/17,0,2,255,255,13877,81,224,71,240,243,0,480,N\A
2,2000/11/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/19,14636,145,112,87,0,2,255,255,240,243,1995,0,N\A
2,2000/11/20,0,2,255,255,13829,81,229,118,240,243,0,3967,N\A
2,2000/11/21,14305,81,110,62,0,2,255,255,240,243,1971,0,N\A
2,2000/11/22,14487,145,117,124,13975,81,227,104,240,243,2696,1937,N\A
2,2000/11/23,14557,81,108,37,14073,81,218,11,240,243,1982,4000,N\A
2,2000/11/24,14646,17,115,113,0,2,255,255,240,243,2000,0,N\A
2,2000/11/25,14710,145,106,19,0,2,255,255,240,243,3731,0,N\A
2,2000/11/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/28,14526,81,111,74,0,2,255,255,240,243,1983,0,N\A
2,2000/11/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/11/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/01,0,2,255,255,14068,81,226,93,240,243,0,2000,N\A
2,2000/12/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/04,0,2,255,255,13863,81,231,127,240,243,0,3345,N\A
2,2000/12/05,0,2,255,255,13968,81,222,44,240,243,0,1984,N\A
2,2000/12/06,0,2,255,255,14029,17,229,117,240,243,0,2000,N\A
2,2000/12/07,0,2,255,255,14046,17,220,24,240,243,0,2252,N\A
2,2000/12/08,0,2,255,255,14163,81,227,103,240,243,0,1997,N\A
2,2000/12/09,14618,81,108,37,0,2,255,255,240,243,3516,0,N\A
2,2000/12/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/13,0,2,255,255,13761,81,230,123,240,243,0,2000,N\A
2,2000/12/14,0,2,255,255,13766,81,221,34,240,243,0,2980,N\A
2,2000/12/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/21,0,2,255,255,13753,81,222,45,240,243,0,2000,N\A
2,2000/12/22,0,2,255,255,13817,81,229,118,240,243,0,3501,N\A
2,2000/12/23,14220,145,110,62,13812,81,220,25,240,243,1554,2000,N\A
2,2000/12/24,0,2,255,255,13914,81,227,104,240,243,0,2000,N\A
2,2000/12/25,14291,81,108,37,13808,81,218,11,240,243,1563,3989,N\A
2,2000/12/26,0,2,255,255,13949,17,225,83,240,243,0,2042,N\A
2,2000/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2000/12/31,0,2,255,255,13719,81,228,111,240,243,0,3189,N\A
2,2001/01/01,14279,17,109,49,0,2,255,255,240,243,2000,0,N\A
2,2001/01/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/03,0,2,255,255,13836,81,217,6,240,243,0,4000,N\A
2,2001/01/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/10,14197,81,108,37,13708,81,218,11,240,243,2000,4000,N\A
2,2001/01/11,0,2,255,255,13785,81,225,83,240,243,0,2000,N\A
2,2001/01/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/17,0,2,255,255,13813,81,219,17,240,243,0,1865,N\A
2,2001/01/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/01/31,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/10,0,2,255,255,13863,81,227,104,240,243,0,2000,N\A
2,2001/02/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/14,0,2,255,255,13765,145,223,58,240,243,0,1962,N\A
2,2001/02/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/16,14257,145,111,75,13717,81,221,35,240,243,2000,2000,N\A
2,2001/02/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/18,14549,81,109,49,13965,17,219,18,240,243,1262,4000,N\A
2,2001/02/19,0,2,255,255,13999,81,226,94,240,243,0,2000,N\A
2,2001/02/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/24,0,2,255,255,13687,81,229,118,240,243,0,4000,N\A
2,2001/02/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/02/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/01,0,2,255,255,13824,81,216,2,240,243,0,4000,N\A
2,2001/03/02,14431,81,113,97,0,2,255,255,240,243,2730,0,N\A
2,2001/03/03,0,2,255,255,13729,17,230,123,240,243,0,4000,N\A
2,2001/03/04,14309,81,111,74,13834,17,221,34,240,243,1989,2000,N\A
2,2001/03/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/06,14839,81,109,49,0,2,255,255,240,243,2000,0,N\A
2,2001/03/07,0,2,255,255,13724,81,226,94,240,243,0,1975,N\A
2,2001/03/08,14343,145,107,27,13784,17,217,6,240,243,1324,4000,N\A
2,2001/03/09,14567,81,114,106,13833,81,224,70,240,243,2000,1134,N\A
2,2001/03/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/11,14556,81,112,86,0,2,255,255,240,243,1627,0,N\A
2,2001/03/12,0,2,255,255,13955,81,229,118,240,243,0,2415,N\A
2,2001/03/13,14742,81,110,61,14116,81,220,25,240,243,1987,2000,N\A
2,2001/03/14,14813,81,117,124,0,2,255,255,240,243,422,0,N\A
2,2001/03/15,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/16,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/17,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/18,14604,81,113,97,0,2,255,255,240,243,2385,0,N\A
2,2001/03/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/20,0,2,255,255,14197,81,221,34,240,243,0,2000,N\A
2,2001/03/21,0,2,255,255,14279,81,228,111,240,243,0,3274,N\A
2,2001/03/22,14948,81,109,49,0,2,255,255,240,243,1781,0,N\A
2,2001/03/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/26,14677,145,105,12,0,2,255,255,240,243,3794,0,N\A
2,2001/03/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/03/29,14773,81,110,61,14047,81,220,25,240,243,2000,1936,N\A
2,2001/03/30,14813,81,117,124,0,2,255,255,240,243,4000,0,N\A
2,2001/03/31,14764,145,108,37,13898,81,218,11,240,243,2000,2000,N\A
2,2001/04/01,14753,81,115,113,0,2,255,255,240,243,1999,0,N\A
2,2001/04/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/03,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/04,0,2,255,255,14149,81,230,123,240,243,0,4000,N\A
2,2001/04/05,0,2,255,255,14336,81,221,34,240,243,0,1418,N\A
2,2001/04/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/07,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/09,0,2,255,255,14248,81,217,6,240,243,0,4000,N\A
2,2001/04/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/11,0,2,255,255,13839,145,231,128,240,243,0,4000,N\A
2,2001/04/12,14747,81,112,86,14148,81,222,45,240,243,2000,2530,N\A
2,2001/04/13,0,2,255,255,14064,81,229,118,240,243,0,4000,N\A
2,2001/04/14,0,2,255,255,14108,17,220,25,240,243,0,2000,N\A
2,2001/04/15,14983,81,117,124,14180,81,227,104,240,243,3983,2000,N\A
2,2001/04/16,15008,81,108,37,0,2,255,255,240,243,1918,0,N\A
2,2001/04/17,0,2,255,255,14421,81,225,83,240,243,0,1972,N\A
2,2001/04/18,0,2,255,255,14381,81,216,2,240,243,0,3993,N\A
2,2001/04/19,15233,81,113,97,0,2,255,255,240,243,2616,0,N\A
2,2001/04/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/22,0,2,255,255,14192,81,228,112,240,243,0,2224,N\A
2,2001/04/23,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/24,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/26,14948,81,114,106,0,2,255,255,240,243,2000,0,N\A
2,2001/04/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2001/04/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
