site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,42.44625,-85.310436,11,4,1691,1812
2,42.444038,-85.309752,11,4,1691,1813
3,42.437623,-85.32862,11,4,1686,1814
4,42.484741,-85.442162,11,4,1677,1803
5,42.476669,-85.446792,11,4,1674,1805
6,42.473496,-85.447476,11,4,1673,1806
7,42.442353,-85.33019,11,4,1687,1813
id,Date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,sur_refl_qc_500m,sur_refl_szen,sur_refl_vzen,sur_refl_raz,sur_refl_state_500m,sur_refl_day_of_year,actual_date
3,2005/11/17,6204,136,5921,323,1073741824,10930,1451,2605,3097,652,375,2179,763,2005/11/19
3,2005/11/25,6387,1033,2007,329,1073741824,11300,2002,3020,3856,5181,5548,4807,4927,2005/11/25
3,2005/12/03,6734,36940,3179,342,1073741824,-6311,597,1326,3748,5371,5139,5842,5443,2005/12/08
3,2005/12/11,6943,32909,5710,346,1073741824,-6163,1096,2348,4765,6162,5868,6671,6213,2005/12/12
3,2005/12/19,6952,40973,5244,353,1073741824,-6132,937,1637,3663,5002,5205,4803,4733,2005/12/19
3,2005/12/27,6619,1033,2835,3,1073741824,11583,3259,4214,4171,3883,3716,4227,3897,2005/01/03
3,2006/01/01,6507,205,4938,8,1073741824,11504,2061,2991,3530,1368,944,2723,1599,2006/01/08
3,2006/01/09,6545,8204,1852,12,1073741824,11691,1362,2507,3077,749,400,2226,954,2006/01/12
3,2006/01/17,6399,37064,2771,19,1075576832,11729,266,779,3253,5658,5117,6252,5830,2006/01/19
3,2006/01/25,6218,37064,3612,26,1073741824,11858,563,1087,3021,3838,3342,4738,4087,2006/01/26
3,2006/02/02,6009,1801,4323,33,1073741824,11844,1673,2771,3362,2416,2341,3088,2477,2006/02/02
3,2006/02/10,5798,1033,2391,48,1073741824,-5473,1204,2090,3820,2195,1925,3471,2378,2006/02/17
3,2006/02/18,5504,72,1370,55,1073741824,-5342,2141,3434,3304,1046,680,2521,1399,2006/02/24
3,2006/02/26,5532,72,3283,57,1073741824,-5257,2658,3824,3827,1135,726,2707,1497,2006/02/26
3,2006/03/06,4630,136,5877,70,1073741824,11768,1657,2645,2734,762,497,1885,979,2006/03/11
3,2006/03/14,4565,72,248,78,1073741824,-5221,2268,3358,3342,931,604,2242,1246,2006/03/19
3,2006/03/22,3991,1032,5877,86,1073741824,11633,1653,2739,2679,1039,902,2065,1191,2006/03/27
3,2006/03/30,4292,72,3262,89,1073741824,-4990,2387,3499,3508,1020,685,2460,1306,2006/03/30
3,2006/04/07,3613,72,2854,99,1073741824,12269,1793,3100,3177,894,557,2514,1070,2006/04/09
3,2006/04/15,3325,72,1907,108,1073741824,12532,1605,2767,2948,785,463,2401,888,2006/04/18
3,2006/04/23,3074,72,854,117,1073741824,12791,1447,2681,3208,796,443,2818,805,2006/04/27
3,2006/05/01,2867,72,257,126,1073741824,-4669,1111,2355,3547,781,352,3589,609,2006/05/06
3,2006/05/09,2568,8206,4352,129,1073741824,12138,1117,2075,2979,1019,815,2847,895,2006/05/09
3,2006/05/17,2521,72,286,142,1073741824,-3793,964,2121,3424,711,282,3603,534,2006/05/22
3,2006/05/25,2900,136,5285,148,1073741824,-3368,1332,2667,4071,942,374,4182,738,2006/05/28
3,2006/06/02,2224,72,1889,156,1073741824,13272,766,1890,3223,591,220,3560,402,2006/06/05
3,2006/06/10,2126,72,2845,163,1073741824,13173,1019,2043,3346,624,277,3278,507,2006/06/12
3,2006/06/18,2063,8204,3669,170,1073741824,13073,1727,2795,4054,1420,1066,4054,1227,2006/06/19
3,2006/06/26,2287,136,872,181,1073741824,14031,881,2144,3627,608,222,3469,405,2006/06/30
3,2006/07/04,2448,72,229,190,1073741824,-3898,1190,2676,3843,781,318,3763,603,2006/07/09
3,2006/07/12,2649,72,1323,199,1073741824,-3850,1029,2530,3780,745,250,3858,502,2006/07/18
3,2006/07/20,3256,140,5753,205,1073741824,-3144,886,2355,4190,708,238,4367,467,2006/07/24
3,2006/07/28,2780,72,884,213,1073741824,13071,954,2284,3547,611,227,3140,477,2006/08/01
3,2006/08/05,2891,72,1916,220,1073741824,13148,656,1655,2764,456,169,2766,344,2006/08/08
3,2006/08/13,2893,72,4372,225,1073741824,12452,817,2028,3135,471,174,2943,346,2006/08/13
3,2006/08/21,3538,8204,3253,233,1073741824,-4540,1500,3175,4724,825,391,3766,725,2006/08/21
3,2006/08/29,3673,8204,855,245,1073741824,12218,1688,2882,4002,1172,871,3364,1217,2006/09/02
3,2006/09/06,4007,136,3263,249,1073741824,-5035,1665,3131,4072,898,472,3277,913,2006/09/06
3,2006/09/14,4370,8204,1360,263,1073741824,-5841,1216,2828,4049,904,531,3793,688,2006/09/20
3,2006/09/22,4888,72,5765,269,1073741824,-5335,1102,2560,3665,712,292,3481,590,2006/09/26
3,2006/09/30,4937,72,1388,279,1073741824,-6008,1082,2312,3074,599,254,2639,563,2006/10/06
3,2006/10/08,5085,72,3300,281,1073741824,-6028,1168,2606,4119,768,312,3660,577,2006/10/08
3,2006/10/16,5259,8204,2799,291,1073741824,11260,861,1776,2669,892,783,2163,725,2006/10/18
3,2006/10/24,5698,72,278,302,1073741824,-5646,1286,2514,3511,717,347,2961,637,2006/10/29
3,2006/11/01,5892,72,846,309,1073741824,10994,1395,2476,3057,632,368,2223,680,2006/11/05
3,2006/11/09,6120,72,3272,313,1073741824,-6452,1435,2732,3144,783,430,2683,818,2006/11/09
3,2006/11/17,6410,72,1360,327,1073741824,-6632,1321,2728,3228,737,392,2798,749,2006/11/23
3,2006/11/25,6609,37064,2391,336,1073741824,-6528,251,581,2834,4627,4366,5196,4496,2006/12/02
3,2006/12/03,6676,37064,1379,343,1075576832,-6274,489,1175,3654,5864,5529,6181,5890,2006/12/09
3,2006/12/11,6782,1801,2382,352,1073741824,-6391,1532,2581,2869,1626,1475,2482,1634,2006/12/18
3,2006/12/19,6618,72,4352,353,1073741824,11356,1429,2527,3033,666,350,2201,778,2006/12/19
3,2006/12/27,6770,1800,2355,3,1073741824,-6102,1415,2777,3226,1012,666,2699,1197,2006/01/03
3,2007/01/01,6770,1800,2355,3,1073741824,-6102,1415,2777,3226,1012,664,2700,1197,2007/01/03
3,2007/01/09,6860,37000,5743,16,1073741824,-5719,185,582,2178,3459,3195,4599,3526,2007/01/16
3,2007/01/17,6334,32845,2872,22,1073741824,11827,1244,1919,4229,5894,5790,6184,5909,2007/01/22
3,2007/01/25,6384,40973,1307,26,1073741824,-5657,3744,4366,5228,5826,5735,5947,5741,2007/01/26
3,2007/02/02,5925,32845,901,40,1073741824,11807,821,1613,4306,7379,7013,7442,7368,2007/02/09
3,2007/02/10,5663,36936,3698,45,1073741824,11958,826,1560,4653,6920,6704,7184,7016,2007/02/14
3,2007/02/18,5378,36936,2882,54,1073741824,12113,303,494,1575,5908,5637,5615,5907,2007/02/23
3,2007/02/26,5512,32841,5731,64,1073741824,-5050,929,1695,4320,5675,5447,6102,5723,2007/03/05
3,2007/03/06,4761,136,900,72,1073741824,12226,1422,2253,2353,858,541,1997,1077,2007/03/13
3,2007/03/14,4440,72,1944,79,1073741824,12202,1730,2755,2614,766,517,1920,1005,2007/03/20
3,2007/03/22,4123,72,899,88,1073741824,12377,2098,3312,3722,892,526,2676,1078,2007/03/29
3,2007/03/30,3838,1033,4969,91,1073741824,11835,3419,4273,4378,3118,2957,4126,3189,2007/04/01
3,2007/04/07,3974,72,5264,103,1073741824,-4526,1487,2726,3346,917,518,2941,1014,2007/04/13
3,2007/04/15,3546,72,1316,106,1075576832,-4843,1623,3127,3087,939,517,3374,982,2007/04/16
3,2007/04/23,2957,72,2854,118,1075576832,12306,1182,2183,2771,647,354,2475,651,2007/04/28
3,2007/05/01,2738,72,1898,127,1073741824,12643,1119,2283,3444,755,385,3286,655,2007/05/07
3,2007/05/09,2520,136,2826,134,1073741824,12601,886,2120,3645,697,238,4263,440,2007/05/14
3,2007/05/17,2655,72,1370,138,1073741824,-4236,1021,2325,3946,806,348,4026,601,2007/05/18
3,2007/05/25,2177,72,4342,148,1073741824,12367,624,1699,3169,546,184,3904,335,2007/05/28
3,2007/06/02,2111,72,3661,157,1073741824,12735,671,1719,3425,564,208,3815,348,2007/06/06
3,2007/06/10,2316,136,264,161,1073741824,-2736,1152,2433,3837,759,297,4205,563,2007/06/10
3,2007/06/18,2063,72,3670,173,1073741824,13115,1019,2217,3315,597,246,3489,476,2007/06/22
3,2007/06/26,2306,72,881,184,1073741824,13714,1221,2466,3653,703,312,3552,601,2007/07/03
3,2007/07/04,2652,72,3244,188,1073741824,-3404,1461,3039,4208,842,372,4100,711,2007/07/07
3,2007/07/12,2478,8204,211,193,1073741824,-3947,621,1185,1906,820,776,1849,737,2007/07/12
3,2007/07/20,2688,72,1288,202,1073741824,-3760,1472,2910,3746,777,347,3265,689,2007/07/21
3,2007/07/28,2930,72,2300,211,1073741824,-3841,1548,3054,3977,759,341,3308,698,2007/07/30
3,2007/08/05,3610,140,5721,224,1073741824,-3762,1033,2478,4092,547,147,3902,357,2007/08/12
3,2007/08/13,3122,136,176,225,1073741824,-5278,1352,2542,3031,603,261,2472,542,2007/08/13
3,2007/08/21,3423,72,1980,239,1073741824,12549,1099,2289,3312,621,291,2772,596,2007/08/27
3,2007/08/29,3758,136,946,248,1073741824,12035,1088,2480,3421,662,268,3278,501,2007/09/05
3,2007/09/06,4088,72,3197,252,1073741824,-5194,1059,2464,3972,677,267,3601,501,2007/09/09
3,2007/09/14,4266,72,2281,259,1073741824,-5431,1054,2474,3708,743,290,3689,519,2007/09/16
3,2007/09/22,4461,72,1252,266,1073741824,-5688,1030,2279,3562,647,272,3235,506,2007/09/23
3,2007/09/30,4896,136,944,280,1073741824,11625,1011,2209,3243,588,257,2751,487,2007/10/07
3,2007/10/08,5030,72,1251,282,1073741824,-6145,1030,2440,3913,728,290,3681,484,2007/10/09
3,2007/10/16,5355,72,2872,294,1073741824,11279,1022,2359,3103,647,292,2944,517,2007/10/21
3,2007/10/24,5584,72,1325,298,1073741824,-6200,1065,2419,3282,713,306,3071,584,2007/10/25
3,2007/11/01,5903,72,2382,307,1073741824,-6451,1344,2669,3297,751,409,2749,763,2007/11/03
3,2007/11/09,6063,1800,3641,317,1073741824,11098,1470,2586,3343,816,519,2474,916,2007/11/13
3,2007/11/17,6577,136,5286,327,1073741824,-6330,1001,1950,2855,946,566,2709,1133,2007/11/23
3,2007/11/25,6365,140,4948,331,1073741824,11027,1159,2120,2984,686,412,2529,801,2007/11/27
3,2007/12/03,6649,33801,2364,339,1073741824,-6453,1207,2304,4660,5343,4926,6483,5510,2007/12/05
3,2007/12/11,6703,40973,1342,346,1073741824,-6447,623,1154,1780,2432,2179,3342,2498,2007/12/12
3,2007/12/19,6705,32973,863,360,1073741824,11645,614,1298,2840,2895,2436,4275,3146,2007/12/26
3,2007/12/27,6992,40973,5743,3,1075576832,-5911,828,1636,4759,6400,6168,6640,6311,2007/01/03
3,2008/01/01,6992,40973,5743,3,1075576832,-5911,828,1636,4759,6400,6168,6640,6311,2008/01/03
3,2008/01/09,6427,204,5888,12,1073741824,11423,1356,2318,2755,588,362,2052,761,2008/01/12
3,2008/01/17,6567,32841,4040,24,1073741824,-5758,1564,2670,4990,6466,6180,6797,6464,2008/01/24
3,2008/01/25,6274,36936,2854,25,1073741824,11914,831,1584,3733,5767,5577,6085,5862,2008/01/25
3,2008/02/02,6121,1033,2355,38,1073741824,-5602,3205,3774,4767,6253,6183,6231,6142,2008/02/07
3,2008/02/10,5889,36936,3263,47,1073741824,-5422,328,815,3333,7296,6864,7095,7253,2008/02/16
3,2008/02/18,5292,32841,4362,55,1073741824,11958,837,1594,4133,6109,5859,6751,6282,2008/02/24
3,2008/02/26,4978,1033,3651,64,1073741824,11992,1857,2891,4635,5129,5242,5246,5049,2008/03/04
3,2008/03/05,5031,1033,4080,72,1075576832,-5074,1726,2659,2729,1604,915,3179,2013,2008/03/12
3,2008/03/13,4342,72,3613,80,1073741824,12134,1842,2735,2965,788,505,2043,1080,2008/03/20
3,2008/03/21,4367,36936,2437,86,1073741824,-5160,770,1266,1993,3617,3257,4082,3752,2008/03/26
3,2008/03/29,4039,72,1405,93,1073741824,-5297,2096,3171,3439,961,607,2336,1259,2008/04/02
3,2008/04/06,3756,72,2400,102,1073741824,-5022,2058,3416,3658,1166,720,2846,1426,2008/04/11
3,2008/04/14,3406,72,2808,105,1073741824,12230,1780,2818,3157,832,528,2364,1031,2008/04/14
3,2008/04/22,3134,136,1881,114,1073741824,12384,1621,2760,3011,823,484,2515,909,2008/04/23
3,2008/04/30,2958,72,1343,125,1073741824,-4578,1287,2596,4119,886,425,3824,730,2008/05/04
3,2008/05/08,2804,72,2354,134,1073741824,-4384,1122,2465,4054,876,378,3904,672,2008/05/13
3,2008/05/16,2601,136,1334,141,1073741824,-4140,1397,2705,3898,949,422,3766,837,2008/05/20
3,2008/05/24,2841,136,4705,145,1073741824,-3611,1692,2844,4044,1005,467,3802,910,2008/05/24
3,2008/06/01,2196,72,2864,153,1073741824,12932,877,1989,3424,618,279,3443,475,2008/06/01
3,2008/06/09,2448,72,2345,166,1073741824,-3723,1044,2294,3832,759,317,3648,570,2008/06/14
3,2008/06/17,2546,1034,3253,175,1073741824,-3343,1421,2387,3558,1189,895,3270,1076,2008/06/23
3,2008/06/25,2066,72,4372,183,1073741824,12860,786,1951,3183,492,174,3247,335,2008/07/01
3,2008/07/03,2331,72,863,187,1073741824,13750,960,2106,3305,651,268,3289,493,2008/07/05
3,2008/07/11,2515,72,241,196,1073741824,-3131,983,2272,3837,680,256,3623,471,2008/07/14
3,2008/07/19,2736,72,1342,205,1073741824,-3872,1011,2373,4082,763,328,3859,546,2008/07/23
3,2008/07/27,2988,72,2364,214,1073741824,-3950,1147,2611,4198,658,236,3674,486,2008/08/01
3,2008/08/04,2748,140,2836,217,1073741824,12981,737,1831,3227,537,214,3255,388,2008/08/04
3,2008/08/12,3673,136,5753,227,1073741824,-3845,981,2508,3995,631,219,4033,423,2008/08/14
3,2008/08/20,3187,72,2855,233,1073741824,12489,1107,2288,3482,549,255,2933,550,2008/08/20
3,2008/08/28,3666,72,231,244,1073741824,-4635,1680,2940,3423,655,340,2401,757,2008/08/31
3,2008/09/05,4175,72,3253,255,1073741824,-5329,1533,3018,3564,799,379,2973,759,2008/09/11
3,2008/09/13,4201,72,231,260,1073741824,-5122,917,2019,2797,584,264,2483,512,2008/09/16
3,2008/09/21,4413,72,883,267,1073741824,11482,1049,2259,2859,573,247,2515,452,2008/09/23
3,2008/09/29,5058,1032,5742,275,1073741824,-5543,1151,2549,4079,651,260,3586,470,2008/10/01
3,2008/10/07,4995,72,881,283,1073741824,11505,833,2125,3186,631,222,3146,396,2008/10/09
3,2008/10/15,5356,72,4372,295,1075576832,11002,1070,2151,2875,572,296,2652,527,2008/10/21
3,2008/10/23,5670,72,3651,304,1073741824,11027,1186,2220,2847,586,314,2251,581,2008/10/30
3,2008/10/31,5868,136,284,308,1073741824,-6457,1028,2436,3376,755,341,3277,627,2008/11/03
3,2008/11/08,6066,1033,4939,318,1073741824,10990,4315,5538,6057,5579,5723,5857,5441,2008/11/13
3,2008/11/16,6520,136,5765,323,1073741824,-6291,1317,2296,3648,1055,560,3135,1107,2008/11/18
3,2008/11/24,6412,8204,4949,334,1073741824,11069,1058,1985,2656,815,639,2101,849,2008/11/29
3,2008/12/02,6599,1289,248,340,1073741824,-6183,1209,2114,4298,6094,5852,6291,6095,2008/12/05
3,2008/12/10,6594,37064,2845,345,1073741824,11284,574,1352,3511,5249,5120,5565,5316,2008/12/10
3,2008/12/18,6870,1289,4041,360,1073741824,-6247,2837,3758,4749,6326,6237,6133,6132,2008/12/25
3,2008/12/26,6652,73,2863,361,1073741824,11508,3233,4995,6270,7082,7342,6737,6856,2008/12/26
3,2009/01/01,6968,1546,5742,5,1073741824,-5951,1618,2565,3735,1645,1251,3272,1853,2009/01/05
3,2009/01/09,6584,32845,1315,15,1073741824,-6100,490,921,2792,5114,5427,4269,4738,2009/01/15
3,2009/01/17,6692,32841,4696,19,1073741824,-5736,784,1656,4906,6419,6366,6699,6424,2009/01/19
3,2009/01/25,6501,36936,4030,26,1073741824,-5792,737,1563,4546,6948,6559,7002,6889,2009/01/26
3,2009/02/02,5768,37000,5465,39,1073741824,11760,441,736,2059,4440,4356,4779,4579,2009/02/08
3,2009/02/10,5748,205,4381,41,1073741824,11826,870,1490,2173,1087,664,2601,1451,2009/02/10
3,2009/02/18,5215,32905,5455,55,1073741824,11780,832,1681,4440,5747,5708,6423,5880,2009/02/24
3,2009/02/26,5167,138,882,61,1073741824,12018,1923,3157,3072,997,626,2416,1283,2009/03/02
3,2009/03/06,4878,72,2327,72,1073741824,-5276,2189,3540,3379,1010,649,2506,1314,2009/03/13
3,2009/03/14,4549,72,1298,79,1073741824,-5094,2227,3281,3294,942,596,2252,1216,2009/03/20
3,2009/03/22,4224,1801,3698,82,1073741824,12131,1825,2969,3308,1438,1291,2528,1614,2009/03/23
3,2009/03/30,3917,72,4392,89,1073741824,11886,1386,2483,2692,748,503,2177,981,2009/03/30
3,2009/04/07,3611,72,194,102,1073741824,-5008,1990,3333,3442,1002,620,2786,1218,2009/04/12
3,2009/04/15,3301,72,2892,107,1075576832,12190,1675,2905,6448,785,482,2372,953,2009/04/17
3,2009/04/23,3407,72,3226,113,1075576835,-4615,1817,3226,-28672,921,540,2887,1042,2009/04/23
3,2009/05/01,2786,140,2891,123,1073741824,12479,1041,2178,3118,678,301,2807,607,2009/05/03
3,2009/05/09,2654,72,202,134,1073741824,-4765,1135,2481,3384,778,344,3222,684,2009/05/14
3,2009/05/17,2459,72,899,141,1073741824,13174,1417,2677,3730,745,347,3138,777,2009/05/21
3,2009/05/25,2665,136,3244,145,1073741824,-3915,980,2308,3775,816,286,4256,567,2009/05/25
3,2009/06/02,2166,72,2864,155,1073741824,13066,1200,2458,3345,665,300,3214,636,2009/06/04
3,2009/06/10,2296,72,248,166,1073741824,-4466,1041,2169,3384,747,303,3531,594,2009/06/15
3,2009/06/18,2388,72,1350,175,1073741824,-3755,1160,2444,3812,730,298,3576,609,2009/06/24
3,2009/06/26,2559,72,3272,177,1073741824,-3318,1390,2794,4082,842,380,3587,740,2009/06/26
3,2009/07/04,2924,72,5296,188,1073741824,-2999,1082,2444,3716,782,341,3785,743,2009/07/07
3,2009/07/12,2717,72,3291,193,1073741824,-3441,1461,2885,4129,819,368,3466,759,2009/07/12
3,2009/07/20,2936,8204,4069,202,1073741824,-3465,1573,3137,4171,971,505,3855,955,2009/07/21
3,2009/07/28,2554,76,3651,210,1073741824,12965,1168,2364,3021,585,293,2660,527,2009/07/29
3,2009/08/05,2973,8204,845,221,1073741824,13349,1414,2823,3455,679,296,2995,639,2009/08/09
3,2009/08/13,3024,136,5455,231,1073741824,11872,798,1851,2826,398,155,2599,329,2009/08/19
3,2009/08/21,3424,8200,863,237,1073741824,12615,918,2256,3828,555,112,3801,358,2009/08/25
3,2009/08/29,3603,72,1907,244,1073741824,12270,789,1943,2940,528,184,2780,377,2009/09/01
3,2009/09/06,3946,72,863,253,1073741824,12192,840,1973,2987,564,234,2992,422,2009/09/10
3,2009/09/14,4300,72,245,262,1075576835,-4586,860,2051,-28672,543,189,3147,394,2009/09/19
3,2009/09/22,4433,1033,5888,270,1073741824,11038,1612,2564,3551,2179,2405,3473,2099,2009/09/27
3,2009/09/30,4812,72,3263,273,1073741824,-5859,945,2322,3418,652,248,3359,472,2009/09/30
3,2009/10/08,4979,140,2845,283,1073741824,11362,809,1715,2457,460,219,2049,434,2009/10/10
3,2009/10/16,5216,136,3670,290,1073741824,11100,971,1978,2831,493,250,2225,483,2009/10/17
3,2009/10/24,5852,1033,5265,300,1073741824,-6096,2028,3275,4357,2483,2511,3525,2421,2009/10/27
3,2009/11/01,6063,72,2345,312,1073741824,-6496,1619,2776,2811,713,429,2169,837,2009/11/08
3,2009/11/09,6035,72,2863,315,1073741824,11146,1556,2488,2988,574,334,2049,695,2009/11/11
3,2009/11/17,6364,72,231,326,1073741824,-5991,1252,2227,2340,599,384,1604,711,2009/11/22
3,2009/11/25,6564,72,1325,335,1073741824,-6378,1546,2576,2548,700,431,1963,851,2009/12/01
3,2009/12/03,6566,1033,1916,340,1073741824,11235,1709,2181,2652,2333,2281,2833,2351,2009/12/06
3,2009/12/11,6808,36936,4041,346,1073741824,-6383,722,1511,4525,6031,5656,6357,6057,2009/12/12
3,2009/12/19,6679,5128,1907,356,1073741824,11409,567,1290,2911,4480,4610,4166,4277,2009/12/22
3,2009/12/27,6645,36936,2844,363,1073741824,11498,682,1518,4148,6620,6399,6814,6713,2009/12/29
3,2010/01/01,6556,37000,4948,3,1073741824,11476,624,1369,3683,5496,5780,5844,5517,2010/01/03
3,2010/01/09,6747,36936,4060,13,1073741824,-5890,604,1213,4162,6042,5869,6050,5963,2010/01/13
3,2010/01/17,6590,1033,3291,20,1073741824,-5835,1280,1967,3430,4727,4568,4631,4676,2010/01/20
3,2010/01/25,6138,36940,2826,30,1073741824,11897,502,1120,3083,4260,4197,4609,4314,2010/01/30
3,2010/02/02,5912,36940,1898,39,1073741824,12112,525,994,3583,5328,5009,5599,5380,2010/02/08
3,2010/02/10,5926,73,253,41,1073741824,-4532,1151,1674,4440,6909,6573,6807,6870,2010/02/10
3,2010/02/18,5426,32905,5878,49,1073741824,11695,805,1739,4116,5811,6028,6182,5791,2010/02/18
3,2010/02/26,5083,36936,4362,60,1073741824,11999,273,558,1958,6295,6293,5864,6214,2010/03/01
3,2010/03/06,4825,37000,5878,65,1073741824,11667,361,795,2273,5791,5930,5508,5729,2010/03/06
3,2010/03/14,4777,72,2354,75,1073741824,-5226,2398,3498,3086,844,507,2178,1089,2010/03/16
3,2010/03/22,4447,72,1332,82,1073741824,-5324,2418,3306,3317,880,555,2158,1125,2010/03/23
3,2010/03/30,4121,72,252,89,1073741824,-4331,2195,3283,2972,882,589,2145,1120,2010/03/30
3,2010/04/07,3870,136,3272,100,1073741824,-4803,1936,3079,3427,913,543,2534,1052,2010/04/10
3,2010/04/15,3230,72,827,112,1073741824,12640,1787,2913,3187,834,474,2588,925,2010/04/22
3,2010/04/23,3332,72,3291,116,1073741824,-4512,1457,2688,3623,897,472,3088,890,2010/04/26
3,2010/05/01,3064,72,2382,123,1073741824,-4678,1505,2845,3992,882,408,3538,800,2010/05/03
3,2010/05/09,2821,72,1359,130,1073741824,-4648,1882,3230,3643,950,475,3375,971,2010/05/10
3,2010/05/17,2698,72,2363,139,1073741824,-4172,1765,2859,3911,1012,493,3517,971,2010/05/19
3,2010/05/25,2639,72,3262,148,1073741824,-3899,1969,3324,4347,960,463,3765,913,2010/05/28
3,2010/06/02,2149,72,2854,158,1073741824,13025,1192,2416,3183,693,326,2974,625,2010/06/07
3,2010/06/10,1956,1033,5878,161,1073741824,11731,1032,2128,3162,1218,1155,3440,1024,2010/06/10
3,2010/06/18,2301,72,245,169,1073741824,-2699,908,2187,3437,674,257,3478,485,2010/06/18
3,2010/06/26,2235,72,1907,183,1073741824,13594,704,1902,3296,561,201,3606,367,2010/07/02
3,2010/07/04,2389,72,239,185,1073741824,-4323,802,2160,3960,630,212,4290,383,2010/07/04
3,2010/07/12,2298,136,3670,197,1073741824,13076,697,1893,3494,494,150,3630,312,2010/07/16
3,2010/07/20,2516,72,2836,206,1073741824,13248,638,1800,3022,431,152,3384,282,2010/07/25
3,2010/07/28,2849,1032,1352,210,1073741824,-3833,950,2262,3899,527,74,3424,367,2010/07/29
3,2010/08/05,2895,1032,2817,222,1073741824,12843,1012,2142,3380,1150,962,3545,934,2010/08/10
3,2010/08/13,3409,72,3290,228,1073741824,-4353,972,2402,3751,609,217,3781,424,2010/08/16
3,2010/08/21,3513,72,846,240,1073741824,12483,817,1966,3114,525,196,2958,389,2010/08/28
3,2010/08/29,3676,136,1343,242,1075576835,-4883,942,2352,-28672,671,274,3507,528,2010/08/30
3,2010/09/06,4044,72,874,256,1073741824,11772,930,2081,3209,533,223,2632,497,2010/09/13
3,2010/09/14,4198,72,1333,258,1073741824,-5509,1021,2256,3226,649,310,2818,599,2010/09/15
3,2010/09/22,4617,72,874,272,1075576832,11429,1035,2195,5072,570,281,2506,521,2010/09/29
3,2010/09/30,4758,72,1324,274,1073741824,-5858,1110,2290,2854,565,258,2304,594,2010/10/01
3,2010/10/08,4973,72,229,281,1073741824,-6512,1199,2348,2847,639,356,2343,646,2010/10/08
3,2010/10/16,5324,72,1325,290,1073741824,-6169,1443,2728,3155,794,463,2382,886,2010/10/17
3,2010/10/24,5545,72,4372,300,1073741824,11026,1321,2404,2994,488,287,2079,576,2010/10/27
3,2010/11/01,5851,72,1333,306,1073741824,-6432,1678,2730,3215,708,384,2160,895,2010/11/02
3,2010/11/09,6031,72,236,313,1073741824,-5316,1829,3095,3737,928,532,2866,1094,2010/11/09
3,2010/11/17,6402,76,3253,324,1073741824,-6483,1832,3020,3647,942,543,2508,1169,2010/11/20
3,2010/11/25,6396,200,4372,332,1073741824,11076,1586,2930,3134,559,395,2450,802,2010/11/28
3,2010/12/03,6701,8205,3262,340,1073741824,-6472,750,1462,2911,2710,2505,3598,2830,2010/12/06
3,2010/12/11,6595,37000,4362,348,1073741824,11216,526,1179,3504,5093,5227,5534,5189,2010/12/14
3,2010/12/19,6758,1033,1342,354,1073741824,-6197,1124,1904,4295,5822,5566,5820,5702,2010/12/20
3,2010/12/27,6671,200,828,3,1073741824,11449,1244,2187,2850,1064,679,2388,1345,2010/01/03
3,2011/01/01,6671,200,828,3,1073741824,11449,1244,2187,2850,1064,679,2388,1345,2011/01/03
3,2011/01/09,6849,40973,4735,9,1073741824,-5943,765,1647,3974,4969,4576,5593,4952,2011/01/09
3,2011/01/17,6540,32841,3310,23,1073741824,-5785,752,1651,4184,5609,5349,5916,5582,2011/01/23
3,2011/01/25,6335,1033,2400,30,1073741824,-5807,798,1397,3497,5985,5531,6197,5920,2011/01/30
3,2011/02/02,6136,32841,3291,39,1073741824,-5612,729,1482,5014,7051,6458,7278,7126,2011/02/08
3,2011/02/10,6182,32841,4726,41,1073741824,-5490,874,1776,4280,6324,5860,6470,6272,2011/02/10
3,2011/02/18,5953,72,5285,50,1073741824,-5284,2418,3846,3694,1109,684,2783,1419,2011/02/19
3,2011/02/26,5274,36936,264,60,1073741824,-4189,352,512,1498,5187,4798,5019,5236,2011/03/01
3,2011/03/06,4962,36936,2836,65,1073741824,12199,554,1338,3850,5464,5239,5907,5541,2011/03/06
3,2011/03/14,4649,136,262,76,1073741824,-4262,1931,3026,3142,1005,631,2215,1262,2011/03/17
3,2011/03/22,4374,72,3281,87,1073741824,-5030,2692,3859,4056,1136,687,2754,1500,2011/03/28
3,2011/03/30,4488,8204,5764,91,1073741824,-4619,2737,3887,4107,1749,1276,3186,2057,2011/04/01
3,2011/04/07,3774,72,3281,103,1073741824,-4783,2253,3491,3935,1137,685,2769,1418,2011/04/13
3,2011/04/15,3120,1032,4362,111,1073741824,12057,2291,3166,3476,1529,1387,2655,1586,2011/04/21
3,2011/04/23,3119,72,2845,113,1073741824,12408,1627,2637,3017,795,493,2155,982,2011/04/23
3,2011/05/01,3081,72,4040,128,1073741824,-4150,1547,2910,4005,922,485,3477,866,2011/05/08
3,2011/05/09,2642,72,2854,129,1073741824,12548,1583,2719,3435,851,479,2815,897,2011/05/09
3,2011/05/17,2654,136,2364,142,1073741824,-4091,1899,3314,4465,1100,531,3945,1060,2011/05/22
3,2011/05/25,2163,72,3651,152,1073741824,12756,1191,2151,3299,683,333,3027,613,2011/06/01
